sample_uid,nomenclaura,bloco,replicata,tecnica,cultivar,condicao,classe,classe_legenda,data_coleta_iso,dia,turno_original,turno,NDVI,EVI,WBI,PRI,SIPI,REP
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00001.asd,B4_EMB48_IRRIG_REPROD00001.asd,B4,4,1,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8434894601703888,0.819962935867864,1.0187419776264672,0.07629811756305736,0.9895739971481695,716.7839361414776
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00002.asd,B4_EMB48_IRRIG_REPROD00002.asd,B4,4,2,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8415703843440908,0.8233084642051759,1.0187705188343432,0.07623291282919897,0.9889351827424402,716.7665471712727
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00003.asd,B4_EMB48_IRRIG_REPROD00003.asd,B4,4,3,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8396750605790945,0.8208569763852297,1.0187619756191302,0.07602903940053933,0.9887147960630762,716.7570185076336
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00004.asd,B4_EMB48_IRRIG_REPROD00004.asd,B4,4,4,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8305734994081442,0.9008355034332942,1.0195466912173436,0.07206242735471648,0.9723697065702386,718.0306652238987
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00005.asd,B4_EMB48_IRRIG_REPROD00005.asd,B4,4,5,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8287745548068322,0.897929229490607,1.0194027207561813,0.0716674605130891,0.9728743399927499,718.0189694683053
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00006.asd,B4_EMB48_IRRIG_REPROD00006.asd,B4,4,6,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8273453811962308,0.8761248563408955,1.0183112132045702,0.0703852992869749,0.9742510696978078,718.0538426176943
2017-02-23__tarde__B4_EMB48_IRRIG_REPROD00007.asd,B4_EMB48_IRRIG_REPROD00007.asd,B4,4,7,EMB48,IRR,A,A (EMB48 IRR),2017-02-23,dia2,tarde,tarde,0.8245149536598746,0.8733477135691217,1.0181869096097507,0.0694198582988133,0.9742906598026086,718.0449614188877
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00000.asd,B1_EMB48_NIRRIG_REPROD00000.asd,B1,1,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8318021946992636,0.8087240452551221,1.0194936443328033,0.0879138906360291,0.993628063345498,716.9876605698045
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00001.asd,B1_EMB48_NIRRIG_REPROD00001.asd,B1,1,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8310928430372981,0.8110648782403848,1.019353545404583,0.08810338937902154,0.9928275640588887,716.9770112968422
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00002.asd,B1_EMB48_NIRRIG_REPROD00002.asd,B1,1,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8313107320288659,0.8106055731639117,1.0192446071575711,0.08782332476610684,0.9930896448686215,716.9667529897723
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00003.asd,B1_EMB48_NIRRIG_REPROD00003.asd,B1,1,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8317468070990756,0.8112832321602771,1.019044040389332,0.08769347646103884,0.9928273985119123,716.9570780492606
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00004.asd,B1_EMB48_NIRRIG_REPROD00004.asd,B1,1,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8255645649203424,0.7976674538447222,1.0174849295904709,0.08472188975891576,0.9924806470833649,715.955161670192
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00005.asd,B1_EMB48_NIRRIG_REPROD00005.asd,B1,1,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8256013203558662,0.7989984804142799,1.017259878284118,0.08455944630395743,0.9924945532215287,715.9434246450178
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00006.asd,B1_EMB48_NIRRIG_REPROD00006.asd,B1,1,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8254894000375144,0.8012949014119521,1.0171003645405023,0.08435393303543676,0.9928437217819555,715.9296693200866
2017-02-23__manha__B1_EMB48_NIRRIG_REPROD00007.asd,B1_EMB48_NIRRIG_REPROD00007.asd,B1,1,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8254993964139773,0.8017056801761443,1.017046439163398,0.08411802276966876,0.9928342377992929,715.9173649069684
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00000.asd,B2_EMB48_NIRRIG_REPROD00000.asd,B2,2,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8008373364593526,0.8010707421996794,1.0171610726066698,0.06690929287831467,0.9702220637405438,718.6151926813309
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00001.asd,B2_EMB48_NIRRIG_REPROD00001.asd,B2,2,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.800463889056869,0.8015788782372213,1.017148625971515,0.06613185312435922,0.9696362309627296,718.6222985203143
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00002.asd,B2_EMB48_NIRRIG_REPROD00002.asd,B2,2,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7999748538134794,0.8017131492884456,1.0173009407514735,0.06545795273247239,0.9696744236758725,718.6170460206947
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00003.asd,B2_EMB48_NIRRIG_REPROD00003.asd,B2,2,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7995030533003162,0.801466803494407,1.0171541961057056,0.0649548976018874,0.9696825008673656,718.6044344429404
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00004.asd,B2_EMB48_NIRRIG_REPROD00004.asd,B2,2,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8355268216905114,0.8299948050884493,1.0233318580257285,0.08598884728650692,0.9876564398364948,716.7811910369416
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00005.asd,B2_EMB48_NIRRIG_REPROD00005.asd,B2,2,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8350071968294468,0.8305273076669054,1.0232647754487725,0.08610172306842377,0.9873502381527833,716.7680658930982
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00006.asd,B2_EMB48_NIRRIG_REPROD00006.asd,B2,2,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.831587945447324,0.8371116641164669,1.0231772513657587,0.08565954721063926,0.9861257783415021,716.74024541567
2017-02-23__manha__B2_EMB48_NIRRIG_REPROD00007.asd,B2_EMB48_NIRRIG_REPROD00007.asd,B2,2,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8299237900962597,0.8374294681589031,1.0229968256566326,0.0850564977618491,0.9860282172632178,716.7270130151936
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00000.asd,B3_EMB48_NIRRIG_REPROD00000.asd,B3,3,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.821037564109352,0.8038809638757891,1.0186688300049451,0.07792393240822025,0.9903868804132341,716.6271761915182
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00001.asd,B3_EMB48_NIRRIG_REPROD00001.asd,B3,3,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8211403785683604,0.8059661014868339,1.0186957831642371,0.07784931271868988,0.9908639633935187,716.6163431229281
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00002.asd,B3_EMB48_NIRRIG_REPROD00002.asd,B3,3,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8212459905229781,0.8060354747582699,1.0185650195876075,0.07767940270499493,0.9903684229188618,716.6146506561306
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00003.asd,B3_EMB48_NIRRIG_REPROD00003.asd,B3,3,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8212726162115834,0.8064738514659705,1.0184349270941795,0.07749209374593084,0.9901883172833246,716.6118911497772
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00004.asd,B3_EMB48_NIRRIG_REPROD00004.asd,B3,3,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7977432644678163,0.8079648066419847,1.0183061335422303,0.0668710011196857,0.9865084277373162,716.6879543610245
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00005.asd,B3_EMB48_NIRRIG_REPROD00005.asd,B3,3,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7971674153107349,0.8064539162881226,1.018179478417287,0.06627239658020222,0.9861384625017591,716.6694898501355
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00006.asd,B3_EMB48_NIRRIG_REPROD00006.asd,B3,3,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7968864144256783,0.80490091096355,1.0182697824088265,0.0659879705261474,0.9866917271084953,716.6466010313692
2017-02-23__manha__B3_EMB48_NIRRIG_REPROD00007.asd,B3_EMB48_NIRRIG_REPROD00007.asd,B3,3,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.7969550480467809,0.8039165403776887,1.0181452680642464,0.06575766298209758,0.9866410535995123,716.6261630716792
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00000.asd,B4_EMB48_NIRRIG_REPROD00000.asd,B4,4,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8067868105911586,0.779704952398447,1.015740454891922,0.07036086513985934,0.986529732018663,714.4291232991126
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00001.asd,B4_EMB48_NIRRIG_REPROD00001.asd,B4,4,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8066275116498998,0.7811283484128393,1.0155596189954041,0.07051183335723239,0.9858152495030477,714.4241041306623
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00002.asd,B4_EMB48_NIRRIG_REPROD00002.asd,B4,4,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8061794663293587,0.782800478470954,1.015428143323183,0.07037688445252283,0.986161234809687,714.4099655873036
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00003.asd,B4_EMB48_NIRRIG_REPROD00003.asd,B4,4,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8068564723506867,0.7829997397880096,1.0153817638683766,0.07046259589439248,0.9861407589793855,714.4087626030426
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00004.asd,B4_EMB48_NIRRIG_REPROD00004.asd,B4,4,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8255376198166786,0.786955080726151,1.0126273904564005,0.07937742657128129,0.9843721772256631,717.2153085109394
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00005.asd,B4_EMB48_NIRRIG_REPROD00005.asd,B4,4,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8253672426066416,0.7865019133585299,1.012564952097602,0.07887377487447475,0.9842212038317348,717.1959825928698
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00006.asd,B4_EMB48_NIRRIG_REPROD00006.asd,B4,4,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8246171286942978,0.7888149088681109,1.0124589326545839,0.07904038365690363,0.9838819889199376,717.179429602001
2017-02-23__manha__B4_EMB48_NIRRIG_REPROD00007.asd,B4_EMB48_NIRRIG_REPROD00007.asd,B4,4,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,manha,manha,0.8242294396286083,0.7883209965456043,1.0122615628503941,0.07845347792843968,0.9839402713907481,717.1698472262804
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00000.asd,B1_EMB48_NIRRIG_REPROD00000.asd,B1,1,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8074298169771187,0.8480227990760426,1.0128900332635637,0.0669566716575642,0.9855296349358178,715.8208316554568
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00001.asd,B1_EMB48_NIRRIG_REPROD00001.asd,B1,1,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8072287442995512,0.8481222233822401,1.0129829282309613,0.06720570366972255,0.9853031356091344,715.7989197481518
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00002.asd,B1_EMB48_NIRRIG_REPROD00002.asd,B1,1,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8068856610834663,0.8525217648324337,1.01335459465739,0.06797091810520468,0.9847948337946169,715.7698776258985
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00003.asd,B1_EMB48_NIRRIG_REPROD00003.asd,B1,1,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8067671924333808,0.8505383617670063,1.0131900042451851,0.0675310718314986,0.9847091614379231,715.7568279106466
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00004.asd,B1_EMB48_NIRRIG_REPROD00004.asd,B1,1,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8278355346374193,0.8382463754452367,1.0147238962484377,0.07100361750761137,0.98898243954972,715.341092000879
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00005.asd,B1_EMB48_NIRRIG_REPROD00005.asd,B1,1,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8274970703312722,0.8384662534676715,1.0147797119101485,0.07074289401443369,0.9892735688457915,715.3249190041267
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00006.asd,B1_EMB48_NIRRIG_REPROD00006.asd,B1,1,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8273186791204457,0.8387941238292123,1.0145707094951935,0.070745455912454,0.9887305904146405,715.3044045877589
2017-02-23__tarde__B1_EMB48_NIRRIG_REPROD00007.asd,B1_EMB48_NIRRIG_REPROD00007.asd,B1,1,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8272261562400893,0.8387984291437526,1.014649168745051,0.07037477032098997,0.9890609777232362,715.2794217875434
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00000.asd,B2_EMB48_NIRRIG_REPROD00000.asd,B2,2,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8081192610270854,0.7842565438315547,1.0127942174869358,0.06001462633204291,0.9809675824758581,718.346841054147
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00001.asd,B2_EMB48_NIRRIG_REPROD00001.asd,B2,2,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8072724766263023,0.7949763388181327,1.0136127769719807,0.06222553915168174,0.9792011923130124,718.3082709321367
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00002.asd,B2_EMB48_NIRRIG_REPROD00002.asd,B2,2,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8070907474979648,0.7995871024252611,1.0141203376875632,0.0625057541770158,0.9789206554799064,718.2867899376932
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00003.asd,B2_EMB48_NIRRIG_REPROD00003.asd,B2,2,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8071873576134186,0.7995433450589708,1.014280656181927,0.06293053646070632,0.9790942189587029,718.2814412160927
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00004.asd,B2_EMB48_NIRRIG_REPROD00004.asd,B2,2,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8428795582444393,0.8445633211605927,1.0185585489167284,0.07598892704847976,0.9878796541607467,716.7088181333529
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00005.asd,B2_EMB48_NIRRIG_REPROD00005.asd,B2,2,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.842464523451729,0.8431584852764071,1.0182676915474704,0.07569078525855862,0.9875896357592326,716.678924307702
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00006.asd,B2_EMB48_NIRRIG_REPROD00006.asd,B2,2,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8411310493532215,0.8458576046691875,1.0180842661159228,0.0756247875581041,0.9868882931095925,716.6505987203956
2017-02-23__tarde__B2_EMB48_NIRRIG_REPROD00007.asd,B2_EMB48_NIRRIG_REPROD00007.asd,B2,2,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8414191136854865,0.846062589527075,1.0179789541423465,0.07580131634156553,0.9871899235378334,716.6208035750898
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00000.asd,B3_EMB48_NIRRIG_REPROD00000.asd,B3,3,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8069718015083873,0.8659992042396712,1.015765372647582,0.06875939536537976,0.988617063134261,715.8285814728868
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00001.asd,B3_EMB48_NIRRIG_REPROD00001.asd,B3,3,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8064848903466809,0.8658415752937029,1.0158889746944628,0.0688011198960223,0.9894363204581867,715.7469737049122
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00002.asd,B3_EMB48_NIRRIG_REPROD00002.asd,B3,3,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8060267091340717,0.865044257717968,1.0157904645156253,0.06890889326718885,0.9890630044352058,715.665824416626
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00003.asd,B3_EMB48_NIRRIG_REPROD00003.asd,B3,3,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.80558554442463,0.8654446879160409,1.015730468597984,0.06943125089473819,0.9893964170770856,715.5785289635842
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00004.asd,B3_EMB48_NIRRIG_REPROD00004.asd,B3,3,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8326490171504397,0.8543737597983857,1.0167035641339826,0.07064046233983248,0.9870994833203017,716.5005209367898
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00005.asd,B3_EMB48_NIRRIG_REPROD00005.asd,B3,3,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8323652564273641,0.8570458057079681,1.0168044580234636,0.07175909438922258,0.9880535053488383,716.4286279138479
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00006.asd,B3_EMB48_NIRRIG_REPROD00006.asd,B3,3,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8323220474240258,0.8578429098042741,1.016607376338202,0.0725418564084591,0.9876151258402712,716.3447485037665
2017-02-23__tarde__B3_EMB48_NIRRIG_REPROD00007.asd,B3_EMB48_NIRRIG_REPROD00007.asd,B3,3,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8322557606011883,0.8568462327354981,1.0165018340509517,0.07340827456639779,0.9880182595639541,716.2562631645595
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00000.asd,B4_EMB48_NIRRIG_REPROD00000.asd,B4,4,0,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.811130122673687,0.8312231228803892,1.0141207754095687,0.06282119557123975,0.9876378142328186,714.8494547268197
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00001.asd,B4_EMB48_NIRRIG_REPROD00001.asd,B4,4,1,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8115978482547492,0.829068390535724,1.0142244690084226,0.06322898208592946,0.9875631096728463,714.8172476292978
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00002.asd,B4_EMB48_NIRRIG_REPROD00002.asd,B4,4,2,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8114612225827579,0.8296982004713778,1.0140275414317135,0.06293262037245757,0.9874567565073809,714.7951165552457
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00003.asd,B4_EMB48_NIRRIG_REPROD00003.asd,B4,4,3,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8113047363884336,0.8307568304885731,1.0138295481716362,0.06258483681880052,0.9878881991650166,714.7769924302853
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00004.asd,B4_EMB48_NIRRIG_REPROD00004.asd,B4,4,4,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8228176924119273,0.8177149277324697,1.012333762436322,0.07712182346740337,0.9883045019757978,716.9149124084905
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00005.asd,B4_EMB48_NIRRIG_REPROD00005.asd,B4,4,5,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8229059596425722,0.8107858782415801,1.011769675320343,0.07633050078868335,0.9885906893707183,716.9120822058355
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00006.asd,B4_EMB48_NIRRIG_REPROD00006.asd,B4,4,6,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8228304806747454,0.8116332691240473,1.0116652778920798,0.0765531671691578,0.9881000796696309,716.8935634145951
2017-02-23__tarde__B4_EMB48_NIRRIG_REPROD00007.asd,B4_EMB48_NIRRIG_REPROD00007.asd,B4,4,7,EMB48,NIRR,B,B (EMB48 NIRR),2017-02-23,dia2,tarde,tarde,0.8229061573970532,0.8125937155095162,1.0117673039135384,0.0768875946611402,0.9884120580117165,716.8764845099938
2017-02-24__manha__B1_BR16_IRRIG_REPROD00000.asd,B1_BR16_IRRIG_REPROD00000.asd,B1,1,0,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8094793483277718,0.8429631805137482,1.0184924350922864,0.0672932098825709,0.9793914329950969,719.3125988503572
2017-02-24__manha__B1_BR16_IRRIG_REPROD00001.asd,B1_BR16_IRRIG_REPROD00001.asd,B1,1,1,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8059505237544501,0.8381489342675253,1.0182924246264167,0.06692843117788486,0.9790787191597703,719.3024495232786
2017-02-24__manha__B1_BR16_IRRIG_REPROD00002.asd,B1_BR16_IRRIG_REPROD00002.asd,B1,1,2,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8030443277520484,0.8322156015009705,1.0181132378700117,0.06622860856325061,0.9787087907014834,719.2936065161771
2017-02-24__manha__B1_BR16_IRRIG_REPROD00003.asd,B1_BR16_IRRIG_REPROD00003.asd,B1,1,3,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8008442388035134,0.8289341591630014,1.0179913233583024,0.06604056968727558,0.9785962916309586,719.2817661051906
2017-02-24__manha__B1_BR16_IRRIG_REPROD00004.asd,B1_BR16_IRRIG_REPROD00004.asd,B1,1,4,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.7809574822098022,0.7964405336879183,1.0157225563853944,0.0609961427647675,0.9666145657244042,719.7011196185431
2017-02-24__manha__B1_BR16_IRRIG_REPROD00005.asd,B1_BR16_IRRIG_REPROD00005.asd,B1,1,5,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.7799556397255438,0.7954232483568462,1.0162209445767971,0.061075861078614624,0.9674781881039141,719.6376620254348
2017-02-24__manha__B1_BR16_IRRIG_REPROD00006.asd,B1_BR16_IRRIG_REPROD00006.asd,B1,1,6,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.7800152306330679,0.7953394930778948,1.0165121286592969,0.06140836568210669,0.9689476362682359,719.6005829987984
2017-02-24__manha__B1_BR16_IRRIG_REPROD00007.asd,B1_BR16_IRRIG_REPROD00007.asd,B1,1,7,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.7805755288261012,0.7931633630867598,1.016830101302339,0.06094143334290705,0.9710803327970269,719.5744922084135
2017-02-24__manha__B2_BR16_IRRIG_REPROD00000.asd,B2_BR16_IRRIG_REPROD00000.asd,B2,2,0,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8095577915798261,0.8132698062445199,1.0168060546966777,0.07574519154873169,0.9770950421915494,718.5962890722163
2017-02-24__manha__B2_BR16_IRRIG_REPROD00001.asd,B2_BR16_IRRIG_REPROD00001.asd,B2,2,1,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8081711118667513,0.8126059312183485,1.0169154301594714,0.0756688862990057,0.9760217905149458,718.5850242578326
2017-02-24__manha__B2_BR16_IRRIG_REPROD00002.asd,B2_BR16_IRRIG_REPROD00002.asd,B2,2,2,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8060746766472803,0.8101194791765189,1.016955981511225,0.07522415578804591,0.9754483361940289,718.5841907678349
2017-02-24__manha__B2_BR16_IRRIG_REPROD00003.asd,B2_BR16_IRRIG_REPROD00003.asd,B2,2,3,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.804280601410806,0.8078520089176061,1.0168128223837425,0.07480698694769469,0.9745777813503006,718.587096999866
2017-02-24__manha__B2_BR16_IRRIG_REPROD00004.asd,B2_BR16_IRRIG_REPROD00004.asd,B2,2,4,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8408630487473732,0.8567427064011842,1.0191104270197267,0.08257533006079283,0.9758694646927942,719.0166039037565
2017-02-24__manha__B2_BR16_IRRIG_REPROD00005.asd,B2_BR16_IRRIG_REPROD00005.asd,B2,2,5,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8404877270645349,0.8583469126252308,1.0193360084547873,0.0825307690564082,0.976269146877768,719.0108492441511
2017-02-24__manha__B2_BR16_IRRIG_REPROD00006.asd,B2_BR16_IRRIG_REPROD00006.asd,B2,2,6,BR16,IRR,C,C (BR16 IRR),2017-02-24,dia3,manha,manha,0.8398669291305855,0.8585716848853654,1.019168644056859,0.082516815928279,0.9757671954601792,719.0099499621839
