band,kruskal_stat,kruskal_pvalue,kruskal_pvalue_adj,ttest_stat,ttest_pvalue,ttest_pvalue_adj,pearson_r,pearson_pvalue,pearson_pvalue_adj,spearman_rho,spearman_pvalue,spearman_pvalue_adj,pvalue_adjusted,pvalue_adjusted_source,significant_at_alpha,effect_score,significance_score,consistency_score,ranking_score,direction_label,rank
558,33.42457784811177,7.408182114175574e-09,9.392438562456229e-09,-5.49324718748386,4.5663632127575424e-08,5.742021383391433e-08,0.1310013204599974,4.460398205030013e-08,5.612058397312352e-08,0.1389582805200151,6.356885220008077e-09,8.059555361532366e-09,8.059555361532366e-09,spearman,True,-0.7001074314307039,-0.6255651754206563,0.6666666666666666,-0.5298860064164455,irrigado,1704
1286,38.65073677467899,5.06841218968889e-10,6.577305432150619e-10,5.0436755469147085,5.072316192194774e-07,6.282655617882749e-07,-0.12044167587062685,4.978257052677801e-07,6.166152395506972e-07,-0.1494274394542686,4.120477842332427e-10,5.347165992253856e-10,5.347165992253856e-10,spearman,True,-0.7041604555462657,-0.6238119274181886,0.6666666666666666,-0.5309209056673379,nao_irrigado,1705
1290,38.037880240838604,6.938437173348415e-10,8.982350292485388e-10,5.074669550110638,4.32111758369358e-07,5.361479034271075e-07,-0.12116942431143983,4.242327260200732e-07,5.263718985087398e-07,-0.14823802475072997,5.67901599640017e-10,7.351930949556605e-10,7.351930949556605e-10,spearman,True,-0.7047841794824963,-0.6246544653929337,0.6666666666666666,-0.5315807235272769,nao_irrigado,1706
1051,31.245835236355948,2.2733466752045666e-08,2.8603173331467293e-08,-5.615194247786052,2.2836251075980557e-08,2.8867707977813068e-08,0.1337990270712268,2.2774559215076064e-08,2.87897222077638e-08,0.13435305162893832,1.990326676023103e-08,2.5042224981110357e-08,2.5042224981110357e-08,spearman,True,-0.7022305581287436,-0.6279850886325231,0.6666666666666666,-0.5319303743759034,irrigado,1707
1268,29.715982512706383,5.0020714975671215e-08,6.278885308569945e-08,-5.720631963838887,1.2491180697312704e-08,1.58462498928719e-08,0.13627601604921213,1.2414980146954864e-08,1.5749582252541915e-08,0.13102269045710724,4.4377891806768294e-08,5.57056597504352e-08,1.5749582252541915e-08,pearson,True,-0.7027370869542303,-0.629051238660715,0.6666666666666666,-0.5326380798600587,irrigado,1708
2404,24.49524154658411,7.449358551504968e-07,9.153042611311707e-07,6.1364839889522536,1.043618054134611e-09,1.3477975951534128e-09,-0.14594942177727097,1.0452739199860177e-09,1.34993609017425e-09,-0.11895763715565705,6.878611899801453e-07,8.451764992952156e-07,1.3477975951534128e-09,ttest,True,-0.7024588590977503,-0.6305345730661185,0.6666666666666666,-0.5331803778070743,nao_irrigado,1709
1289,37.70673207154222,8.222031993188777e-10,1.0637656082698784e-09,5.045049256897772,5.036990668781269e-07,6.242498816153949e-07,-0.1204745172975855,4.942547490019721e-07,6.125452454470808e-07,-0.14759135284934202,6.753927670188192e-10,8.738224300562567e-10,8.738224300562567e-10,spearman,True,-0.7075666835772014,-0.6263486468081197,0.6666666666666666,-0.5335952320067279,nao_irrigado,1710
1287,37.62299239043443,8.582681827332506e-10,1.1097583181069528e-09,5.035204101154525,5.299393939858884e-07,6.560136852970473e-07,-0.12024357059874038,5.198994087164148e-07,6.435851551449168e-07,-0.1474273752029575,7.056574590249535e-10,9.124295303517599e-10,9.124295303517599e-10,spearman,True,-0.7083947562384142,-0.6268325648965236,0.6666666666666666,-0.5341856278440553,nao_irrigado,1711
1291,37.291311824929366,1.0173683641129317e-09,1.3146870802637945e-09,5.0558579120559175,4.7604367410960485e-07,5.903161313684597e-07,-0.1207242206144941,4.67899467775265e-07,5.802169395551324e-07,-0.14677608404452733,8.394588988713931e-10,1.0847848308326062e-09,1.0847848308326062e-09,spearman,True,-0.7085421230755954,-0.6271944125345236,0.6666666666666666,-0.5344147743578869,nao_irrigado,1712
753,32.18414033893532,1.4023077307475632e-08,1.773725316878466e-08,-5.416006175446908,6.958086558653263e-08,8.718908463292048e-08,0.1291511502115665,6.904244606771202e-08,8.651441201137793e-08,0.13635542543091214,1.2173622947580611e-08,1.5397949213861526e-08,1.5397949213861526e-08,spearman,True,-0.7090153446467856,-0.6311707014622725,0.6666666666666666,-0.5364170540824096,irrigado,1713
800,31.567857933214327,1.9259108416533248e-08,2.4288629100428373e-08,5.447569747318378,5.853415182849693e-08,7.343251154666661e-08,-0.12982279177186162,5.895775192021213e-08,7.392077530719713e-08,-0.13504360494234915,1.681295600212233e-08,2.120366340877986e-08,2.120366340877986e-08,spearman,True,-0.7098413039374093,-0.631992602942842,0.6666666666666666,-0.5371585914294464,nao_irrigado,1714
1288,36.74410405747283,1.3469737137834688e-09,1.7353995868828983e-09,4.982561552739434,6.937842161039615e-07,8.568633795444904e-07,-0.11900461278180853,6.808971071171629e-07,8.409470593073465e-07,-0.14569521786670697,1.1179091240116902e-09,1.4402798006601452e-09,1.4402798006601452e-09,spearman,True,-0.7144362692870251,-0.6306126245648067,0.6666666666666666,-0.5386053355666576,nao_irrigado,1715
2296,28.71569653741244,8.382157438836564e-08,1.0503356464174797e-07,5.637515704678642,2.035571062245973e-08,2.5747158403570316e-08,-0.1343964303146381,1.969390992107094e-08,2.4910072054374015e-08,-0.12879860036299304,7.49847832532698e-08,9.39605243214442e-08,2.4910072054374015e-08,pearson,True,-0.7110457863651255,-0.634249841504742,0.6666666666666666,-0.5387163658747738,nao_irrigado,1716
767,26.217528991677682,3.0504099607738223e-07,3.7674316124729567e-07,5.837196417370734,6.338253705194418e-09,8.098042337968374e-09,-0.1389424135681353,6.3823473745130495e-09,8.154378423203653e-09,-0.1230686238979847,2.782283341884721e-07,3.4362798285691184e-07,8.098042337968374e-09,ttest,True,-0.7109420054869888,-0.6351458996455941,0.6666666666666666,-0.5390728906429957,nao_irrigado,1717
1129,31.389948935959183,2.1107073921161957e-08,2.658798467560202e-08,5.381449570579692,8.401830317330951e-08,1.0509623604158449e-07,-0.12832883603917414,8.367647860846223e-08,1.0466865688567248e-07,-0.13466253032859407,1.8455619563245283e-08,2.3248022533068063e-08,2.3248022533068063e-08,spearman,True,-0.7139508709971986,-0.6343122392764233,0.6666666666666666,-0.5400517329564631,nao_irrigado,1718
2288,28.05631725231433,1.1783582655981727e-07,1.4722627399828331e-07,5.656553955858081,1.8057290512349534e-08,2.2866892935202798e-08,-0.13478111570291815,1.792843612850685e-08,2.270371787870431e-08,-0.12731125459779136,1.0597347125860372e-07,1.3240522658996477e-07,2.270371787870431e-08,pearson,True,-0.7127905407591817,-0.6355003773875691,0.6666666666666666,-0.5400642464993712,nao_irrigado,1719
1057,31.752766847591374,1.750996373741354e-08,2.2095661815444332e-08,-5.224913081921067,1.9535238027198553e-07,2.433694291040562e-07,0.12464644959864109,1.950326563294686e-07,2.4297111794320463e-07,0.1354385368147863,1.5260502220422517e-08,1.9257087064995885e-08,1.9257087064995885e-08,spearman,True,-0.7207805663048744,-0.6376982032670356,0.6666666666666666,-0.5446487796406929,irrigado,1720
1285,36.2726659495166,1.7155315491581283e-09,2.2062700772835534e-09,4.819773640159558,1.5691605445848948e-06,1.9181604154226044e-06,-0.1151647226055281,1.5445686976083393e-06,1.8880990507169062e-06,-0.14475754336201668,1.4308398965357028e-09,1.840140597040829e-09,1.840140597040829e-09,spearman,True,-0.724790685698693,-0.636094510937036,0.6666666666666666,-0.5457316718194114,nao_irrigado,1721
1822,25.611476959830156,4.1754851386976793e-07,5.151043377187894e-07,-5.663952063842543,1.7309352155899037e-08,2.1932663787162164e-08,0.13495439078316268,1.7184308742212857e-08,2.177422139564589e-08,0.12163786200930173,3.8253611697129303e-07,4.7191166209604405e-07,2.177422139564589e-08,pearson,True,-0.7225025852365414,-0.641957884803712,0.6666666666666666,-0.5473405448514475,irrigado,1722
1292,34.57763515907118,4.095851930400003e-09,5.2268324218703135e-09,4.884269913490919,1.138008650226496e-06,1.3950830515326525e-06,-0.11668092172635879,1.1211947081826023e-06,1.3744708658781587e-06,-0.14133480038397866,3.4754299949211465e-09,4.435094453138684e-09,4.435094453138684e-09,spearman,True,-0.7277893216950762,-0.6390488660026623,0.6666666666666666,-0.5484105177973158,nao_irrigado,1723
2020,31.544107686136158,1.9496106842175745e-08,2.457309888788016e-08,-5.102972156926574,3.76350849662002e-07,4.672316440922255e-07,0.12167141989034964,3.7970579001640605e-07,4.713967317996861e-07,0.1349927949938485,1.7023486313758258e-08,2.1456581869951022e-08,2.1456581869951022e-08,spearman,True,-0.728149915300776,-0.6416849684190746,0.6666666666666666,-0.5497590310072662,irrigado,1724
1885,19.879428553479556,8.248313285593451e-06,9.94703998358043e-06,6.075785887306729,1.5176954691428293e-09,1.9495084059700778e-09,-0.1445044931665201,1.5289702416284533e-09,1.963991063514373e-09,-0.10716511001727227,7.837349833491038e-06,9.451439277313265e-06,1.9495084059700778e-09,ttest,True,-0.7260327662610017,-0.6451673360324668,0.6666666666666666,-0.5503733793653942,nao_irrigado,1725
1050,27.375931915835952,1.6750306362505367e-07,2.083125484550002e-07,-5.395527106646169,7.778073866615031e-08,9.740723041582577e-08,0.12865630090077396,7.752093949382804e-08,9.708187585794665e-08,0.12575808692646306,1.5144653104369908e-07,1.883440944519151e-07,9.708187585794665e-08,pearson,True,-0.7293103097626723,-0.644897942424711,0.6666666666666666,-0.5517270468176558,irrigado,1726
2405,21.492643933135696,3.5518856289342343e-06,4.314868409598457e-06,5.894333095438111,4.512983606483443e-09,5.786635901153292e-09,-0.1403046456877083,4.520849846132449e-09,5.79672214757675e-09,-0.11142852660510194,3.3437459790739895e-06,4.062018150949691e-06,5.786635901153292e-09,ttest,True,-0.7282327735737693,-0.6463679127725139,0.6666666666666666,-0.5519036421891608,nao_irrigado,1727
1015,34.14617583650033,5.1123610532283145e-09,6.5124267358551555e-09,-4.78606954197431,1.8463500842566124e-06,2.253155213553356e-06,0.1142926767582702,1.853698265287302e-06,2.2621224145953503e-06,0.14045024537144413,4.356400801518427e-09,5.549440025170776e-09,5.549440025170776e-09,spearman,True,-0.7347015766218294,-0.6427655040071972,0.6666666666666666,-0.5531935196163954,irrigado,1728
1311,32.06867772486112,1.4881741821601298e-08,1.8812272455659525e-08,4.900967563570211,1.0447422313325347e-06,1.2829434600763527e-06,-0.11705829444832001,1.0346252140887498e-06,1.2705197629009846e-06,-0.13611061386086346,1.2932711063099729e-08,1.6348468279177244e-08,1.6348468279177244e-08,spearman,True,-0.736583388848051,-0.6454645347231369,0.6666666666666666,-0.5552548989403678,nao_irrigado,1729
2006,34.09566001260555,5.246815824411002e-09,6.679743605840785e-09,4.710939356274909,2.6637808428378147e-06,3.2451615823460676e-06,-0.11252269662508338,2.6735650674427968e-06,3.2570812527973755e-06,-0.1403463159313291,4.473178284326452e-09,5.69482235368338e-09,5.69482235368338e-09,spearman,True,-0.7388573963964551,-0.6447977384006881,0.6666666666666666,-0.5559781439920478,nao_irrigado,1730
1043,30.757902391501375,2.9231099966595503e-08,3.673545837907236e-08,-4.959865460159747,7.748243539481379e-07,9.547577618317365e-07,0.11839242920782801,7.772173555676071e-07,9.577064777034332e-07,0.13329989989153043,2.5702382149978327e-08,3.230082996508972e-08,3.230082996508972e-08,spearman,True,-0.7386811458678285,-0.6475323962481437,0.6666666666666666,-0.5571294272855208,irrigado,1731
1912,22.33737969962931,2.287111232454949e-06,2.784703704558462e-06,5.5869242671116215,2.6915779419622663e-08,3.3984729713730375e-08,-0.13317814791827126,2.6470138549036062e-08,3.342204920204377e-08,-0.11359718758883544,2.141992456254219e-06,2.60801234475372e-06,3.342204920204377e-08,pearson,True,-0.74057330638264,-0.6531973696529361,0.6666666666666666,-0.5605301375493426,nao_irrigado,1732
2252,21.563978400445194,3.4221926568569683e-06,4.1596674318923216e-06,5.592206958040509,2.61693208264061e-08,3.306165223747602e-08,-0.1331876057364619,2.6409710490843483e-08,3.336535440612736e-08,-0.11161329005419533,3.2202741196582616e-06,3.914235906756563e-06,3.306165223747602e-08,ttest,True,-0.7438506543196618,-0.6552567055195152,0.6666666666666666,-0.562931645260963,nao_irrigado,1733
2406,19.069554355691253,1.2603964248664113e-05,1.5182690117925549e-05,5.776052808069353,9.049529815639455e-09,1.1534661668925971e-08,-0.137540435811608,9.069945346631503e-09,1.156068360018452e-08,-0.1049594963437201,1.2028410726605129e-05,1.4489380410019296e-05,1.1534661668925971e-08,ttest,True,-0.7454612148884406,-0.6566493100743135,0.6666666666666666,-0.5642830695665727,nao_irrigado,1734
1202,28.19492718533605,1.0969168136418628e-07,1.3713055453847373e-07,-4.973145546246799,7.252077018706957e-07,8.946448629851464e-07,0.1187542163064825,7.188175382774971e-07,8.867617047981292e-07,0.12762535253494114,9.854036552950174e-08,1.2318978797143644e-07,1.2318978797143644e-07,spearman,True,-0.7481878109123685,-0.6541882644347642,0.6666666666666666,-0.5644025672395431,irrigado,1735
1128,27.342257454391074,1.7044554324203763e-07,2.1184931892836256e-07,4.998032580779001,6.379072870218837e-07,7.887587800978297e-07,-0.11931736898372476,6.362322439355156e-07,7.86687624981256e-07,-0.1256807171595423,1.5414709066195616e-07,1.9159172806971878e-07,1.9159172806971878e-07,spearman,True,-0.7503849427187737,-0.6558679246143351,0.6666666666666666,-0.5661471236332323,nao_irrigado,1736
681,17.571149952327687,2.767553465346148e-05,3.3041513316827064e-05,5.831087154802679,6.625431935012308e-09,8.459924675188028e-09,-0.13891134880956457,6.4324851747740925e-09,8.2135535594709e-09,-0.10075150879061842,2.6612460055020208e-05,3.177232036568801e-05,8.2135535594709e-09,pearson,True,-0.7495290112467408,-0.6590887594055513,0.6666666666666666,-0.5672113301268649,nao_irrigado,1737
1062,27.478086897619505,1.5888456120258625e-07,1.9793792581122196e-07,-4.944359712667217,8.379834560129688e-07,1.0314011723779323e-06,0.11804696719607223,8.37226360880979e-07,1.030469329629567e-06,0.12599250547988738,1.4354043360951033e-07,1.788222561315001e-07,1.788222561315001e-07,spearman,True,-0.7526659026729263,-0.6569052768663705,0.6666666666666666,-0.5676403641260168,irrigado,1738
1061,27.32166096638032,1.7227074295652764e-07,2.1399411942981383e-07,-4.956057305192344,7.897399590785369e-07,9.72579468229098e-07,0.11831912004896851,7.895950173759933e-07,9.724009698229283e-07,0.125633371598253,1.5582255353893067e-07,1.935622355810185e-07,1.935622355810185e-07,spearman,True,-0.7526946458019441,-0.657017550575435,0.6666666666666666,-0.567703821703154,irrigado,1739
1058,27.793291523110383,1.349933873249445e-07,1.6846735735267463e-07,-4.889118486306994,1.1067754753289188e-06,1.3575687765307343e-06,0.116748883561803,1.1051065408302607e-06,1.3555216645229624e-06,0.12671308293135156,1.2165642141987183e-07,1.518232576256124e-07,1.518232576256124e-07,spearman,True,-0.7542863863789651,-0.6574734652247259,0.6666666666666666,-0.5686252665549942,irrigado,1740
1293,30.656733031491967,3.079560971804857e-08,3.867899782822115e-08,4.59835166287178,4.579300468110703e-06,5.547303667401297e-06,-0.10993288467499755,4.524419660272326e-06,5.483913056923423e-06,-0.13308049329573204,2.710196519941436e-08,3.403981485303417e-08,3.403981485303417e-08,spearman,True,-0.7580819256324445,-0.6569215871903701,0.6666666666666666,-0.5700849141036,nao_irrigado,1741
1063,27.39956661323322,1.6546831635965746e-07,2.059012228470781e-07,-4.840816636933754,1.4081833460307357e-06,1.7233405527449037e-06,0.11560707856210793,1.4073311753457404e-06,1.7222976627665125e-06,0.12581236111702135,1.4957945638426754e-07,1.8612985047469076e-07,1.8612985047469076e-07,spearman,True,-0.7584500867920333,-0.6597862839505539,0.6666666666666666,-0.5715397001674976,irrigado,1742
1269,22.99152155316733,1.627174374900525e-06,1.9902092951970567e-06,-5.191868267142531,2.3291294755934542e-07,2.8999416240152567e-07,0.12388383951548079,2.3169653497044596e-07,2.884796371097847e-07,0.11524851091510752,1.5176240363382307e-06,1.8562174468360032e-06,2.884796371097847e-07,pearson,True,-0.7585352807260118,-0.662589803648332,0.6666666666666666,-0.5728396213017881,irrigado,1743
1284,31.26624906302095,2.2495669849982867e-08,2.8320559172591203e-08,4.43397513706019,9.855633675337786e-06,1.1858766387626486e-05,-0.10604883712705641,9.744931598867708e-06,1.1732133336676024e-05,-0.13439693287052237,1.9691497018146953e-08,2.4790291207965907e-08,2.4790291207965907e-08,spearman,True,-0.764364009634421,-0.6592118978475564,0.6666666666666666,-0.5739424917002232,nao_irrigado,1744
1059,26.951751769585826,2.085980054110346e-07,2.585219801778047e-07,-4.810054599406815,1.6398355378522727e-06,2.0034147645506162e-06,0.11488138720361439,1.639129737925801e-06,2.002552476863301e-06,0.1247799953452121,1.8921726309253294e-07,2.3450282490533638e-07,2.3450282490533638e-07,spearman,True,-0.7619159396392404,-0.6617830601641933,0.6666666666666666,-0.5739978832448785,irrigado,1745
2237,26.45224689648512,2.70134078805489e-07,3.340150376024142e-07,-4.808469843137002,1.6540817392963661e-06,2.0196713964476653e-06,0.11481439622579484,1.6622869043267765e-06,2.0296900894308198e-06,0.12361829515903748,2.459604351284256e-07,3.041248418245033e-07,3.041248418245033e-07,spearman,True,-0.764101399639596,-0.6632044128731027,0.6666666666666666,-0.5756209489640478,irrigado,1746
1310,28.26231681828176,1.0593838367533524e-07,1.3251547527258176e-07,4.621588608492971,4.0956047792524e-06,4.969765483124453e-06,-0.11046797233922619,4.062289697357797e-06,4.92933967228792e-06,-0.12777778230675213,9.511737924933394e-08,1.1897977183167558e-07,1.1897977183167558e-07,spearman,True,-0.7664623682879722,-0.6629257973227294,0.6666666666666666,-0.5765580078581491,nao_irrigado,1747
1060,26.198836123335383,3.080081135151968e-07,3.8018922225396774e-07,-4.7791119112616265,1.9096068688040437e-06,2.3290267656412544e-06,0.11414841655091502,1.9102526310758878e-06,2.3298143610568004e-06,0.12302474264985966,2.8097346304835925e-07,3.468190534698013e-07,3.468190534698013e-07,spearman,True,-0.7666731198039578,-0.6646237070876344,0.6666666666666666,-0.5774169054345499,irrigado,1748
1470,23.813329938863717,1.0614483198709097e-06,1.3019705704352654e-06,4.852492858277661,1.3387452449129056e-06,1.6392954594403613e-06,-0.1159565699465021,1.3072670832798958e-06,1.6007504056800546e-06,-0.11729014702758932,9.84665545345552e-07,1.2077889594449724e-06,1.2077889594449724e-06,spearman,True,-0.7728007186330225,-0.6692914825616562,0.6666666666666666,-0.5822748238709388,nao_irrigado,1749
2494,27.031626518039047,2.0015368253330893e-07,2.483431084088227e-07,-4.491327043451205,7.546982870669606e-06,9.091068491630597e-06,0.10736672256091129,7.533247530937985e-06,9.074522950664648e-06,0.12496475879430546,1.814469626705741e-07,2.2513251892555646e-07,2.2513251892555646e-07,spearman,True,-0.7784054480478404,-0.669431653945994,0.6666666666666666,-0.5848600292305588,irrigado,1750
975,17.782033376161053,2.4771137557084434e-05,2.960688243057533e-05,5.324280405002728,1.1469821843048243e-07,1.4330608802738765e-07,-0.12699426753250673,1.1402339938485146e-07,1.4238017738410563e-07,-0.10135429954328556,2.3795214327391076e-05,2.8440442485852848e-05,1.4238017738410563e-07,pearson,True,-0.7752287711333826,-0.673282277359819,0.6666666666666666,-0.585163305155274,nao_irrigado,1751
631,12.757268776800629,0.0003546283396852619,0.0004119439470181772,-5.7888986370772955,8.708700593651529e-09,1.1106823487096222e-08,0.1379951542773709,8.095983557432599e-09,1.0325381996986739e-08,0.08584802707812393,0.00034784103004614406,0.0004040596613887371,1.0325381996986739e-08,pearson,True,-0.7759836458822496,-0.6737945964567285,0.6666666666666666,-0.5857335423858735,irrigado,1752
754,24.70398452644622,6.684583321298478e-07,8.218060387568896e-07,-4.674014786669873,3.1843114306386564e-06,3.872713788592232e-06,0.11169360763740535,3.167973689238305e-06,3.8528440623503774e-06,0.11946342709755017,6.163531330050188e-07,7.577476446383212e-07,7.577476446383212e-07,spearman,True,-0.7784775271084641,-0.6713607078753994,0.6666666666666666,-0.5857605390760718,irrigado,1753
985,20.69914915721538,5.373987567943984e-06,6.506309536720622e-06,5.025184967493367,5.553959225083738e-07,6.871305915201469e-07,-0.11996844020692209,5.521254742018608e-07,6.830844237534824e-07,-0.10935224740905526,5.082704944099813e-06,6.153652429705124e-06,6.830844237534824e-07,pearson,True,-0.7774696909287993,-0.6733787798511489,0.6666666666666666,-0.5862151451843101,nao_irrigado,1754
1049,21.667623302618267,3.2421753605212442e-06,3.94308706834191e-06,-4.9228362690299114,9.342668293235551e-07,1.1485923433731807e-06,0.11754308547454734,9.328099689729422e-07,1.1468012719238288e-06,0.11188119705538073,3.048973105808025e-06,3.7081172633737666e-06,1.1468012719238288e-06,pearson,True,-0.778549342542594,-0.6733974406710642,0.6666666666666666,-0.5867093857794796,irrigado,1755
557,24.729781288807317,6.595708496150314e-07,8.113438785476259e-07,-4.623355519976095,4.070027964150485e-06,4.941519827660673e-06,0.11053089739691979,4.011013573099249e-06,4.869869021802421e-06,0.1195257847616192,6.080494303277216e-07,7.47966929464381e-07,7.47966929464381e-07,spearman,True,-0.7810037327530157,-0.6725355407857627,0.6666666666666666,-0.5874260064257837,irrigado,1756
1677,20.852441599383145,4.960595055789244e-06,6.019378190226474e-06,-4.977134418643583,7.095647505429636e-07,8.758498845013376e-07,0.11880640920131458,7.107493602754972e-07,8.773121052452864e-07,0.1097564174541804,4.687565291607813e-06,5.6880732985122475e-06,8.758498845013376e-07,ttest,True,-0.7793488420707629,-0.6742466430423799,0.6666666666666666,-0.5874513016342476,irrigado,1757
2407,15.287833410375242,9.230914793971805e-05,0.00010863765548874813,5.494056157025512,4.512770615742573e-08,5.6779531927580734e-08,-0.1309439895820574,4.5216056763755014e-08,5.685740549169662e-08,-0.0939776188382325,8.967903907528922e-05,0.00010554230830930807,5.6779531927580734e-08,ttest,True,-0.7785242738440533,-0.6753955706612951,0.6666666666666666,-0.5875972633607401,nao_irrigado,1758
1294,27.62233254711373,1.4746630891890095e-07,1.8392634815247715e-07,4.353744491279558,1.4192992750120688e-05,1.7011010273290218e-05,-0.10414756765711361,1.405330080564361e-05,1.6843582504923658e-05,-0.1263227701451418,1.3307525193399983e-07,1.659772004678849e-07,1.659772004678849e-07,spearman,True,-0.7832109475462432,-0.6710689518665167,0.6666666666666666,-0.5877592880690753,nao_irrigado,1759
1064,25.31038338675353,4.880742826444374e-07,6.010725692853271e-07,-4.531196503590112,6.266712507650573e-06,7.574333621451677e-06,0.10829678571670867,6.270506392767223e-06,7.5789191440139265e-06,0.12092074880227417,4.4811432320162557e-07,5.518611349915721e-07,5.518611349915721e-07,spearman,True,-0.7834839093964581,-0.6731984405167408,0.6666666666666666,-0.588840390794273,irrigado,1760
1823,18.821954749363613,1.4350568957884625e-05,1.7267285940926125e-05,-5.121653498085981,3.370456996964475e-07,4.191615790785102e-07,0.12224033708428371,3.34686689881142e-07,4.1622783365426746e-07,0.10427587158207459,1.3713028141175527e-05,1.6500166559566745e-05,4.1622783365426746e-07,pearson,True,-0.7809932286040333,-0.6759963812570683,0.6666666666666666,-0.5889786577708291,irrigado,1761
2495,26.749600029797875,2.3159966336075046e-07,2.865329168464322e-07,-4.3819788664284225,1.2467184421334635e-05,1.4967586213099514e-05,0.10477800904119015,1.2455311514068122e-05,1.4953332091470612e-05,0.12431115809313766,2.1040411003786058e-07,2.6030997839456675e-07,2.6030997839456675e-07,spearman,True,-0.785352338042611,-0.6727895466055552,0.6666666666666666,-0.5894971814250081,irrigado,1762
1100,23.891231741658885,1.0193499244916503e-06,1.2510468233766742e-06,-4.599058604347169,4.552341548545108e-06,5.517756338309891e-06,0.10990601277641321,4.548907307609322e-06,5.510485797098327e-06,0.1174818391060237,9.451197271010897e-07,1.1599441996232107e-06,1.1599441996232107e-06,spearman,True,-0.7859283404529318,-0.6754497992098025,0.6666666666666666,-0.5909534961815639,irrigado,1763
1192,20.20463842634581,6.958400735724796e-06,8.400900663523924e-06,4.9298947229833985,9.020202969578521e-07,1.109583067064925e-06,-0.11767999137928017,9.058487928929927e-07,1.1142925334442137e-06,-0.10803811731423847,6.599758875437439e-06,7.967911136693852e-06,1.109583067064925e-06,ttest,True,-0.7847883657726807,-0.677257048187717,0.6666666666666666,-0.5912537696155123,nao_irrigado,1764
2251,18.13384598103039,2.059087576246497e-05,2.470675154301352e-05,5.108388809200635,3.6217848648334124e-07,4.5015706619589373e-07,-0.12184764490441977,3.6517099525957117e-07,4.536141438224384e-07,-0.10235202216838979,1.974526026795788e-05,2.3692107379029303e-05,4.5015706619589373e-07,ttest,True,-0.7850190683544013,-0.6783102229196145,0.6666666666666666,-0.5918315144066404,nao_irrigado,1765
1099,23.745387302893473,1.099585890398937e-06,1.347980649439427e-06,-4.585332283005924,4.857984177619662e-06,5.881581970537833e-06,0.1095738579265865,4.862261484591364e-06,5.886760524161601e-06,0.11712270521947528,1.0205066148384697e-06,1.2510374873290766e-06,1.2510374873290766e-06,spearman,True,-0.7872898858292554,-0.6761850002966562,0.6666666666666666,-0.5918970320899936,irrigado,1766
1127,23.38714400329909,1.324608423947421e-06,1.6210612204231251e-06,4.6163361051584575,4.19393412546823e-06,5.086210178121459e-06,-0.11031762483996088,4.1873580695360645e-06,5.078235040312078e-06,-0.11623584066331497,1.2322586957692743e-06,1.5080432444237873e-06,1.5080432444237873e-06,spearman,True,-0.787184800039646,-0.67640520762154,0.6666666666666666,-0.5919488367808671,nao_irrigado,1767
1309,25.411034463159012,4.632606996081282e-07,5.708413093221717e-07,4.424085568212827,1.0299980680413462e-05,1.2386490476893414e-05,-0.10580008940004848,1.0226676038340293e-05,1.2298336209509397e-05,-0.12116094128609557,4.2502678982247565e-07,5.237285386057913e-07,5.237285386057913e-07,spearman,True,-0.7886783916721214,-0.6754615688710071,0.6666666666666666,-0.5921963155777412,nao_irrigado,1768
1044,24.028572529161465,9.491666973381704e-07,1.1655767043312734e-06,-4.548880878340625,5.768354051144894e-06,6.979838319769357e-06,0.10871192612792246,5.774679623628177e-06,6.987492404941977e-06,0.11781903240061911,8.792351773206263e-07,1.0797007977497292e-06,1.0797007977497292e-06,spearman,True,-0.7879998214712369,-0.6763017623837368,0.6666666666666666,-0.5922690460680715,irrigado,1769
1784,20.524650279910507,5.886823703186333e-06,7.123189266974904e-06,-4.838556157617201,1.4246821819928545e-06,1.7425395612422562e-06,0.11556898534073717,1.4186723042288238e-06,1.7351888342559717e-06,0.1088903387860551,5.573313862818415e-06,6.743835299097283e-06,1.7351888342559717e-06,pearson,True,-0.7881056121067125,-0.6787050155455623,0.6666666666666666,-0.5933981157768571,irrigado,1770
1478,16.83626093904968,4.0747241697025744e-05,4.848605891855389e-05,-5.111108798264699,3.63364805517157e-07,4.5137050118865336e-07,0.12209009993368784,3.4604777435001315e-07,4.301079624512309e-07,0.09862211003981727,3.931828825293224e-05,4.6785715091667426e-05,4.301079624512309e-07,pearson,True,-0.7908792771380682,-0.6817630739754195,0.6666666666666666,-0.5960223913344028,irrigado,1771
766,18.279808338201292,1.90718002901668e-05,2.289681498523377e-05,4.970065300173388,7.360533300307545e-07,9.075035032909303e-07,-0.11862269975984463,7.395407571632082e-07,9.118032628478109e-07,-0.10276312084262257,1.827517645953394e-05,2.1940421347228175e-05,9.075035032909303e-07,ttest,True,-0.791586253936206,-0.6815446736941895,0.6666666666666666,-0.5962422507670113,nao_irrigado,1772
1014,26.340674814562817,2.861973846658399e-07,3.536734788078723e-07,-4.1717891875511866,3.172532543443212e-05,3.768807316671897e-05,0.0997843279249493,3.180485049186876e-05,3.778254489056162e-05,0.12335731685841977,2.6080288425456573e-07,3.2229177588445183e-07,3.2229177588445183e-07,spearman,True,-0.7981840584303233,-0.6787233155786827,0.6666666666666666,-0.5979416516373861,irrigado,1773
