band,band_350,band_351,band_352,band_353,band_354,band_355,band_356,band_357,band_358,band_359,band_360,band_361,band_362,band_363,band_364,band_365,band_366,band_367,band_368,band_369,band_370,band_371,band_372,band_373,band_374,band_375,band_376,band_377,band_378,band_379,band_380,band_381,band_382,band_383,band_384,band_385,band_386,band_387,band_388,band_389,band_390,band_391,band_392,band_393,band_394,band_395,band_396,band_397,band_398,band_399,band_400,band_401,band_402,band_403,band_404,band_405,band_406,band_407,band_408,band_409,band_410,band_411,band_412,band_413,band_414,band_415,band_416,band_418,band_420,band_421,band_422,band_423,band_424,band_425,band_426,band_427,band_428,band_429,band_430,band_431,band_432,band_434,band_436,band_437,band_438,band_439,band_440,band_441,band_443,band_444,band_445,band_446,band_447,band_448,band_451,band_452,band_453,band_454,band_455,band_456,band_457,band_458,band_459,band_460,band_461,band_462,band_465,band_466,band_467,band_470,band_471,band_473,band_476,band_477,band_478,band_479,band_480,band_481,band_482,band_483,band_485,band_486,band_487,band_489,band_490,band_491,band_492,band_493,band_494,band_495,band_496,band_497,band_498,band_717,band_718,band_719,band_720,band_721,band_722,band_723,band_724,band_725,band_726,band_727,band_728,band_729,band_730,band_2444
band_489,0.9547174534061523,0.9568440573122805,0.9599961109639314,0.9621290114359792,0.9640111621790162,0.9663833208636432,0.968969533536734,0.9702588740970052,0.9702241089573763,0.9710707504467122,0.9722002554836758,0.9723471175457954,0.9714598576480942,0.9712904785056945,0.9722814080505852,0.973793042562733,0.9753824031969198,0.9753583675517946,0.9746607982917084,0.9748707463844628,0.9754070353428841,0.9757455447483213,0.9756039411492469,0.975358490165514,0.9758393398262837,0.9767434191602417,0.9774951877665753,0.97794675799895,0.9784567423160387,0.9787754830520222,0.9789596346359052,0.9792082820206366,0.979308319622345,0.9794262635458963,0.9799218955749609,0.9806302120596923,0.9816256233037959,0.9827869582917736,0.9838540217615578,0.9843824976028138,0.9845986263054665,0.9847396474303434,0.9849002971625725,0.9853146741421006,0.9859401864384327,0.9866050080276081,0.987296552698355,0.9879933448300711,0.9885150873486974,0.9888228267024665,0.9892378859984269,0.9896322548774722,0.9899501725484172,0.9903006897194091,0.9907348440829199,0.9911018506242704,0.9913903873559127,0.9917375279561224,0.9919840559180502,0.9921400196012554,0.9923599322160411,0.9925438415525785,0.9927302457182945,0.9929382233723181,0.993189500068499,0.9934318946072661,0.9936591164150529,0.9941500234266535,0.9946110705211879,0.9947861914741979,0.9949400684082381,0.9950861385212226,0.9952426886052095,0.9954241351346113,0.9955385172689153,0.9956141265992269,0.9956929416479399,0.9957570278394159,0.9958316615478876,0.9959223731503466,0.99600726680219,0.9961721789499015,0.9964129332165252,0.996513512140487,0.9965964076128523,0.9966841303627363,0.9967762518896077,0.9968694756035822,0.9970910794283075,0.9972232006856494,0.9973766500737078,0.9975335471453789,0.9976506035317406,0.997762254014408,0.9981670805729065,0.9982896372454877,0.9984069864769484,0.9985151889176349,0.9985982997913788,0.998671036991803,0.9987350565413231,0.9987870359783156,0.9988474623615984,0.9989124486480235,0.9989685412817623,0.9990202595901205,0.9991775669494031,0.9992171192423095,0.999255347397402,0.9993510851827139,0.9993830250050026,0.9994658001822919,0.9996025961640698,0.9996463252573115,0.9996845917086954,0.9997173715884149,0.999753259604028,0.9997869203397411,0.9998212869533687,0.9998574741442262,0.9999226649804938,0.9999516601863571,0.9999759343523239,1.0,0.9999914478917391,0.999964357427192,0.9999137303566226,0.999833547945243,0.9997181553092297,0.999551561233155,0.9993170056897235,0.9989984809014569,0.9985753073201252,0.5431196247648544,0.5623199766738683,0.5801545842172235,0.5966925101713869,0.6119573816637098,0.6259227855937085,0.6385718354655572,0.6499486091524341,0.6600604624953343,0.668922586844251,0.6765905678307127,0.6831634941612953,0.6887377751264672,0.6933935018706688,0.48400586956890745
band_490,0.9544795087118526,0.9565881550156474,0.9597121773406008,0.9618408914737399,0.9637096803039293,0.9660602267491627,0.9686197977916509,0.9698706070644555,0.9698004520298605,0.9706483758325511,0.9717813542212801,0.9719114361678347,0.971005661395126,0.9708447446982972,0.9718536114698194,0.9733745305056485,0.9749654463513951,0.9749447944667624,0.9742559242572459,0.9744747403222324,0.975018558456016,0.9753552150767387,0.9752057787839732,0.9749552939088106,0.9754347071025138,0.9763444124670212,0.9771035673055765,0.9775500216367707,0.9780511859729416,0.9783635334119599,0.9785445075521234,0.9787865230197506,0.9788822794291161,0.9790027999612049,0.9795092530994121,0.9802324080219404,0.981237555095587,0.9824048695264267,0.9834773117758693,0.9840041932900705,0.9842165899950233,0.984357040881741,0.9845222367232369,0.9849440013437986,0.9855804075644798,0.9862589124692216,0.9869611690169451,0.9876674130453263,0.9882004872473347,0.9885172585582312,0.9889374262279966,0.9893372686366477,0.989658836474067,0.9900078937294287,0.9904439690328951,0.990813417151022,0.9911038983167648,0.9914554272953107,0.9917077625807234,0.9918695864621113,0.9920913157543974,0.9922770608558336,0.9924603959034994,0.992659738552018,0.9929046499979598,0.9931440235271493,0.9933707217169335,0.9938666905964615,0.9943405920939821,0.9945243512764539,0.9946837861115885,0.9948315263607906,0.9949887056152222,0.9951733519334359,0.9952879352673528,0.9953586606020826,0.9954304799387895,0.9954887148608753,0.9955618762038401,0.9956541590246822,0.9957411868721477,0.995911707144036,0.9961590857470571,0.9962594873626358,0.9963407950042547,0.9964290466112836,0.9965241549666888,0.9966196495583445,0.996848020923849,0.9969857938953892,0.9971461172813336,0.9973103057772604,0.9974332500638607,0.9975502678813556,0.9979701184708651,0.998096856994926,0.9982199327026103,0.9983345261809057,0.9984229911491327,0.9985004166869982,0.9985681721824821,0.9986224616733449,0.9986847968014082,0.9987515933145618,0.9988093222042149,0.9988633022191696,0.9990303248729584,0.9990728284658933,0.9991137172533886,0.999214574774795,0.9992492743430303,0.9993402823974787,0.9994920373558224,0.9995405917265223,0.9995837396638296,0.9996215814755887,0.9996639746767344,0.9997039174620251,0.9997446340329579,0.9997877676658109,0.9998678212690749,0.9999062180967928,0.9999409241117391,0.9999914478917391,1.0,0.9999898309891829,0.9999565877621119,0.9998949551383487,0.9997994771971249,0.9996555444900962,0.9994460818344767,0.9991549108522029,0.9987624043261546,0.5404328697963037,0.5596813320988692,0.5775663535758566,0.5941570153766289,0.6094769376418087,0.6234994266873024,0.6362072629219643,0.6476443625186951,0.6578177304993712,0.6667422107403421,0.6744731199176665,0.681109153948907,0.6867464393030644,0.6914647542706693,0.4823100044626788
band_491,0.9542535948675028,0.9563512632117588,0.9594523494874336,0.9615718894721178,0.9634216527129872,0.9657434869995388,0.9682578891291657,0.9694714823740983,0.9693788998812974,0.970231417973521,0.971376215109396,0.9715056206492819,0.9705910369423036,0.9704408877773383,0.9714651089000707,0.9729877668565472,0.9745704317183149,0.9745489439288486,0.9738653396873185,0.9740849284089115,0.9746351695480224,0.9749683614071907,0.9748098027734098,0.9745578738399889,0.9750447564166168,0.9759638469603562,0.9767267446125046,0.9771642862083745,0.9776547458629189,0.97796155044533,0.9781403942386726,0.978371666967706,0.9784601303980209,0.9785839845670842,0.9791041149927401,0.9798437827995671,0.9808606501757537,0.9820365544085209,0.9831155533003242,0.9836418424839429,0.9838497495425079,0.983987753073882,0.9841564071435606,0.984585497861383,0.985232927538424,0.985926809726596,0.986644585078498,0.9873639349242848,0.9879102505027583,0.9882362520723871,0.9886560395969372,0.9890548585909632,0.9893748636627813,0.9897168496397347,0.9901487601235419,0.9905176231024859,0.9908114117281025,0.9911674863182077,0.9914266607963115,0.9915949657345324,0.9918168605688077,0.9920050419557915,0.992185883664948,0.9923759301917793,0.9926144657466379,0.9928512600803198,0.9930786214220062,0.9935816335774078,0.9940661410290454,0.9942560239468724,0.9944192505398878,0.9945678280100012,0.9947249028684991,0.9949110238863714,0.9950255270118248,0.9950921162741818,0.995157124739006,0.9952090015732462,0.9952790852836543,0.9953712381339715,0.9954605650250347,0.9956383017257823,0.9958911507160357,0.9959905425130364,0.9960693155739196,0.9961567886802065,0.9962537998527898,0.9963512225680231,0.996589087325704,0.9967334488071499,0.9969007502025198,0.9970719655592223,0.9972007391345716,0.9973231985861255,0.9977548431396107,0.9978858468677818,0.998014981404389,0.9981361103616909,0.998230887600465,0.9983142629063865,0.9983868537168826,0.9984442272732891,0.9985083311135123,0.9985768359212241,0.9986366536286078,0.9986925581933721,0.9988668272059126,0.9989114099615182,0.9989543541592377,0.9990608652479562,0.9990984535968637,0.9991969804006884,0.9993638151446812,0.999417205609545,0.9994654893309174,0.999508536013033,0.9995564248448355,0.9996024759771777,0.9996502470709527,0.9997011952272924,0.9997958041366254,0.9998430624547421,0.9998880711369403,0.999964357427192,0.9999898309891829,1.0,0.9999879380494907,0.99994777321952,0.9998748250699221,0.9997557648714736,0.9995738193812329,0.999312510415874,0.9989524452127286,0.5374132057547069,0.5567144987385647,0.5746548428416703,0.5913032807847629,0.6066834306531346,0.6207683044080226,0.6335402840313508,0.6450431612290937,0.6552836058047281,0.664276114370448,0.6720757104896355,0.6787806872060402,0.6844868617232542,0.6892736477098094,0.4803748131730531
band_492,0.9539911221782881,0.9560833464589779,0.9591659326236301,0.9612687526199746,0.9630851939688617,0.9653744708541657,0.9678415229650749,0.9690288782503282,0.9689175568176016,0.9697690039310181,0.9709305148789653,0.971073742448397,0.9701591883656034,0.9700214648191641,0.971055304190879,0.972571836828518,0.9741407502672608,0.9741139154519635,0.9734296693703293,0.9736424630973542,0.9741990751101206,0.9745299462185741,0.9743648398199003,0.9741177189429077,0.9746138544645744,0.9755440530123476,0.9763152296266456,0.9767484237932422,0.977231534393154,0.977530935214941,0.9777015066001449,0.9779185775187796,0.9780005549372254,0.978129312140159,0.9786608229772309,0.9794154975333591,0.9804459473390985,0.981634168854701,0.9827222041560608,0.9832485023014642,0.983452532676688,0.9835906945168233,0.9837649744639417,0.984202797529213,0.9848596837002643,0.985565491211455,0.9862983772275788,0.9870308959269228,0.9875895159437795,0.9879234848849472,0.9883416826455153,0.9887386239151362,0.9890569566446663,0.9893917339093019,0.9898191684179275,0.990186945847495,0.9904849294159721,0.9908462617811826,0.9911122093540091,0.9912861300059629,0.9915075211077448,0.9916984364711767,0.9918768094624989,0.9920582007176656,0.9922928148827561,0.9925277560297869,0.9927556863259783,0.9932665375050975,0.9937570082550555,0.9939514921380609,0.9941157242638511,0.9942635192568159,0.9944203221941231,0.9946074074267877,0.9947225929919722,0.9947861045204911,0.9948452674398696,0.994892121313281,0.9949593805762198,0.9950507765204522,0.9951414361111359,0.995325695388473,0.9955815389755246,0.9956788563742746,0.9957550413155292,0.995842959620137,0.9959423871509211,0.996042023104674,0.9962891280468167,0.9964400535126721,0.9966143577357349,0.996792611795233,0.9969281973060661,0.9970568456613507,0.9975029004791371,0.9976384077010327,0.9977739209755887,0.9979019183947251,0.9980033923921021,0.9980926975534318,0.9981697521168167,0.9982300563503023,0.9982957719354681,0.9983657648696583,0.9984273957834731,0.9984857480654274,0.9986677126375201,0.9987138612428547,0.9987587080084949,0.9988707273185327,0.9989111999427597,0.9990180866803827,0.9992017420022717,0.9992606773295959,0.9993150368600493,0.9993640630979498,0.9994176147809034,0.9994695560320795,0.9995250216700935,0.9995856790796586,0.9996968305070523,0.99975343612132,0.9998094098768869,0.9999137303566226,0.9999565877621119,0.9999879380494907,1.0,0.9999855155183696,0.9999387297655795,0.9998484864290015,0.9996984302510276,0.9994718689006584,0.99914968825838,0.5339195385212525,0.5532871386784756,0.5712968356906707,0.5880176484732901,0.6034731005040548,0.6176358628107801,0.6304879041392661,0.642072786380621,0.6523967490129114,0.6614738599307654,0.6693587253733646,0.6761491720375286,0.6819406165145133,0.6868119794803682,0.4780009438104388
band_493,0.9536804347783947,0.9557684633214635,0.9588364255546072,0.9609229182244358,0.9627001987445509,0.9649573677041489,0.9673819619044859,0.9685479150571195,0.9684123941985014,0.9692533294766108,0.9704265841766567,0.9705850297498965,0.9696763384515288,0.9695556553752036,0.9705985416092653,0.9721058746247542,0.9736578227948512,0.9736223360215914,0.9729329810994641,0.9731327093942962,0.9736913510601368,0.9740201314115513,0.9738521168447912,0.9736136564900686,0.9741174725336991,0.975059075536197,0.975844207557657,0.9762795896044189,0.9767595260797943,0.9770495972831592,0.9772065730702961,0.9774093880698259,0.9774860479339469,0.9776191985474959,0.9781589112813174,0.978926318977377,0.9799708362005606,0.9811733944401863,0.9822721052092555,0.982798588378903,0.9830002726131507,0.9831419584220543,0.9833229032365095,0.983770745860506,0.9844370940623283,0.9851522955565196,0.9858980314819736,0.9866422168026896,0.9872120371392641,0.9875535958397528,0.9879713588658909,0.9883679060100901,0.9886862996779664,0.9890171839670274,0.9894430291640551,0.989810622419858,0.9901127265423357,0.9904800974739023,0.9907526701109202,0.9909310647097325,0.9911509409285635,0.9913440152863764,0.9915199767992919,0.9916934863378534,0.9919252236125637,0.9921583460143225,0.9923863969707517,0.9929043923534082,0.9933977301761634,0.9935967658956865,0.9937615750875364,0.9939080939002671,0.9940642954192486,0.9942522580445274,0.9943686101698473,0.9944296125817701,0.994483739680435,0.9945265795511323,0.9945918595461491,0.9946827550382366,0.9947736811500987,0.9949616452615427,0.9952189184932524,0.9953137781169893,0.9953875974148851,0.9954772063014405,0.9955800534363143,0.9956821041273844,0.995936685276737,0.9960938759273485,0.9962754559909786,0.9964613252082801,0.9966048679911826,0.996740601358786,0.9972046925645713,0.9973446706381053,0.9974866557060065,0.9976218583239588,0.9977300639225627,0.9978248076226705,0.9979056844671627,0.9979687745606514,0.9980362919308328,0.9981079450906093,0.9981713003691881,0.9982326035911434,0.998422814461089,0.9984702361852693,0.9985168974578124,0.9986341869548468,0.9986779103680461,0.9987943429194327,0.9989962816648834,0.9990612222620292,0.9991221528523756,0.9991777476091203,0.9992377866297169,0.9992959783681165,0.999359754476968,0.9994316157907028,0.9995623856777552,0.9996297144593276,0.9996978807718221,0.999833547945243,0.9998949551383487,0.99994777321952,0.9999855155183696,1.0,0.9999833380505679,0.9999260997283916,0.9998125454577256,0.9996260052048638,0.9993476853020473,0.5299877769654703,0.549437448870972,0.5675327520925006,0.5843427087525623,0.5998906613766793,0.6141488752370147,0.6270988952207295,0.6387839457727328,0.6492097280214963,0.6583897713746243,0.6663781230888199,0.6732720899521466,0.6791665782462974,0.6841398838858915,0.47530275587327586
band_494,0.9532818085823679,0.9553682639352572,0.958432959007779,0.9605172029346173,0.962268737120278,0.9645005750062545,0.9668864601946302,0.9680219062874704,0.9678523040504002,0.9686725063654995,0.9698448784199534,0.9700116855395695,0.9691142271439724,0.9690164084420492,0.9700739089446624,0.9715772485611162,0.9731121082026788,0.973067095698677,0.97237033234262,0.9725515406603488,0.9731029949282312,0.9734262325632094,0.973255845873451,0.9730239012100209,0.973534247497727,0.9744873755444099,0.9752883907547912,0.9757303943640542,0.9762112354425296,0.9764943760719824,0.9766400617022225,0.9768320991284759,0.9769024494733087,0.9770373407390579,0.9775854864135841,0.9783655485838139,0.9794241224742867,0.980641280733075,0.9817513267146276,0.9822778289387994,0.9824780276924141,0.9826240898761587,0.9828090878056521,0.9832664426485795,0.9839442373111874,0.98467016379905,0.9854282095037117,0.9861835959191444,0.9867649526506218,0.9871150573542192,0.9875331628609234,0.9879299588558672,0.988249760232051,0.988581163091872,0.989008773093055,0.9893777620677394,0.9896837991039404,0.9900573393488268,0.9903355800524052,0.990516396265157,0.9907321387178831,0.9909256462288333,0.9911001753281176,0.9912676423066576,0.9914964259816544,0.9917284988605897,0.9919574498873931,0.9924812924157392,0.992977751966763,0.9931816587136281,0.9933492207474245,0.9934958803111216,0.9936513918579628,0.9938403084789781,0.9939572525966266,0.9940160373004606,0.9940667206786461,0.9941063317857758,0.994170171803139,0.9942605939301609,0.9943508618451654,0.9945388495142549,0.9947968640671606,0.994890133143219,0.9949624268537136,0.9950539219039823,0.9951606179818202,0.9952651123050412,0.9955267359074821,0.9956901590268942,0.9958793895155947,0.9960737696138343,0.9962260749402694,0.9963696658480597,0.9968534847271098,0.9969981588787684,0.9971466949369284,0.9972892446655733,0.9974042734160113,0.9975043893040848,0.9975891700560603,0.9976556462448467,0.9977258309698663,0.9978001993796948,0.9978662587807438,0.997930661287227,0.9981286156538554,0.9981771647677408,0.9982254321292041,0.9983488167820567,0.9983966654074886,0.9985235263360516,0.9987442080747269,0.9988149573290398,0.9988821383745279,0.9989443324099961,0.9990115710420178,0.9990772276516399,0.9991501390324194,0.9992335332956714,0.9993869184437316,0.9994666845499098,0.9995485193042024,0.9997181553092297,0.9997994771971249,0.9998748250699221,0.9999387297655795,0.9999833380505679,1.0,0.9999791229857512,0.9999058796935737,0.9997637318991258,0.9995337097416839,0.5257322739636451,0.5452748939900136,0.5634669218959155,0.5803773719450219,0.5960293690513081,0.6103947467175556,0.6234546208955961,0.635251815816935,0.6457914386131348,0.6550864194648656,0.663190191267863,0.6701994366386086,0.6762084680235998,0.6812949013609114,0.4725296091243363
band_495,0.9526940975589058,0.9547813978947329,0.9578410459306534,0.9599259398093157,0.9616599087132378,0.9638651916941895,0.9662091955323526,0.9673031573337648,0.9670914155258137,0.9678898623841955,0.9690682072494943,0.9692501868236013,0.968361634548698,0.9682901227983357,0.9693670350952529,0.9708688574193519,0.9723917545170387,0.9723367261394836,0.9716283533569653,0.9717894572335287,0.9723345586663735,0.9726509635702234,0.9724750359447469,0.9722476863705002,0.972764934541827,0.9737340681139744,0.9745583820004136,0.9750124365069026,0.9754995058505813,0.975778893753819,0.9759146371747541,0.9760956211056784,0.9761576536013602,0.9762946513685786,0.9768547510510522,0.9776497749374917,0.9787238132303062,0.9799574412267538,0.9810812156357707,0.9816059722628169,0.9818027226919958,0.9819533451982383,0.9821418598261803,0.9826119810054329,0.983305370796726,0.9840430787266583,0.9848142502743534,0.9855826109252775,0.9861768287167506,0.9865353687924339,0.9869555671171034,0.9873554776696962,0.9876794449876395,0.9880144861490885,0.9884457425517408,0.9888165350055106,0.9891271340056187,0.9895082713361917,0.9897908840917409,0.9899713000309689,0.9901817489020562,0.9903755592081815,0.9905489550161574,0.990710660668362,0.9909370351728298,0.9911697365598285,0.9914013517059191,0.9919344279703604,0.9924391615060479,0.9926487584361366,0.9928191350775858,0.9929653983968043,0.9931198453313356,0.993310368089396,0.9934272066078234,0.9934832125652724,0.9935317305349164,0.9935697658727458,0.9936327562514633,0.9937225879078775,0.9938125962630102,0.994001110906037,0.9942609213014034,0.9943536051456856,0.9944251215680482,0.9945189279494446,0.9946304095230174,0.9947385007286369,0.9950088667347015,0.9951798649210511,0.9953783515005822,0.9955827839595738,0.99574495180801,0.9958970367061014,0.9964052209993812,0.9965558963408538,0.9967125349132454,0.9968643846728156,0.9969874757484958,0.9970935664586107,0.9971826992904101,0.997253145295671,0.9973269698359503,0.997405039309575,0.9974745532747473,0.9975432177424624,0.99775258470421,0.9978026677711863,0.997852816710018,0.9979832783161833,0.9980356611086556,0.9981752114066057,0.9984187134457997,0.9984968223289576,0.9985715915768267,0.9986413152638646,0.9987167788831808,0.9987908190940776,0.9988741004216444,0.998970704570121,0.9991502402663406,0.9992449363002316,0.9993431038131877,0.999551561233155,0.9996555444900962,0.9997557648714736,0.9998484864290015,0.9999260997283916,0.9999791229857512,1.0,0.9999734258908552,0.9998821137849108,0.9997076502102422,0.5208289694671987,0.5404743253139942,0.558773566986006,0.5757956922622725,0.5915635644502744,0.6060485518859777,0.6192313081254734,0.6311541779792326,0.6418215917814295,0.6512457767755564,0.6594794522454975,0.6666185260272032,0.6727566143910816,0.6779706197129296,0.4694377937238003
band_496,0.9519753026256816,0.9540714867436334,0.9571398938896915,0.9592370208737638,0.9609611935835752,0.9631403524058645,0.9654388710686453,0.966480886436281,0.966215901429342,0.966982037144775,0.9681654336487573,0.9683710613218526,0.967499825079831,0.9674632450990824,0.9685652643363899,0.9700676733553822,0.9715774518899578,0.9715092222770969,0.9707842864628033,0.9709193033666431,0.9714546681244323,0.9717612538286353,0.9715781628567288,0.9713566925327846,0.9718824817523052,0.9728696453563637,0.9737204702957077,0.9741905047992254,0.9746886927408311,0.9749674518489466,0.9750942504451747,0.9752639459970565,0.9753161243381906,0.9754549283686318,0.97602861796211,0.9768399157214719,0.9779314046933683,0.9791832113200564,0.9803206827779695,0.980841546430846,0.9810335065972721,0.9811895605629429,0.9813809801052104,0.9818630496728196,0.982571155677187,0.9833196154895796,0.9841046125156006,0.9848864930723359,0.9854937435760589,0.9858615791206948,0.9862837545020652,0.9866872549273076,0.9870164129198989,0.9873550725246941,0.9877884257446313,0.9881595639976923,0.9884746876155247,0.9888642203734381,0.9891511561573555,0.9893300619707318,0.9895337312341661,0.9897287816390936,0.9899024164203871,0.9900580910062071,0.9902800625335191,0.9905119114851187,0.9907447398842097,0.9912849030256125,0.9917993409418382,0.9920156187777205,0.9921894949699395,0.9923356019463301,0.9924886239733569,0.9926798908488239,0.9927952730996493,0.992848069728411,0.9928956847581099,0.9929327464275056,0.9929940772594169,0.9930820094199293,0.993171389422187,0.993359701753554,0.993619749334827,0.9937119053591292,0.9937826223348734,0.993878491455707,0.9939948862243075,0.9941068016049557,0.9943868330149235,0.9945661344852126,0.9947748407050035,0.9949904395698866,0.9951637152824966,0.9953250223602129,0.9958596956067461,0.9960169073738058,0.9961823476911786,0.9963441187699409,0.9964759807180151,0.9965884168422265,0.9966819630776418,0.9967567039061254,0.9968346524301354,0.9969171566460054,0.9969908654526095,0.9970643266911056,0.9972856030167222,0.9973369984990027,0.9973889508564375,0.9975268663914441,0.9975841572600685,0.9977377179879303,0.9980058986748567,0.9980921319311679,0.9981752800063652,0.998253110548014,0.9983373641744604,0.9984207503071055,0.998515855638506,0.9986273011378218,0.9988357682603279,0.9989473887175131,0.999064771341445,0.9993170056897235,0.9994460818344767,0.9995738193812329,0.9996984302510276,0.9998125454577256,0.9999058796935737,0.9999734258908552,1.0,0.9999671992596075,0.9998560166618851,0.5152453521184108,0.5350096153753241,0.553432955373348,0.5705843383827397,0.5864862823353135,0.6011096334451379,0.6144345425713856,0.6265027769983119,0.6373179427272176,0.6468914491151039,0.65527522293246,0.6625642312514881,0.6688513195687245,0.6742125970840543,0.4659380055161625
band_497,0.9511577621550286,0.9532661882649548,0.9563554248317819,0.9584785825216865,0.9601977038527164,0.9623531460816592,0.9646056939209507,0.9655907961972985,0.9652615446070002,0.9659880188614617,0.9671735291115096,0.9674039452200629,0.9665555603413492,0.9665587121360726,0.9676878097706144,0.9691897829888071,0.9706816891510422,0.9705966712511188,0.9698513092822322,0.9699549279489341,0.9704775926341532,0.9707740315339524,0.9705863637370158,0.9703750945517605,0.9709124291138066,0.9719195835484855,0.9727981084279469,0.9732851961313407,0.9737947431106823,0.9740720167546957,0.9741891000266296,0.9743468782177604,0.9743887282752323,0.9745289414391571,0.97511599164538,0.975944439233862,0.9770545718259136,0.9783240254427529,0.9794733049041078,0.9799885671653793,0.980175279596378,0.9803379572051422,0.9805330298158408,0.9810266891233886,0.9817482093017794,0.9825069501257612,0.9833079016559642,0.9841042265904348,0.9847242080878351,0.9851021066657163,0.9855255467828596,0.9859318463933303,0.9862658481911131,0.9866070768281423,0.9870401444064753,0.9874100258834436,0.9877303919906893,0.9881293836549886,0.9884218688343036,0.9885997783468655,0.9887959963796135,0.9889936178528755,0.9891683421093409,0.9893170466194127,0.9895324724514769,0.9897609284983275,0.9899925628105161,0.9905374071157798,0.991060522214533,0.9912844337480082,0.9914616934461904,0.9916073775713953,0.9917585884567994,0.9919490201667222,0.9920618814148031,0.9921108736891041,0.9921574992155983,0.9921934557571812,0.9922526206242805,0.9923379246871322,0.992426029616309,0.9926132286178488,0.9928710873848761,0.9929619526463116,0.9930314725841346,0.9931296447278098,0.9932510996271482,0.9933669309389915,0.993657723622584,0.9938456441416577,0.9940648611124525,0.9942921766500327,0.9944777891151607,0.9946489807812089,0.995210140803847,0.9953740670986095,0.9955485310515688,0.995720085985078,0.9958609820429162,0.9959800712917269,0.9960781157207915,0.9961573874517846,0.9962395401432644,0.996326744279027,0.9964051350322292,0.9964837322036654,0.9967163969352587,0.9967688752984305,0.9968227482036034,0.9969677584882121,0.9970299738560626,0.997197966439466,0.9974918112920415,0.9975866951521031,0.9976788114624321,0.9977652562952514,0.9978588586007938,0.9979525293100844,0.9980608197433803,0.9981886995855764,0.998428831958503,0.998558662485505,0.998697334870555,0.9989984809014569,0.9991549108522029,0.999312510415874,0.9994718689006584,0.9996260052048638,0.9997637318991258,0.9998821137849108,0.9999671992596075,1.0,0.9999600328098296,0.5090331663947565,0.5289356189346722,0.5475029740143555,0.5648041582628223,0.5808612620476011,0.5956445607958823,0.6091336648328706,0.6213696000083543,0.6323550098594312,0.6421003877255665,0.650656768524581,0.6581179943536685,0.6645760697896336,0.6701062234136848,0.46199317012052593
band_498,0.9502012207381205,0.9523101048023191,0.9553997391490954,0.9575474747431385,0.9592601859474643,0.9613901138376365,0.9635961673373321,0.9645259006014562,0.9641268199447358,0.9648233666339666,0.9660156603514296,0.9662571104542563,0.9654113960479352,0.9654495714861734,0.9666058102265312,0.9681026904153246,0.9695791959919772,0.9694797633129779,0.96871564084937,0.968791705588572,0.9693058646243369,0.9695967608863175,0.969408851620846,0.969211752014088,0.9697644869795211,0.9707992333313358,0.9717118446528521,0.9722126783754609,0.9727257740204772,0.9729937543060974,0.9730962396769979,0.9732396367310611,0.9732713662146193,0.9734132774508917,0.9740136894136432,0.9748625007170095,0.9759915350695062,0.9772758451709949,0.9784366978488417,0.978946643294867,0.979127906921933,0.9792972851724387,0.9794991735294082,0.9800098517947792,0.9807494313866827,0.9815225121852129,0.9823436601035743,0.9831573539905482,0.9837912665119093,0.984179075635782,0.9846044950415853,0.9850142710343757,0.9853536003039266,0.9856987499270038,0.9861326948059761,0.9865023948043596,0.9868310967437164,0.9872422923165514,0.987542394786952,0.9877205929620761,0.9879103141428184,0.9881102819316809,0.9882835012142421,0.9884224163632057,0.9886309428635098,0.9888554631863173,0.9890862582615341,0.9896411704551303,0.9901749224620846,0.9904076905830854,0.9905866555523037,0.9907297907539663,0.9908784555586879,0.9910677904379569,0.991178342861151,0.991221846802579,0.9912643673863004,0.9912983018300396,0.9913567320594316,0.9914414086918832,0.9915286903577831,0.991715515148057,0.9919721862286608,0.9920612540029639,0.9921292580203258,0.9922311844415415,0.9923593616874969,0.9924805914354178,0.9927845700015742,0.9929818638451853,0.9932118727753104,0.9934512306448315,0.9936500784501208,0.993831528297286,0.9944212028514087,0.9945928866540481,0.9947776169133944,0.9949601629172943,0.9951103950689681,0.99523651733919,0.9953397261410949,0.9954236611440679,0.9955098676008767,0.9956013514746681,0.9956841102496657,0.9957686581542444,0.9960156442352688,0.9960699581104677,0.9961266609064509,0.9962772232927118,0.9963437262415226,0.9965268487985968,0.9968502225983166,0.9969556026919102,0.9970583366748097,0.9971547025673791,0.9972591950398383,0.997364258345899,0.9974869518174663,0.9976330862667278,0.9979087201891865,0.9980582491666724,0.998219167271608,0.9985753073201252,0.9987624043261546,0.9989524452127286,0.99914968825838,0.9993476853020473,0.9995337097416839,0.9997076502102422,0.9998560166618851,0.9999600328098296,1.0,0.5021632291192327,0.5222205079536528,0.5409492021483441,0.5584182021841989,0.5746491730506408,0.5896117734722641,0.6032849894110398,0.6157089277836837,0.6268852087964087,0.6368232999999173,0.645573148329351,0.6532273476285376,0.6598769310441575,0.6655961600831719,0.457519179901817
