wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
1927,irrigado,1.2713558693,0.0028013680,0.0028013680,1.5788951095
481,nao_irrigado,1.1598244873,-0.0044731975,0.0044731975,1.5753662504
2242,irrigado,0.8798467254,0.0086675285,0.0086675285,1.5655943129
1171,nao_irrigado,1.0510051728,-0.0060759879,0.0060759879,1.5614283920
2394,irrigado,0.9340527915,0.0078335915,0.0078335915,1.5593971475
2123,irrigado,1.3337586299,0.0017917406,0.0017917406,1.5534272281
482,nao_irrigado,1.1619901307,-0.0043726149,0.0043726149,1.5502494075
430,nao_irrigado,1.1117400837,-0.0051249646,0.0051249646,1.5483316075
2243,irrigado,0.8769227456,0.0086533623,0.0086533623,1.5440595234
2235,irrigado,1.0008661795,0.0067582618,0.0067582618,1.5342211433
2193,nao_irrigado,1.0088010393,-0.0066178147,0.0066178147,1.5265211987
2370,nao_irrigado,0.9468407974,-0.0075431846,0.0075431846,1.5233038253
1246,irrigado,0.9533667605,0.0074358447,0.0074358447,1.5199916282
1441,nao_irrigado,1.3620824596,-0.0012673381,0.0012673381,1.5174124352
816,nao_irrigado,0.9760683382,-0.0070673334,0.0070673334,1.5102764191
2155,irrigado,1.3326575713,0.0016669273,0.0016669273,1.5011442977
1440,nao_irrigado,1.3654374082,-0.0011717167,0.0011717167,1.5007585931
1418,irrigado,1.3734531780,0.0010455408,0.0010455408,1.4987859872
2122,irrigado,1.3207950021,0.0018370555,0.0018370555,1.4979262072
1247,irrigado,0.9485813583,0.0074355849,0.0074355849,1.4932233646
1442,nao_irrigado,1.3568773752,-0.0012796572,0.0012796572,1.4929556904
470,nao_irrigado,1.2421645749,-0.0030067583,0.0030067583,1.4921296942
592,irrigado,1.0171373369,0.0063880479,0.0063880479,1.4880354877
508,irrigado,1.0392438000,0.0060361538,0.0060361538,1.4811470406
903,irrigado,0.8878584711,0.0083053197,0.0083053197,1.4763331576
563,nao_irrigado,1.0577505357,-0.0057409972,0.0057409972,1.4751719129
1443,nao_irrigado,1.3515713625,-0.0012852860,0.0012852860,1.4654628368
623,irrigado,1.0692274789,0.0055349375,0.0055349375,1.4629560539
2190,nao_irrigado,1.0333772106,-0.0060728967,0.0060728967,1.4620332429
503,irrigado,1.0586097954,0.0056812679,0.0056812679,1.4578780184
848,irrigado,1.1718885523,0.0039711735,0.0039711735,1.4569988293
1429,nao_irrigado,1.3816164025,-0.0008035197,0.0008035197,1.4548049544
502,irrigado,1.0569711563,0.0056879137,0.0056879137,1.4512018613
634,irrigado,1.0412755588,0.0059066542,0.0059066542,1.4445927276
853,irrigado,1.1500409340,0.0042590691,0.0042590691,1.4416684552
970,nao_irrigado,1.0257162249,-0.0061202079,0.0061202079,1.4368254034
1430,nao_irrigado,1.3815151641,-0.0007059039,0.0007059039,1.4181501491
1444,nao_irrigado,1.3460074889,-0.0012337972,0.0012337972,1.4154152435
1252,irrigado,1.0106812150,0.0062862984,0.0062862984,1.4144323991
487,irrigado,1.1550774617,0.0041078949,0.0041078949,1.4138481817
1439,nao_irrigado,1.3663656001,-0.0008830042,0.0008830042,1.3991891871
441,nao_irrigado,1.2389350709,-0.0028013406,0.0028013406,1.3981824797
1732,nao_irrigado,1.1048226271,-0.0048027664,0.0048027664,1.3906528596
1428,nao_irrigado,1.3808617947,-0.0006382566,0.0006382566,1.3894979072
564,nao_irrigado,1.0556333792,-0.0055378449,0.0055378449,1.3882621093
1419,irrigado,1.3753138029,0.0007162961,0.0007162961,1.3874280527
796,nao_irrigado,0.8964304030,-0.0079194180,0.0079194180,1.3814345383
2120,irrigado,1.2797218954,0.0021406444,0.0021406444,1.3812416093
1405,irrigado,1.1976549389,0.0033715130,0.0033715130,1.3789053199
2173,irrigado,1.2579985585,0.0024558364,0.0024558364,1.3766959875
509,irrigado,1.0330518837,0.0058320655,0.0058320655,1.3711797968
1445,nao_irrigado,1.3421600930,-0.0011564601,0.0011564601,1.3653780809
1826,irrigado,0.9621234065,0.0068635413,0.0068635413,1.3572060539
2121,irrigado,1.3014152209,0.0017383827,0.0017383827,1.3534285524
1431,nao_irrigado,1.3793961476,-0.0005578632,0.0005578632,1.3516058376
871,irrigado,1.0236204697,0.0059179611,0.0059179611,1.3503696425
565,nao_irrigado,1.0551923592,-0.0054395605,0.0054395605,1.3494662822
1928,irrigado,1.2546054454,0.0024331548,0.0024331548,1.3493980617
2291,irrigado,1.2372120962,0.0026929419,0.0026929419,1.3485020034
2131,irrigado,1.3231295891,0.0013881114,0.0013881114,1.3449547034
2236,irrigado,0.9731278686,0.0066607301,0.0066607301,1.3435577543
