wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2410,nao_irrigado,1.0846070524,-0.0037923286,0.0037923286,0.5413987841
1424,nao_irrigado,1.2071551690,-0.0018055158,0.0018055158,0.5393315571
828,irrigado,0.9542908983,0.0058905363,0.0058905363,0.5389970958
2432,nao_irrigado,0.9207980374,-0.0064112119,0.0064112119,0.5325004664
2482,irrigado,0.7474212320,0.0092115565,0.0092115565,0.5320951571
1544,nao_irrigado,1.1206635934,-0.0031645737,0.0031645737,0.5271315804
2407,nao_irrigado,1.1782084802,-0.0022328258,0.0022328258,0.5265401701
823,irrigado,0.9498651831,0.0059217513,0.0059217513,0.5262511455
1423,nao_irrigado,1.2100103065,-0.0017116345,0.0017116345,0.5242313926
2058,irrigado,0.9955325808,0.0051770172,0.0051770172,0.5241047369
907,irrigado,0.8087254600,0.0081905166,0.0081905166,0.5224760812
1443,nao_irrigado,1.1622435890,-0.0024761781,0.0024761781,0.5219140406
2184,irrigado,1.1166173913,0.0032133315,0.0032133315,0.5218734633
1453,nao_irrigado,1.1128264503,-0.0032625249,0.0032625249,0.5180576540
1220,nao_irrigado,0.8783008033,-0.0070485049,0.0070485049,0.5168681338
1422,nao_irrigado,1.2134123791,-0.0016257593,0.0016257593,0.5144584982
1590,nao_irrigado,1.0185773325,-0.0047579234,0.0047579234,0.5093319099
1417,irrigado,1.2407425069,0.0011661479,0.0011661479,0.5087722600
2426,irrigado,0.9356346851,0.0060897392,0.0060897392,0.5066534393
2104,irrigado,1.0627213550,0.0040323080,0.0040323080,0.5054467420
1817,irrigado,0.9131746336,0.0064457702,0.0064457702,0.5044696400
616,irrigado,1.0765979876,0.0037968314,0.0037968314,0.5018913500
2164,nao_irrigado,1.2720744100,-0.0006346193,0.0006346193,0.5007925084
2060,irrigado,1.0106306092,0.0048555082,0.0048555082,0.4995820612
1444,nao_irrigado,1.1604353486,-0.0024318015,0.0024318015,0.4986377849
1545,nao_irrigado,1.1205267476,-0.0030728461,0.0030728461,0.4974215803
2165,nao_irrigado,1.2707193906,-0.0006407377,0.0006407377,0.4958025435
1197,irrigado,0.8398157340,0.0075736328,0.0075736328,0.4862662292
