cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.014992338224703772,0.013371648108685578,0.05712788793065527,0.01504765529220411,0.03576957808901545,0.015082547067948253,0.033875068625038994,0.022738735382504236,0.1741957958964711,0.24518483574086816,0.21618776518573815,0.15642614445616684
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.04565105159227655,0.04960147806999231,0.043161849101113606,0.042425573479229234,0.04241669511752437,0.037546508398034986,0.05658985368221511,0.05316960170965706,0.08871029889803712,0.14834051041053878,0.1577844661435069,0.23460211339787385
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.011163773714519078,0.010737136873120777,0.03170307751269529,0.01434668457043696,0.022928271374848437,0.013549095465713253,0.040983996119515614,0.09895418491070089,0.2288663398961783,0.2043246208511223,0.17451293720684385,0.14792988150430525
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.15022147744266962,0.406276670906229,0.07305692672906208,0.10790300148302691,0.044695532990595935,0.08495588549186735,0.018166829966549433,0.019506477852316743,0.0168219891897197,0.01988458125152438,0.023988387419906387,0.034522239276533084
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.04778209308116406,0.2860127664886662,0.061374600739524277,0.22943069570688535,0.03186687757451729,0.17061653026855716,0.025644845817493062,0.02297783939810207,0.02561736743078811,0.028961020890675367,0.0299791711877338,0.039736191415893164
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),1,3,IRR|BR16|unico,IRR|CD202|unico,False,0.0964329232030834,0.3449468026645574,0.06612338077357982,0.21470200350369284,0.07100062593065291,0.10192729558540768,0.017002081463300282,0.01350589758065071,0.015094678875605342,0.016495969575439577,0.020712035766918234,0.02205630507711161
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),1,5,IRR|BR16|unico,IRR|EMB48|unico,False,0.021144439636000024,0.15485669185216738,0.06926506611044075,0.4106005650115334,0.03952330016099577,0.22006303980784817,0.011696720439083867,0.014703249055223752,0.012807875575249086,0.014436085995151457,0.015929517205500027,0.014973449150806156
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.06787018938628317,0.02228674522758163,0.0407381238038662,0.013720806440566799,0.03273578275257503,0.013578737891080583,0.31537309418482523,0.18122769601682417,0.1123371425857517,0.0999556080571749,0.04711800094381945,0.05305807270965104
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.07708310247752029,0.041426089489664863,0.026407940359066205,0.02147356649193723,0.035491970627016575,0.019676719928653427,0.35861802379505386,0.12424787743074493,0.07661453211440136,0.08062414715484446,0.0642690590953667,0.07406697103573022
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),7,9,NIRR|BR16|unico,NIRR|CD202|unico,False,0.013159321998641482,0.012098316522295996,0.01916964755830301,0.012335425641239883,0.020962688724501532,0.01170269914148237,0.05807882052166273,0.16404377455592456,0.21153504087940805,0.1648434452761953,0.16027243847432254,0.15179838070602178
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.02671911638381607,0.01559804261311547,0.02596896857675229,0.012931730112428819,0.02526826442267647,0.012479776518810331,0.2368778429778377,0.2297700688916309,0.12499677243639203,0.13256487352825636,0.11472232005064897,0.04210222348763437
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),3,1,IRR|CD202|unico,IRR|BR16|unico,False,0.026514456441670064,0.3226595430998837,0.08178204896484366,0.26296375967577384,0.05340791263378855,0.16659923992246914,0.011290653893514638,0.014529142957669668,0.012687039026766421,0.014808728465002134,0.0165053632933408,0.016252111625277076
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.029600586715040733,0.16635293973066245,0.043285600962888006,0.32241920707391825,0.02333410262143123,0.3016254899652574,0.017788085238769076,0.01622016659124619,0.017332101822809035,0.018712937081870974,0.01911463178672036,0.024214150409385658
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.06662335562658987,0.11860165879223032,0.06726801243288325,0.1689096367648876,0.04647838379666663,0.2210477310739835,0.04781811071221554,0.03561899831489332,0.036700950478407116,0.044751122866297184,0.06620797717758523,0.07997406196336075
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),3,1,IRR|CD202|unico,IRR|BR16|unico,False,0.10782531239329522,0.3635891536717868,0.08879966252240241,0.1480796236381244,0.05462839247984733,0.1406017992327297,0.013416275429908342,0.014330543756821183,0.012890524541711097,0.014592455988671952,0.01618635274700931,0.025059903597692095
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.023474363322435934,0.010663253443245525,0.046747126235615125,0.009295220443814993,0.04019697019581663,0.009355320229094145,0.07609844281095089,0.15802826878886797,0.177766361000355,0.16618076692375677,0.13819849341604917,0.14399541318999784
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.05964113854260861,0.02025207312239343,0.05177387181659416,0.013915451186577228,0.044319749701175526,0.01344894823258248,0.25656861340045706,0.16061618670747085,0.13776189318144502,0.12520147481553445,0.056637784570075365,0.05986281472308528
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.016066237495709974,0.010837878213131827,0.02608785807943541,0.010993088360157194,0.02303548021958876,0.010527535130862836,0.09543905904679258,0.12391543892030277,0.2257100473345615,0.21127978863342875,0.18390002484008405,0.06220756372594406
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.022026286458726087,0.015441605446582417,0.025160780383295122,0.012943567092370989,0.02810295704433893,0.012399734426806365,0.12043151730699457,0.2085602865503552,0.16994637667639687,0.13928672433540829,0.13861659925513514,0.10708356502359005
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.03494317034595635,0.19846128391195852,0.046622914494171594,0.2482697250743581,0.024196166835096858,0.26786536801552824,0.027078798555002677,0.024337407664007153,0.026887351335437307,0.03088055042065002,0.031684163218581925,0.038773100129250476
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.031742040823349214,0.07581238883781327,0.0799138258448619,0.2897082191197534,0.04934005775495918,0.38457839705142494,0.013807593973411478,0.013874457465176704,0.012273069623805465,0.013580227318102569,0.014311573080322493,0.02105814910701918
