wavelength,PC1,PC2,PC3,PC4,PC5
590,-0.006052703999794148,0.036321108324663384,0.0488109455490176,0.03902378112960284,-0.027813604316809577
591,-0.006166077998814992,0.036325628633783795,0.04886944299148986,0.0382002149494389,-0.027718205992570147
592,-0.0062681980519084385,0.036336150679074794,0.0489143173213787,0.037431369728140075,-0.027590659457222933
593,-0.006358609348263165,0.036354235012755205,0.04894413920000993,0.03671163890713216,-0.027475659757394497
594,-0.0064505007989107,0.036364387776303596,0.048944440246611993,0.03611664429270839,-0.027554615053332898
595,-0.006540583919039423,0.036370776403618486,0.04894916132314874,0.035529665550959884,-0.02761945606132526
596,-0.006628939536414372,0.03637234648981507,0.048958920673194455,0.034948643866372725,-0.02765493431074526
597,-0.006717464465938025,0.03637014227630917,0.04896388231847742,0.03438991823359974,-0.027672753961769082
598,-0.006810820215066074,0.036377224090945175,0.048956799786187305,0.03380367039444723,-0.027520601954792966
599,-0.00691160690666683,0.036386370119922955,0.04894539560309375,0.033146201067042746,-0.02744828174897223
600,-0.00702471654083371,0.03638878166060969,0.048931809546357945,0.03242257329494365,-0.02751043834468861
601,-0.007155409419013367,0.0363772233478144,0.04891374204073729,0.03167428897263871,-0.027577800587009444
602,-0.007287792882382948,0.03637941393621208,0.04889144805877704,0.030831669662835494,-0.027498067543550397
603,-0.007428072867458841,0.03638027385909977,0.04887094787158453,0.029904545869397975,-0.027280766582369692
604,-0.007583605913051198,0.03636678223993391,0.04885243816889162,0.028904379194466593,-0.02698283516669321
605,-0.007755731359224915,0.036348117613248423,0.04881948568684847,0.027820511257946278,-0.026673931778930002
606,-0.007933389723024233,0.03632789336458399,0.048790145513581476,0.026606988455016328,-0.026381816225088475
607,-0.008114948520217118,0.0363068675971374,0.04876081868584451,0.025284111280313448,-0.026060093666540232
608,-0.008302920054111427,0.03628315963254308,0.048718866489033306,0.023906484044811566,-0.025649097970878172
609,-0.008499415478553382,0.036251126966807976,0.04865359249863779,0.02252447637689624,-0.025252260524833942
610,-0.008698106491404244,0.03621066394224889,0.04858622976816998,0.021077409758780193,-0.02481293890071843
611,-0.008896416793500854,0.03615745525352707,0.04852513848464828,0.019571480308872975,-0.02435539513857354
612,-0.009096522763539491,0.03608311291364211,0.04846207857773783,0.018104926160323456,-0.024007929724433608
613,-0.00928373958026075,0.03601306211225642,0.04839569536536745,0.016648459619093843,-0.023510624393225883
614,-0.009460719007405633,0.03594833765029879,0.04831840990094124,0.015209508434858512,-0.02303246961258339
615,-0.009632850267676569,0.03587965485843132,0.04823144822175715,0.013806507465362466,-0.02273390788973965
616,-0.00979975909498593,0.035785755093683265,0.04817142526934827,0.012463244953670431,-0.022403544460422573
617,-0.009952261625395325,0.03570258697055949,0.048096454167852326,0.011216258019480336,-0.022073145659872777
