sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,PC1,PC2,PC3,PC4,PC5
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-23,BR16,nao_irrigado,manha,36.58708624697544,1.7684837970672735,-16.930653853946044,-9.226971586477562,-1.0444313594278851
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-23,BR16,nao_irrigado,manha,41.68315332732299,5.167556065751353,-14.902746195765355,-10.15979584179385,-1.2173040721279427
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-23,BR16,nao_irrigado,manha,41.21620996768834,4.511494145194472,-16.244944835561917,-9.493665060784712,-1.3672128101200034
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-23,BR16,nao_irrigado,manha,37.4727988603854,3.484893166054445,-18.759069349956672,-8.668645014655281,-1.5465734471925183
B4_CD202_IRRIG_REPROD00000.asd,2017-02-23,CD202,irrigado,manha,-22.987571354553907,-16.165316655670342,0.526741104850326,-0.43323774157462497,0.82189028901143
B4_CD202_IRRIG_REPROD00001.asd,2017-02-23,CD202,irrigado,manha,-24.78599755354562,-16.822323614203594,-0.018298862090879765,-0.14447609046411053,0.9467518448004381
B4_CD202_IRRIG_REPROD00002.asd,2017-02-23,CD202,irrigado,manha,-26.342644528244346,-16.896380910144803,-0.7290887945987607,0.041188624957132866,0.9973495178282251
B4_CD202_IRRIG_REPROD00003.asd,2017-02-23,CD202,irrigado,manha,-27.51834828620917,-17.12696411161328,-1.5634148789678857,0.5911171319973647,0.7585883677276689
B4_CD202_IRRIG_REPROD00004.asd,2017-02-23,CD202,irrigado,manha,-17.34398474209562,-10.542379200044108,-0.6793652142567277,-0.31452661682054484,3.618352509393188
B4_CD202_IRRIG_REPROD00005.asd,2017-02-23,CD202,irrigado,manha,-21.670370994367968,-10.614364604585916,-1.9463899551758903,0.4280854513663664,3.7702100451966905
B4_CD202_IRRIG_REPROD00006.asd,2017-02-23,CD202,irrigado,manha,-24.29646825498393,-10.515292123300469,-2.923721853307591,0.6062228487108993,3.491976056232571
B4_CD202_IRRIG_REPROD00007.asd,2017-02-23,CD202,irrigado,manha,-27.307943280687372,-10.530950865736514,-4.2170812000658975,1.0317617922748583,2.970713835501473
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-23,CD202,nao_irrigado,manha,22.415276201692954,0.8578988518029687,-1.8851347839300656,1.082032748468804,3.662424953554036
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-23,CD202,nao_irrigado,manha,20.25910135247427,1.585869873154247,-3.0290446361852337,1.249971193095483,2.0774487363086487
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-23,CD202,nao_irrigado,manha,21.476659509897527,2.5280209946916696,-3.2722965128963133,1.0786080436277112,1.9600834662799012
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-23,CD202,nao_irrigado,manha,25.807706269964175,4.007592122056616,-2.2652746292994066,0.9698127606166866,2.591402017382605
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-23,CD202,nao_irrigado,manha,28.06007329279289,11.212715171497571,1.4102822928795136,0.3808543255670637,4.059753911757762
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-23,CD202,nao_irrigado,manha,30.110521349578146,12.142125388350824,2.022524149859613,0.16617126887509437,4.1868042155022795
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-23,CD202,nao_irrigado,manha,32.06380659087901,12.877478706086912,1.6690461760453852,0.24261293831476555,3.9745352977414123
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-23,CD202,nao_irrigado,manha,33.45407359418063,13.714956820206101,1.4287048063623526,0.26077869101446627,3.8454674570671057
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-23,EMB48,irrigado,manha,-8.874059631860012,13.426310675069429,-12.01316109754854,6.355251518438305,3.067614795969963
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-23,EMB48,irrigado,manha,-5.556329331747823,15.406115234339278,-10.444093331803405,5.841460439346925,3.249728996658169
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-23,EMB48,irrigado,manha,-6.797373460951383,15.252280360802967,-11.408209244271514,6.399614443855811,2.935533175596374
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-23,EMB48,irrigado,manha,-6.48284713515038,16.074008351753506,-11.407844149825998,6.180790888725218,2.9635845028144363
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-23,EMB48,irrigado,manha,-11.031623729460897,-5.108027739453302,-0.5041137522195474,-1.764073286361037,-0.9783788032867545
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-23,EMB48,irrigado,manha,-12.026702835191509,-5.3922518731747555,-1.2385155568671506,-1.44121229047382,-0.8545662541087863
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-23,EMB48,irrigado,manha,-13.355173080876439,-5.692911759596854,-1.8117434409537063,-1.1793959274069121,-0.7809823945444246
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-23,EMB48,irrigado,manha,-14.665260823443484,-5.828687874236956,-2.526621376859862,-0.8981800534679046,-0.8573887390355366
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-23,EMB48,nao_irrigado,manha,-6.044716049049453,13.387354911917416,0.9634350262300669,19.216476288443534,0.5201163254679171
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-23,EMB48,nao_irrigado,manha,-3.9864058128123996,14.699719809015903,1.2259604869404812,18.906395836349507,0.678536215115562
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-23,EMB48,nao_irrigado,manha,-1.2908423498643216,16.35190665877544,1.5836218125990267,18.68795201351995,0.725116656468676
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-23,EMB48,nao_irrigado,manha,0.1591546743795998,16.889290692212498,1.248416345350777,18.857973817321863,0.5203854191660676
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-23,EMB48,nao_irrigado,manha,24.616184617108285,20.291603448798146,-21.492449360538373,0.5649887423686238,-0.20415701865071142
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-23,EMB48,nao_irrigado,manha,25.559473186496884,21.143634538041745,-21.666561510441255,0.8021180371108741,-0.5740511744394341
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-23,EMB48,nao_irrigado,manha,27.907803074200782,22.809908783412876,-21.1787637874035,0.433271517608644,-0.42354915271287397
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-23,EMB48,nao_irrigado,manha,28.833668858255578,23.81780479384842,-21.493765793555497,0.36653322852021264,-0.596300282095715
B1_BR16_IRRIG_REPROD00000.asd,2017-02-23,BR16,irrigado,tarde,-16.157636430627235,-3.2554902248775104,-20.671002585867203,-8.749782553876198,-4.848650411585158
B1_BR16_IRRIG_REPROD00001.asd,2017-02-23,BR16,irrigado,tarde,-16.940107731501197,-3.0396691075339084,-20.325908561961313,-8.709505015733459,-4.81436132439305
B1_BR16_IRRIG_REPROD00002.asd,2017-02-23,BR16,irrigado,tarde,-20.346145180189076,-3.3962144498843676,-21.317446049461434,-8.235643191652937,-4.599951745744909
B1_BR16_IRRIG_REPROD00003.asd,2017-02-23,BR16,irrigado,tarde,-20.959349764067092,-3.797439819798555,-21.418372284274636,-7.852297310341201,-4.756285719287381
B1_BR16_IRRIG_REPROD00004.asd,2017-02-23,BR16,irrigado,tarde,8.329926072203415,-20.771202417493747,4.247903768146369,-6.299780097156371,-0.4402567157321955
B1_BR16_IRRIG_REPROD00005.asd,2017-02-23,BR16,irrigado,tarde,6.0764523973708355,-19.087931943177857,3.78605683310351,-6.20149717422678,-0.560090669805666
B1_BR16_IRRIG_REPROD00006.asd,2017-02-23,BR16,irrigado,tarde,4.000150727530528,-17.36325785721486,3.4479530752734546,-6.323409235445673,-0.5045749889790996
B1_BR16_IRRIG_REPROD00007.asd,2017-02-23,BR16,irrigado,tarde,2.2720992495088552,-15.991131702159953,2.9153984855273642,-6.202082883046068,-0.4142595300740131
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-23,BR16,nao_irrigado,tarde,61.740667623098915,-5.0409694582495925,8.441792395980432,-15.628554962540225,-1.371933599096673
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-23,BR16,nao_irrigado,tarde,62.87019649792282,-4.404324576902764,8.34523576321053,-15.77752945906887,-1.5474830864557985
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-23,BR16,nao_irrigado,tarde,63.56847011586104,-4.301106028728026,7.92192666846192,-15.581367043349763,-2.2808951946995726
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-23,BR16,nao_irrigado,tarde,61.372249117510755,-3.6782263280173546,5.558326255429939,-15.541850990218446,-2.699862199291028
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-23,BR16,nao_irrigado,tarde,20.331604279640082,-26.265453994541218,-21.64385234571448,-8.62772702839868,-0.3961889702775689
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-23,BR16,nao_irrigado,tarde,21.572103290932453,-25.80511367386962,-21.0617742743245,-8.852864423273422,-0.25583983708915536
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-23,BR16,nao_irrigado,tarde,23.31379820029337,-25.55795513978223,-20.68558136166805,-8.775818249658942,-0.3190954612396255
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-23,BR16,nao_irrigado,tarde,23.740803800834474,-25.03989941367917,-20.424670449619587,-9.115520560879148,-0.19334341446447587
B1_CD202_IRRIG_REPROD00000.asd,2017-02-23,CD202,irrigado,tarde,26.020562424284194,-5.603421448353482,22.647212468992876,-1.358052391979214,5.351299940028433
B1_CD202_IRRIG_REPROD00001.asd,2017-02-23,CD202,irrigado,tarde,24.137977388967457,-3.397533382715252,22.033052726278296,-1.396327702084985,5.86043298801491
B1_CD202_IRRIG_REPROD00002.asd,2017-02-23,CD202,irrigado,tarde,20.695954090318008,-1.9413295804694402,20.790635344829187,-1.3281515093702811,5.902133416985575
B1_CD202_IRRIG_REPROD00003.asd,2017-02-23,CD202,irrigado,tarde,16.831889891710716,-0.8633468229036856,19.447268796391903,-1.1995346743239554,5.977014093467425
B1_CD202_IRRIG_REPROD00004.asd,2017-02-23,CD202,irrigado,tarde,29.82478291125347,-1.5548212918998894,1.6547563306691124,0.8613873519560886,5.367222197248092
B1_CD202_IRRIG_REPROD00005.asd,2017-02-23,CD202,irrigado,tarde,26.651318617330563,-0.661845183765241,0.471056980656943,0.8220920426750901,5.295026903363658
B1_CD202_IRRIG_REPROD00006.asd,2017-02-23,CD202,irrigado,tarde,25.292067071332433,0.39012299957710833,0.28490066616484433,0.6958441899238794,5.277932034070727
B1_CD202_IRRIG_REPROD00007.asd,2017-02-23,CD202,irrigado,tarde,23.97048182702804,1.1386578496029194,-0.2475660728903721,0.7187638543766441,5.11563542171815
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-23,CD202,nao_irrigado,tarde,45.6282888762367,10.90091983386038,-7.357686316090054,1.1033442253857229,3.3515510039923244
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-23,CD202,nao_irrigado,tarde,43.65960206794948,10.203659578585553,-9.889842987833209,1.4485779597764024,2.912922318677583
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-23,CD202,nao_irrigado,tarde,44.09146864683596,10.490556900915102,-10.001052269035227,1.1762833481250878,2.411556391702395
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-23,CD202,nao_irrigado,tarde,42.712988023280744,9.87014718362115,-11.820192044150804,1.4217165836504277,2.036306402341111
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-23,CD202,nao_irrigado,tarde,-2.6583321596567044,-19.58419037647789,5.987703359233738,3.4367177681748102,-0.008403472973166544
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-23,CD202,nao_irrigado,tarde,2.385170898775058,-18.8735253112425,9.110917977465856,3.1615846659607656,0.19368898176773297
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-23,CD202,nao_irrigado,tarde,4.0874116640266545,-18.266918612937964,9.849415385266548,3.0226491816581027,0.5283466894613338
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-23,CD202,nao_irrigado,tarde,4.11974335863076,-18.046249753732404,9.579294921894022,2.9878498134005116,0.8033596605761324
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-23,EMB48,irrigado,tarde,1.534585930400967,-32.223168061557075,16.625398406288706,6.310164085926951,0.6736069928699898
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-23,EMB48,irrigado,tarde,0.28892083480631303,-30.50621444406662,15.14596452371365,6.059591414655804,0.772587401449988
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-23,EMB48,irrigado,tarde,-0.47468652019117985,-28.684572128332928,14.114127492337937,5.734399269207125,0.6591957096129737
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-23,EMB48,irrigado,tarde,0.17784218556059644,-27.39430353664763,14.304007831182552,5.694084608432394,0.5095856126921141
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-23,EMB48,irrigado,tarde,7.364969680911117,5.0541562594602825,-12.666786669376473,1.1346283804418553,1.0628735075123035
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-23,EMB48,irrigado,tarde,5.734094115461144,6.298919692596715,-11.843207068657993,1.1612735237973069,1.2963553880961793
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-23,EMB48,irrigado,tarde,4.5197821038416315,7.103049770546678,-10.862842340449184,1.3193023826539434,1.632925348616684
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-23,EMB48,irrigado,tarde,2.347777413027084,7.682904873001731,-11.020985898022806,1.5274853585745698,1.4468227841920207
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-23,EMB48,nao_irrigado,tarde,70.79866314058849,37.92603745462057,13.235037147216506,4.740609569368722,-0.7364869831798747
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-23,EMB48,nao_irrigado,tarde,71.2230094370122,38.80884618063282,13.05966547894464,5.073655836258603,-0.5689475092615788
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-23,EMB48,nao_irrigado,tarde,72.79772437159214,39.6975050875562,14.718515619985675,5.068789956295741,-0.3069789950834447
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-23,EMB48,nao_irrigado,tarde,72.73781363360041,40.15514609284824,13.928861028334568,5.3805736474507375,-0.5233067137800894
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-23,EMB48,nao_irrigado,tarde,67.15542332359408,34.14834585247223,6.4168937833867625,10.76765548625082,-1.2666953054211243
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-23,EMB48,nao_irrigado,tarde,67.53471429225681,34.710693063603465,6.310220936546194,10.961321660707629,-1.5593138757563345
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-23,EMB48,nao_irrigado,tarde,68.06836163868773,35.602631766900565,6.330523106918361,10.78506424595109,-1.6489670272911585
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-23,EMB48,nao_irrigado,tarde,68.92584693237515,36.250070108068044,6.285508289251539,10.87528580122832,-1.8775869255420987
B2_BR16_IRRIG_REPROD00000.asd,2017-02-23,BR16,irrigado,tarde,32.95728377179173,-21.47966455563818,10.440138582086172,-10.205983314263626,1.18058775545893
B2_BR16_IRRIG_REPROD00001.asd,2017-02-23,BR16,irrigado,tarde,32.80516165536612,-20.977440887167493,10.593298436772983,-10.230479432109043,1.2832090344422138
B2_BR16_IRRIG_REPROD00002.asd,2017-02-23,BR16,irrigado,tarde,32.68275127334916,-20.60951931749498,10.49460506406786,-10.091497513161976,1.1981863560327302
B2_BR16_IRRIG_REPROD00003.asd,2017-02-23,BR16,irrigado,tarde,32.1949296998455,-20.6030530414141,10.111282144684056,-9.76726633567733,1.043442128248885
B2_BR16_IRRIG_REPROD00004.asd,2017-02-23,BR16,irrigado,tarde,8.245870568357216,-13.563797160314822,-12.634506873375413,-1.0604307629400036,5.154525910911761
B2_BR16_IRRIG_REPROD00005.asd,2017-02-23,BR16,irrigado,tarde,7.380105266063308,-13.432313266251278,-13.16794562357544,-0.8818274504182663,5.274012959395076
B2_BR16_IRRIG_REPROD00006.asd,2017-02-23,BR16,irrigado,tarde,6.609418261090079,-13.089330439661312,-13.6289574111803,-0.8966320327473337,5.6649419807078605
B2_BR16_IRRIG_REPROD00007.asd,2017-02-23,BR16,irrigado,tarde,7.613697280348356,-13.191087788498008,-12.773793280567599,-0.6941550963159423,5.313286438935867
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-23,BR16,nao_irrigado,tarde,28.42910874517636,-17.96925399857444,2.0026014371390257,-5.200090634284817,9.072809300681271
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-23,BR16,nao_irrigado,tarde,29.629677139374746,-17.653607609034104,2.188723924613604,-5.081834943347774,8.998189833890981
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-23,BR16,nao_irrigado,tarde,29.50908388035911,-17.526894806544178,1.8455424760940375,-4.860792279261708,8.788489967433405
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-23,BR16,nao_irrigado,tarde,27.93574028347993,-17.74062372854281,1.2198869842401483,-4.760088631035877,7.892876024976607
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-23,BR16,nao_irrigado,tarde,4.362924518312836,-36.119124173636784,3.2698979799215104,-1.8817572852554827,6.743686729235651
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-23,BR16,nao_irrigado,tarde,5.999490105437956,-36.011124163801775,3.87750300711459,-1.3770790820684573,6.366862045496753
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-23,BR16,nao_irrigado,tarde,7.497675020074759,-35.07657874806436,4.807198475045842,-1.3879379314510825,6.59139128968384
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-23,BR16,nao_irrigado,tarde,8.875896244644014,-34.12861777688606,5.02934801986061,-1.051055876907901,6.746752667279818
B2_CD202_IRRIG_REPROD00000.asd,2017-02-23,CD202,irrigado,tarde,8.499829585978963,10.208253917291378,10.454298781880814,-3.5253618687642523,3.062369351186873
B2_CD202_IRRIG_REPROD00001.asd,2017-02-23,CD202,irrigado,tarde,6.231322940601903,10.404412944332982,10.202782518166496,-3.4343205928629894,3.060136673580511
B2_CD202_IRRIG_REPROD00002.asd,2017-02-23,CD202,irrigado,tarde,4.9078535804833,10.342657988070263,10.449714939968064,-3.325673977982624,3.1207178557422233
B2_CD202_IRRIG_REPROD00003.asd,2017-02-23,CD202,irrigado,tarde,3.34110004561718,10.09064849611915,10.215730970520726,-3.210718671297746,3.1807201798797813
B2_CD202_IRRIG_REPROD00004.asd,2017-02-23,CD202,irrigado,tarde,-44.74553513562367,-30.342761062005533,-1.3348691251324196,13.18814682163415,-0.46247279186333945
B2_CD202_IRRIG_REPROD00005.asd,2017-02-23,CD202,irrigado,tarde,-45.83328823349151,-30.800918486431982,-1.6849903600537282,13.45105740943612,-0.699050701200435
B2_CD202_IRRIG_REPROD00006.asd,2017-02-23,CD202,irrigado,tarde,-46.15068494708365,-30.706007238498376,-1.764683844571711,13.448852698082701,-0.5624199228965203
B2_CD202_IRRIG_REPROD00007.asd,2017-02-23,CD202,irrigado,tarde,-45.69349576839327,-30.27510308128377,-1.9427041873790274,13.365172653053705,-0.08869141773515543
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-23,CD202,nao_irrigado,tarde,10.348442718283433,-13.925578659256887,1.306438168420722,-0.2227837745602753,-0.2243024940073914
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-23,CD202,nao_irrigado,tarde,7.914926455764179,-13.996297322275185,-0.773249893372356,0.36376261274854116,-0.6963494800349818
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-23,CD202,nao_irrigado,tarde,7.695029911892638,-12.682752155633976,-1.965326510808175,0.13511907029649803,-1.072187817640414
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-23,CD202,nao_irrigado,tarde,7.602126014759572,-11.961309281502677,-2.144687975739024,0.1024724150951153,-1.0836052319586205
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-23,CD202,nao_irrigado,tarde,43.506295588503164,-8.865331195616193,13.831967712091467,2.7454701502657297,4.330483785993381
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-23,CD202,nao_irrigado,tarde,44.60256230041284,-7.9612743688788665,13.916174715248381,2.8490204119043003,4.358528058352702
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-23,CD202,nao_irrigado,tarde,46.61786074638152,-6.688487368609932,14.278970317547458,2.88682649270805,4.387243250737018
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-23,CD202,nao_irrigado,tarde,49.346912197220355,-5.277277945487589,14.480697118927168,3.1536788052507676,3.951903043858081
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-23,EMB48,irrigado,tarde,11.80961924956209,0.7593342910909685,-9.465835419231627,-0.8005710104534525,1.4332353048038835
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-23,EMB48,irrigado,tarde,11.166790322486346,1.2595153090979645,-9.430038921515834,-0.9244563610796676,1.5683492362083669
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-23,EMB48,irrigado,tarde,10.549501083438507,1.201414041441184,-9.937204493642724,-0.4544377034439958,1.2946058928853825
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-23,EMB48,irrigado,tarde,10.082768190392134,1.6266297878029192,-9.82549071487646,-0.7323442090768661,1.4517418416391423
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-23,EMB48,irrigado,tarde,0.0004026180674800895,17.82725605157561,-22.474270230732216,4.816106561178657,2.7411290068524035
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-23,EMB48,irrigado,tarde,-2.0666101778368704,17.88687867142749,-22.79265626186906,4.492293849834715,2.866300161879298
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-23,EMB48,irrigado,tarde,-3.5175687577973416,17.66102154959645,-23.8016498321012,4.904268183917935,2.4250697139650086
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-23,EMB48,irrigado,tarde,-3.99099198610643,17.867118708768775,-24.10500958802466,4.9472033950418375,2.712503478617367
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-23,EMB48,nao_irrigado,tarde,-1.8531769315453996,0.29747736421485094,-10.64931779364303,-2.5608420814490342,-2.918181046891503
