cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.8909271651009705e-05,0.9999810907283488
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,8.307113478539499e-07,0.9999991692886522
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.006061392788599485,0.9939386072114006
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9338130514059845,0.06618694859401579
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.6214016330877808,0.3785983669122192
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8050577949829838,0.19494220501701615
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8603538624881957,0.1396461375118045
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0051877944529953425,0.9948122055470046
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,9.929074411087729e-06,0.9999900709255889
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012939225828903268,0.9870607741710969
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0027762701144689846,0.9972237298855308
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.7727848188505325,0.22721518114946748
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,1,NIRR,IRR,False,0.1925277468628025,0.8074722531371975
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9350873346671078,0.06491266533289208
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8024170869006696,0.1975829130993304
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.011718142479549774,0.9882818575204501
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.75761987011553e-05,0.9999824238012989
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0028706879251862356,0.9971293120748137
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0032344143025326206,0.9967655856974676
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8931247551274623,0.10687524487253793
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,1,NIRR,IRR,False,0.07968425530134139,0.9203157446986586
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,1,NIRR,IRR,False,0.33517896232380306,0.6648210376761972
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9753220144340732,0.024677985565926853
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.07977753155965824,0.9202224684403417
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012640297296982867,0.9873597027030171
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.0918307937395495e-07,0.9999998908169206
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.003124128766872295,0.9968758712331277
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.965467237869615,0.034532762130384975
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9989913569377167,0.0010086430622832413
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9459122979866771,0.05408770201332295
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9801492210051237,0.019850778994876375
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.004963159053994204,0.995036840946006
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.8273295893601958e-05,0.9999817267041065
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.013978402165030136,0.98602159783497
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0030714014562725693,0.9969285985437273
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.986053194462336,0.013946805537664154
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9908701885624599,0.009129811437540113
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9714855394007145,0.02851446059928556
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9567558440516643,0.043244155948335763
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0036997618157260503,0.9963002381842742
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.099965349898225e-05,0.9999890003465011
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0049235284474246875,0.9950764715525755
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012179332069355207,0.9878206679306446
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9715913058868598,0.02840869411314021
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9860881842083887,0.013911815791611323
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9034409745444507,0.09655902545554926
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9869432928170083,0.013056707182991633
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.026183220245943196,0.9738167797540568
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0033205867399143346,0.9966794132600856
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,3.627206383484907e-07,0.9999996372793617
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.002544538866088485,0.9974554611339114
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9585315278993426,0.041468472100657405
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9789624351086127,0.021037564891387337
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9902148173408442,0.009785182659155888
