wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
777,irrigado,0.9184109381,0.0053594645,0.0053594645,0.2328008328
651,irrigado,0.9141725838,0.0054262833,0.0054262833,0.2314011777
1708,irrigado,0.9752532147,0.0043959292,0.0043959292,0.2286109358
1493,nao_irrigado,1.0078207423,-0.0038469251,0.0038469251,0.2272490887
884,nao_irrigado,0.8881200709,-0.0058449941,0.0058449941,0.2255181330
2181,nao_irrigado,1.1205023420,-0.0019560851,0.0019560851,0.2254940861
2014,nao_irrigado,0.9407378141,-0.0049584205,0.0049584205,0.2234627167
1615,irrigado,1.1315124996,0.0017629962,0.0017629962,0.2224833966
2284,irrigado,1.0763183362,0.0026726207,0.0026726207,0.2177034379
2228,nao_irrigado,0.9790355791,-0.0042959169,0.0042959169,0.2161031144
593,nao_irrigado,0.7991234059,-0.0072997066,0.0072997066,0.2137254481
2393,nao_irrigado,0.8733638593,-0.0060502114,0.0060502114,0.2113045073
1877,nao_irrigado,0.9984179871,-0.0039566368,0.0039566368,0.2110196317
1291,nao_irrigado,0.9274629313,-0.0051391418,0.0051391418,0.2093490853
1594,irrigado,1.0674909322,0.0027882751,0.0027882751,0.2067785179
2143,irrigado,1.1659521855,0.0011254788,0.0011254788,0.2016410309
986,irrigado,0.7594422869,0.0079099407,0.0079099407,0.1953920921
709,irrigado,0.9611239218,0.0045339234,0.0045339234,0.1950706221
1224,irrigado,0.8807741128,0.0058726243,0.0058726243,0.1930518976
2019,nao_irrigado,0.9656328086,-0.0044476852,0.0044476852,0.1913970489
903,nao_irrigado,1.0069118848,-0.0037521092,0.0037521092,0.1897670610
1599,irrigado,1.0699959632,0.0026828673,0.0026828673,0.1851505745
2058,irrigado,1.0903975063,0.0023358714,0.0023358714,0.1832486330
1498,nao_irrigado,1.0267603441,-0.0033987291,0.0033987291,0.1825371287
1666,irrigado,1.1364011471,0.0015593978,0.0015593978,0.1809939935
412,nao_irrigado,0.8623621869,-0.0061425013,0.0061425013,0.1800246624
2162,irrigado,1.1665983388,0.0010303268,0.0010303268,0.1729095479
1935,nao_irrigado,1.0566309521,-0.0028671173,0.0028671173,0.1717252511
1492,nao_irrigado,1.0032222776,-0.0037590450,0.0037590450,0.1710955838
1467,nao_irrigado,1.1277521100,-0.0016734020,0.0016734020,0.1705237757
993,irrigado,0.7890139914,0.0073412682,0.0073412682,0.1702508227
2059,irrigado,1.0961171106,0.0022017377,0.0022017377,0.1701608510
1392,irrigado,1.0143093723,0.0035441560,0.0035441560,0.1610969142
671,nao_irrigado,1.0362037384,-0.0031759390,0.0031759390,0.1604761582
1089,irrigado,1.1963323334,0.0004923174,0.0004923174,0.1591394010
667,nao_irrigado,1.1129274596,-0.0018831664,0.0018831664,0.1574690379
956,nao_irrigado,0.9585601416,-0.0044496743,0.0044496743,0.1517537466
942,nao_irrigado,0.9768886226,-0.0041116163,0.0041116163,0.1410782157
2013,nao_irrigado,0.9346755889,-0.0048073029,0.0048073029,0.1374214346
1562,nao_irrigado,1.0583231357,-0.0027358339,0.0027358339,0.1366483633
2093,nao_irrigado,1.1497089886,-0.0012013463,0.0012013463,0.1348849148
1577,irrigado,1.0562961215,0.0027615691,0.0027615691,0.1338595651
909,irrigado,1.1261574365,0.0015916290,0.0015916290,0.1335752227
944,nao_irrigado,0.9681185999,-0.0042257354,0.0042257354,0.1299573747
1601,irrigado,1.0663138713,0.0025764479,0.0025764479,0.1279055350
2090,irrigado,1.1383220721,0.0013347440,0.0013347440,0.1154128931
922,nao_irrigado,0.8559830788,-0.0060513571,0.0060513571,0.1126078099
2061,irrigado,1.1034841198,0.0019032136,0.0019032136,0.1104624313
2124,nao_irrigado,1.2105613864,-0.0000972049,0.0000972049,0.1056566116
1850,nao_irrigado,0.9540775802,-0.0043887251,0.0043887251,0.1054354714
985,irrigado,0.7996219249,0.0069656155,0.0069656155,0.1027535343
1718,nao_irrigado,0.9389099118,-0.0046277844,0.0046277844,0.1004049955
952,nao_irrigado,0.9844199853,-0.0038628407,0.0038628407,0.0992644311
2464,irrigado,0.8943565191,0.0053601499,0.0053601499,0.0959012498
2098,nao_irrigado,1.1518812785,-0.0010409129,0.0010409129,0.0926146230
1849,nao_irrigado,0.9522679249,-0.0043752395,0.0043752395,0.0905246144
1289,nao_irrigado,0.9406348221,-0.0045634204,0.0045634204,0.0883119187
2060,irrigado,1.1013612613,0.0018710153,0.0018710153,0.0873911891
1391,irrigado,1.0088811523,0.0034168033,0.0034168033,0.0867659987
895,nao_irrigado,0.7354044987,-0.0079914463,0.0079914463,0.0861201048
983,irrigado,0.8580988974,0.0059362352,0.0059362352,0.0854517314
547,nao_irrigado,0.8152133927,-0.0066413356,0.0066413356,0.0811681951
1300,irrigado,1.0886402296,0.0020568253,0.0020568253,0.0781685974
1648,nao_irrigado,1.0780167393,-0.0022167132,0.0022167132,0.0720731647
1531,nao_irrigado,1.0800104711,-0.0021726847,0.0021726847,0.0684402695
490,irrigado,1.1750992665,0.0005789889,0.0005789889,0.0676168449
1146,irrigado,0.8792216717,0.0055167627,0.0055167627,0.0629710556
1911,irrigado,1.1767749299,0.0005294483,0.0005294483,0.0602928642
1185,irrigado,1.1180933039,0.0014923051,0.0014923051,0.0537655860
1270,irrigado,1.0500005185,0.0026245592,0.0026245592,0.0512938396
1600,irrigado,1.0642951071,0.0023831026,0.0023831026,0.0505302267
1587,irrigado,1.0791273010,0.0021340246,0.0021340246,0.0502351378
2208,irrigado,1.1882744294,0.0003050276,0.0003050276,0.0493981553
1670,irrigado,0.9730998720,0.0039045800,0.0039045800,0.0489482005
1779,irrigado,0.9057451500,0.0050237277,0.0050237277,0.0462192342
1625,irrigado,1.1012920528,0.0017463019,0.0017463019,0.0445108502
1749,irrigado,0.9400798107,0.0044427491,0.0044427491,0.0440390696
1618,irrigado,1.0783149239,0.0021254740,0.0021254740,0.0426908876
1797,irrigado,1.1879385870,0.0002801972,0.0002801972,0.0390246259
2141,nao_irrigado,1.1671679219,-0.0006153371,0.0006153371,0.0347832611
2399,irrigado,0.9247683894,0.0046666849,0.0046666849,0.0330370005
1565,nao_irrigado,1.0560145577,-0.0024691041,0.0024691041,0.0326211150
1494,nao_irrigado,1.0091678525,-0.0032516079,0.0032516079,0.0321237755
378,nao_irrigado,0.9740861964,-0.0038368343,0.0038368343,0.0314924712
1936,nao_irrigado,1.0471906171,-0.0026030303,0.0026030303,0.0279405413
420,nao_irrigado,1.0557853552,-0.0024565274,0.0024565274,0.0270299692
1243,nao_irrigado,0.9335074356,-0.0045013307,0.0045013307,0.0265270875
2053,irrigado,1.0415245303,0.0026904630,0.0026904630,0.0254239161
2441,irrigado,0.8801370006,0.0053910054,0.0053910054,0.0253479137
1497,nao_irrigado,1.0232763343,-0.0029856566,0.0029856566,0.0219546314
1795,nao_irrigado,1.1526615658,-0.0008204281,0.0008204281,0.0219510443
781,irrigado,0.9299858052,0.0045453131,0.0045453131,0.0214338293
2276,irrigado,1.1919812790,0.0001608744,0.0001608744,0.0214224339
863,irrigado,0.9876234212,0.0035779501,0.0035779501,0.0204741203
2189,irrigado,1.0186486329,0.0030500798,0.0030500798,0.0175192030
1468,nao_irrigado,1.1299835555,-0.0011757021,0.0011757021,0.0136950190
546,nao_irrigado,0.8203525103,-0.0063501084,0.0063501084,0.0112544543
1554,nao_irrigado,1.0648926669,-0.0022565804,0.0022565804,0.0108349180
2425,irrigado,0.8820102598,0.0053101360,0.0053101360,0.0084776915
2100,irrigado,1.1452470494,0.0009016195,0.0009016195,0.0073404840
491,irrigado,1.1607489052,0.0006392351,0.0006392351,0.0063300353
1390,irrigado,1.0032206242,0.0032729578,0.0032729578,0.0054921416
1910,irrigado,1.1532369309,0.0007593915,0.0007593915,0.0044379855
1790,nao_irrigado,1.0939387959,-0.0017517080,0.0017517080,0.0044319604
1778,irrigado,0.8975725857,0.0050274217,0.0050274217,0.0008862617
1867,nao_irrigado,0.9566336533,-0.0040331975,0.0040331975,-0.0011091410
1299,irrigado,1.0627197294,0.0022192764,0.0022192764,-0.0142611671
1186,irrigado,1.0677829519,0.0021291351,0.0021291351,-0.0161041414
638,nao_irrigado,0.8605786245,-0.0055965030,0.0055965030,-0.0161471390
1851,nao_irrigado,0.9541490671,-0.0040277792,0.0040277792,-0.0171194832
1469,nao_irrigado,1.1300844641,-0.0010763540,0.0010763540,-0.0195743392
1496,nao_irrigado,1.0190165587,-0.0029342842,0.0029342842,-0.0198310493
2209,irrigado,1.1758007264,0.0003104074,0.0003104074,-0.0198811080
2020,nao_irrigado,0.9656880731,-0.0038172602,0.0038172602,-0.0230531052
1082,irrigado,1.0447168973,0.0024897246,0.0024897246,-0.0247615660
961,irrigado,0.9703843403,0.0037304527,0.0037304527,-0.0258523799
839,nao_irrigado,1.0111787317,-0.0030447336,0.0030447336,-0.0268876205
371,nao_irrigado,0.7985953206,-0.0066014962,0.0066014962,-0.0271426437
1244,nao_irrigado,1.0123163300,-0.0030103310,0.0030103310,-0.0321220455
2424,irrigado,0.8889407132,0.0050747146,0.0050747146,-0.0322124834
1321,nao_irrigado,1.0442460333,-0.0024693441,0.0024693441,-0.0343889038
1783,nao_irrigado,0.9778083924,-0.0035792526,0.0035792526,-0.0350371629
1582,irrigado,1.0700727584,0.0020325314,0.0020325314,-0.0359598122
429,irrigado,1.1004630081,0.0015228343,0.0015228343,-0.0363435838
1553,nao_irrigado,1.0655534719,-0.0021038194,0.0021038194,-0.0374385387
1248,irrigado,1.0579324902,0.0022169244,0.0022169244,-0.0423542379
1317,irrigado,1.1579947252,0.0005392808,0.0005392808,-0.0434225687
1246,nao_irrigado,1.0999725495,-0.0015075707,0.0015075707,-0.0443394920
1555,nao_irrigado,1.0641727549,-0.0021056669,0.0021056669,-0.0446805783
1245,nao_irrigado,1.0793722804,-0.0018485112,0.0018485112,-0.0456333508
2142,irrigado,1.1668524940,0.0003710006,0.0003710006,-0.0502524134
1624,irrigado,1.0930924078,0.0015987668,0.0015987668,-0.0524953316
1053,nao_irrigado,0.7835734516,-0.0067778465,0.0067778465,-0.0527047986
1757,irrigado,0.9445675867,0.0040783006,0.0040783006,-0.0545320388
847,nao_irrigado,1.0105310697,-0.0029730566,0.0029730566,-0.0549978958
1561,nao_irrigado,1.0558176546,-0.0022005936,0.0022005936,-0.0599741736
1848,nao_irrigado,0.9482166333,-0.0039921612,0.0039921612,-0.0630738853
650,irrigado,0.9044310554,0.0047114949,0.0047114949,-0.0676398682
2179,nao_irrigado,1.1418445877,-0.0007376350,0.0007376350,-0.0679209524
1235,nao_irrigado,0.8751315213,-0.0051985087,0.0051985087,-0.0687654336
657,irrigado,0.9303781004,0.0042719957,0.0042719957,-0.0694400457
2238,irrigado,0.8716922110,0.0052482666,0.0052482666,-0.0714218811
1786,nao_irrigado,1.0150214527,-0.0028420907,0.0028420907,-0.0740142412
1087,nao_irrigado,1.0690726633,-0.0019107039,0.0019107039,-0.0831639608
1389,irrigado,0.9974097144,0.0031052405,0.0031052405,-0.0847714075
1878,nao_irrigado,1.0128444665,-0.0028457301,0.0028457301,-0.0851853252
1937,nao_irrigado,1.0383181461,-0.0023942277,0.0023942277,-0.0937732007
708,irrigado,0.9399526874,0.0040337801,0.0040337801,-0.0960080342
2381,irrigado,0.8920658222,0.0048302210,0.0048302210,-0.0976873772
1088,nao_irrigado,1.1209929799,-0.0009896222,0.0009896222,-0.1009511442
1558,nao_irrigado,1.0620610546,-0.0019742143,0.0019742143,-0.1015008776
2366,nao_irrigado,0.9003598611,-0.0046768540,0.0046768540,-0.1026505687
1576,irrigado,1.0511353666,0.0021506919,0.0021506919,-0.1036675425
2350,nao_irrigado,0.8836991783,-0.0049487249,0.0049487249,-0.1050148075
1780,irrigado,0.9219058874,0.0043072457,0.0043072457,-0.1057311781
1909,irrigado,1.1338586631,0.0007599477,0.0007599477,-0.1058471073
1613,nao_irrigado,1.1387390927,-0.0006747949,0.0006747949,-0.1070327917
1573,irrigado,1.0530877956,0.0021040502,0.0021040502,-0.1084261570
2215,irrigado,1.0280845978,0.0025079156,0.0025079156,-0.1133844434
658,irrigado,0.9422908377,0.0039420207,0.0039420207,-0.1139378023
1559,nao_irrigado,1.0595652575,-0.0019774045,0.0019774045,-0.1146425050
928,nao_irrigado,0.8603473781,-0.0053093611,0.0053093611,-0.1152853180
1575,irrigado,1.0506622668,0.0021187140,0.0021187140,-0.1172585078
2336,nao_irrigado,0.8922451417,-0.0047656872,0.0047656872,-0.1186496529
821,nao_irrigado,1.1039492429,-0.0012206765,0.0012206765,-0.1194040282
1495,nao_irrigado,1.0121431908,-0.0027554374,0.0027554374,-0.1199430438
1695,irrigado,0.8948043656,0.0047158939,0.0047158939,-0.1210225896
1694,irrigado,0.8976229754,0.0046677356,0.0046677356,-0.1213597854
359,irrigado,0.9785458664,0.0032968517,0.0032968517,-0.1270376001
790,irrigado,0.9026838555,0.0045646727,0.0045646727,-0.1276181119
1614,irrigado,1.1348299480,0.0006758753,0.0006758753,-0.1289505670
2091,irrigado,1.1405693103,0.0005710009,0.0005710009,-0.1319580428
607,irrigado,0.7690233924,0.0067883397,0.0067883397,-0.1320793050
1647,irrigado,1.0796698025,0.0015887862,0.0015887862,-0.1324170217
872,nao_irrigado,0.9991695114,-0.0029213090,0.0029213090,-0.1373983371
780,irrigado,0.9137200504,0.0043479418,0.0043479418,-0.1385344413
1158,nao_irrigado,0.9588945313,-0.0035913250,0.0035913250,-0.1387515036
365,irrigado,0.6839873440,0.0081837341,0.0081837341,-0.1415004751
1320,nao_irrigado,1.0839790882,-0.0014893339,0.0014893339,-0.1417301164
1560,nao_irrigado,1.0564898187,-0.0019422666,0.0019422666,-0.1441457792
1230,irrigado,0.9444776263,0.0038133887,0.0038133887,-0.1452917413
1068,irrigado,0.9434161996,0.0038256794,0.0038256794,-0.1471558361
1556,nao_irrigado,1.0640174491,-0.0018007745,0.0018007745,-0.1494328259
1652,nao_irrigado,1.1099151232,-0.0010319269,0.0010319269,-0.1496936595
784,irrigado,0.9421598757,0.0038302934,0.0038302934,-0.1527462499
608,irrigado,0.7660933419,0.0067740706,0.0067740706,-0.1536444011
939,nao_irrigado,0.9260282712,-0.0040917896,0.0040917896,-0.1556285312
2426,irrigado,0.8818718431,0.0048300313,0.0048300313,-0.1558673872
1619,irrigado,1.0586053650,0.0018572896,0.0018572896,-0.1610340341
2321,irrigado,0.9903327429,0.0029976635,0.0029976635,-0.1617648402
639,nao_irrigado,0.8634599640,-0.0051160060,0.0051160060,-0.1634103920
813,irrigado,0.8694171482,0.0050080183,0.0050080183,-0.1662366580
1187,irrigado,1.0179600756,0.0025211377,0.0025211377,-0.1665995265
1557,nao_irrigado,1.0633502659,-0.0017600963,0.0017600963,-0.1670941384
662,irrigado,1.0067941117,0.0027039772,0.0027039772,-0.1679687082
610,irrigado,0.7631532515,0.0067800944,0.0067800944,-0.1683536116
2052,irrigado,1.0334547389,0.0022562531,0.0022562531,-0.1685027148
425,irrigado,1.0010605349,0.0027980045,0.0027980045,-0.1686235065
1852,nao_irrigado,0.9537036729,-0.0035848806,0.0035848806,-0.1705397357
2164,nao_irrigado,1.1450045126,-0.0003713009,0.0003713009,-0.1747044428
597,nao_irrigado,0.8348147357,-0.0055581684,0.0055581684,-0.1760851869
1574,irrigado,1.0507718733,0.0019379835,0.0019379835,-0.1782026079
2183,irrigado,1.1187900090,0.0007966172,0.0007966172,-0.1792606747
1552,nao_irrigado,1.0648444614,-0.0016954164,0.0016954164,-0.1806101304
659,irrigado,0.9555179331,0.0035221949,0.0035221949,-0.1815516861
360,irrigado,0.8094059464,0.0059610374,0.0059610374,-0.1836951716
1259,nao_irrigado,0.9287222484,-0.0039559732,0.0039559732,-0.1865384973
1198,nao_irrigado,0.8015601167,-0.0060838358,0.0060838358,-0.1865904760
609,irrigado,0.7628192492,0.0067304858,0.0067304858,-0.1871577793
1949,nao_irrigado,0.9962030825,-0.0028203969,0.0028203969,-0.1886872434
1776,irrigado,0.8904487847,0.0045893832,0.0045893832,-0.1889516096
2282,irrigado,1.1244487045,0.0006724871,0.0006724871,-0.1892878154
2349,nao_irrigado,0.8899997465,-0.0045950035,0.0045950035,-0.1895968902
868,irrigado,1.0954283976,0.0011549551,0.0011549551,-0.1903701087
1948,nao_irrigado,0.9977494519,-0.0027884020,0.0027884020,-0.1907710803
938,irrigado,0.9249212771,0.0039938092,0.0039938092,-0.1953181752
1593,irrigado,1.0669560793,0.0016131111,0.0016131111,-0.1966106578
