wavelength,t_stat,p_value,q_value,mean_diff,cohen_d,direction
1301,2.5399417713845294,0.013895836350831612,0.04587120171726134,0.00015859828124999966,0.6349854428461323,irrigado
1184,-2.5245342046640964,0.014208489783659848,0.0467596394258576,-6.370716875e-05,-0.6311335511660241,nao_irrigado
509,-2.5804633618499078,0.01430251881640732,0.0469971145817421,-0.0006794060031249998,-0.6451158404624769,nao_irrigado
1302,2.5225739878427795,0.014466425169638218,0.04746312624359165,0.00016338231875000003,0.6306434969606949,irrigado
431,-2.504805648123313,0.014900705289252884,0.048589780026339326,-0.00026483050625,-0.6262014120308282,nao_irrigado
433,-2.5040759194810143,0.014960476319970406,0.048638522861749474,-0.00022901443750000003,-0.6260189798702537,nao_irrigado
1085,2.4943720030636753,0.01548574951794159,0.05004342212640071,9.411179062500003e-05,0.6235930007659187,irrigado
719,2.4935412591195876,0.015654613372465265,0.05051315936550729,0.0006647776250000015,0.6233853147798969,irrigado
1158,-2.4810803857741153,0.015872604881617392,0.0510843647264009,-0.00016316921875,-0.6202700964435288,nao_irrigado
710,-2.4767832834920616,0.016702872467019035,0.05333502664431487,-0.0012695244812500062,-0.6191958208730153,nao_irrigado
1300,2.4693660566482483,0.016812301452245996,0.053604800921181965,0.00014768389062500041,0.6173415141620621,irrigado
711,-2.462061375468194,0.01711566561502924,0.05449120800992272,-0.001088286231250013,-0.6155153438670484,nao_irrigado
470,-2.4504943051294856,0.017315523239718248,0.054964637285309474,-0.00011420910624999989,-0.6126235762823714,nao_irrigado
731,2.4837166757676203,0.017498851895534916,0.055382964246692985,0.001329378190625001,0.620929168941905,irrigado
1077,2.4447935293377725,0.017539023655375418,0.05542847328735555,0.00011439500937500001,0.6111983823344431,irrigado
1082,2.441488947390856,0.017808480610366557,0.05611499242181485,0.000106862384375,0.610372236847714,irrigado
1076,2.434862474008669,0.01794914321172095,0.05647541546411175,0.00011233054687500001,0.6087156185021673,irrigado
1047,2.424704138220784,0.018265748892709564,0.05730378740209176,5.5778025e-05,0.606176034555196,irrigado
709,-2.4396970189559486,0.01846996942506228,0.057799116071639574,-0.0014247724374999993,-0.6099242547389871,nao_irrigado
430,-2.4204117437006105,0.01847742798567538,0.057799116071639574,-0.00028078728750000016,-0.6051029359251525,nao_irrigado
1075,2.4174942510128417,0.018762792470884335,0.0585213948039629,0.000109930909375,0.6043735627532104,irrigado
510,-2.463697019316068,0.018822673113534024,0.058585521078305954,-0.0007140542343749999,-0.6159242548290169,nao_irrigado
1185,-2.4121984873432782,0.0188378757864632,0.058585521078305954,-6.168033125e-05,-0.6030496218358196,nao_irrigado
443,-2.4068697778382315,0.019312679034378156,0.059716470855940514,-0.00021094420937499978,-0.601717444459558,nao_irrigado
712,-2.382073011182526,0.020576084137132203,0.06298861084144887,-0.0008894832062499997,-0.5955182527956315,nao_irrigado
1303,2.377130539835634,0.02084736927329434,0.06360358605151643,0.00016012085625000008,0.5942826349589085,irrigado
1299,2.383103411997988,0.021062973945822492,0.06393267091747533,0.000137021684375,0.5957758529994971,irrigado
1199,-2.360947884367771,0.02138649963172777,0.06445944980165916,-4.469627500000009e-05,-0.5902369710919426,nao_irrigado
405,-2.351809753437937,0.02197270682291024,0.06585682979418983,-0.00040917087812500016,-0.5879524383594844,nao_irrigado
1297,2.3675543474442655,0.022201403983633083,0.06635718659364047,0.00012271601562499992,0.5918885868610664,irrigado
446,-2.353927338642079,0.02224187847212154,0.06638582893970721,-0.00017616428437500025,-0.5884818346605197,nao_irrigado
732,2.380113631379183,0.02238121344958402,0.0666166588686372,0.0012614104312499985,0.5950284078447957,irrigado
708,-2.362025925586122,0.02243062206855429,0.06667137873488682,-0.0015473092531250038,-0.5905064813965306,nao_irrigado
511,-2.383588782470066,0.02264742702295698,0.06701485928840929,-0.0007409828468750001,-0.5958971956175165,nao_irrigado
1157,-2.3333004654427785,0.022954070274806275,0.06766570236016281,-0.000161596571875,-0.5833251163606946,nao_irrigado
681,-2.340335501936061,0.02307211669654405,0.06781135158755747,-0.0002807389968750001,-0.5850838754840153,nao_irrigado
406,-2.31355386828335,0.024093767845426085,0.07044558789091246,-0.0004020648781250004,-0.5783884670708375,nao_irrigado
1304,2.3149925206647857,0.024300469837475667,0.07095340989230327,0.00016032356562499994,0.5787481301661964,irrigado
690,-2.326359782491959,0.02446404275900896,0.07114841416737525,-0.0008969957906249989,-0.5815899456229896,nao_irrigado
1305,2.3120509307062935,0.024483398377416705,0.07114841416737525,0.00016299146250000045,0.5780127326765734,irrigado
972,-2.3055198919400457,0.02449968659090632,0.07114841416737525,-4.436871250000003e-05,-0.5763799729850114,nao_irrigado
1298,2.318506693204281,0.024812582446577826,0.07195983762172166,0.00012812517812499998,0.5796266733010702,irrigado
450,-2.2995974716291703,0.024875860289842802,0.07204612366963906,-0.00014421096875,-0.5748993679072926,nao_irrigado
1200,-2.297033121844646,0.025021024558163532,0.07227174969824386,-4.4722059375e-05,-0.5742582804611615,nao_irrigado
1225,2.291600779138691,0.025358332620969495,0.07314772725162878,4.478712187500002e-05,0.5729001947846728,irrigado
1198,-2.288222017128959,0.025587367303785417,0.0737094535332907,-4.3760621875000064e-05,-0.5720555042822397,nao_irrigado
1078,2.2817114731049375,0.02625403073271007,0.07518660769596713,0.00010874654062499999,0.5704278682762344,irrigado
1191,-2.277252643289355,0.02627507788723654,0.07518660769596713,-5.3447853125000005e-05,-0.5693131608223387,nao_irrigado
407,-2.275317604708843,0.02642187722340616,0.07540586208911002,-0.00043238793437499947,-0.5688294011772107,nao_irrigado
551,2.2799591420230865,0.02650557022696651,0.07544433167914044,9.815055312499999e-05,0.5699897855057716,irrigado
512,-2.3088573035209783,0.026899344633509216,0.0762621261443421,-0.0007669204406249991,-0.5772143258802446,nao_irrigado
1224,2.2665477839034827,0.026944402488698067,0.07628922391068794,4.426041875000002e-05,0.5666369459758707,irrigado
1054,2.2622509477079666,0.02738484354263697,0.07743424838569321,7.295450312499999e-05,0.5655627369269915,irrigado
1048,2.2574355955097225,0.027533032076743142,0.07766154693035085,5.3876971875e-05,0.5643588988774306,irrigado
733,2.277479045210578,0.028401485865645417,0.07957600146710822,0.001184935549999995,0.5693697613026443,irrigado
707,-2.2594370972783118,0.028687290301483127,0.07995977543176036,-0.0016351340343749993,-0.5648592743195779,nao_irrigado
1245,2.253820525341444,0.029045404395766517,0.08085307518976975,3.749627500000002e-05,0.5634551313353611,irrigado
452,-2.2349964309965897,0.0294044343407525,0.08174660982959524,-0.0001287859843750001,-0.5587491077491473,nao_irrigado
513,-2.2440183888894794,0.031141614090138096,0.08542053231623498,-0.0008011310906250006,-0.56100459722237,nao_irrigado
1403,-2.2056350546042203,0.03116319094273067,0.08542053231623498,-0.00033300914375000365,-0.5514087636510551,nao_irrigado
1239,2.207436353819613,0.03181436387924179,0.08665281112356223,3.5337728124999995e-05,0.5518590884549033,irrigado
1306,2.2019878133036213,0.03178560311850531,0.08665281112356223,0.00015948984687499989,0.5504969533259053,irrigado
1156,-2.194986146640669,0.031984883066237875,0.08700697937891798,-0.00016079139375000003,-0.5487465366601672,nao_irrigado
1081,2.179750481443121,0.033544998806719295,0.09102045762075726,9.942386249999998e-05,0.5449376203607801,irrigado
713,-2.1732115379275956,0.03364666706026675,0.09118119484554002,-0.0006735790718750134,-0.5433028844818989,nao_irrigado
400,-2.1722458093305437,0.03383266829090006,0.09156977853544612,-0.00051343801875,-0.543061452332636,nao_irrigado
734,2.185306964501245,0.035009283672393844,0.09419777526683272,0.0011069391343749985,0.5463267411253112,irrigado
469,-2.162439998203253,0.03502281174415977,0.09419777526683272,-0.00010650802187500013,-0.5406099995508132,nao_irrigado
1226,2.1545103849504126,0.035094049350267394,0.09426388276962805,4.1676643750000015e-05,0.5386275962376031,irrigado
1197,-2.1491226850955285,0.035595835340517946,0.09524635643042181,-4.325789687499999e-05,-0.5372806712738821,nao_irrigado
1232,2.15736090217148,0.036484583400846704,0.0972771336580888,3.5112631249999983e-05,0.53934022554287,irrigado
399,-2.1372230953236215,0.036586288192542185,0.09742742667382051,-0.0005055594843750002,-0.5343057738309055,nao_irrigado
1080,2.1350379714530625,0.037232721764420364,0.09878162848362886,0.00010082745000000002,0.5337594928632655,irrigado
514,-2.1583899673218996,0.037681876010445,0.09960436844581341,-0.0008304967406249988,-0.539597491830475,nao_irrigado
550,2.131939496741132,0.037639266616821945,0.09960436844581341,0.00010525761874999998,0.532984874185283,irrigado
1079,2.125457256014665,0.03798015594283375,0.10026947803581047,0.00010322351250000004,0.5313643140036661,irrigado
706,-2.1304180972199496,0.038620628717131046,0.1017104547954836,-0.0016824899250000025,-0.5326045243049874,nao_irrigado
1192,-2.1100110963384457,0.03893549241373611,0.10228896478865392,-4.9095931249999996e-05,-0.5275027740846114,nao_irrigado
401,-2.1101332262906576,0.03915248881231523,0.1027084047942849,-0.0004949271531249997,-0.5275333065726644,nao_irrigado
1114,-2.09581292745246,0.040245270647842876,0.10534358906481649,-0.00014955869687499997,-0.523953231863115,nao_irrigado
552,2.089865457355705,0.040756012667407006,0.10638231236211015,9.265834687499988e-05,0.5224663643389262,irrigado
1115,-2.08959566389462,0.040790612092312134,0.10638231236211015,-0.00015570721875000004,-0.5223989159736551,nao_irrigado
1086,2.09028272086445,0.04086638166178808,0.10645073235294861,7.690890000000008e-05,0.5225706802161126,irrigado
691,-2.0988489120014067,0.041297659376639415,0.10744391041210424,-0.0009715297343749988,-0.5247122280003517,nao_irrigado
1223,2.0799958519448305,0.041668365627186565,0.10814651900099509,4.075871874999995e-05,0.5199989629862076,irrigado
680,-2.08129965400736,0.0420919588966797,0.10911413711575955,-0.000254982084375,-0.52032491350184,nao_irrigado
447,-2.0775778420392457,0.04242370152365882,0.10944601989717023,-0.00014879470624999972,-0.5193944605098113,nao_irrigado
1307,2.07554689430342,0.042518062845175626,0.10955793411784462,0.0001530691593750002,0.518886723575855,irrigado
735,2.0903064989062985,0.04321801429843507,0.11082996745505604,0.0010274097000000024,0.5225766247265746,irrigado
1113,-2.049342298819278,0.04475172103906788,0.11408493951063156,-0.00014175261874999995,-0.5123355747048195,nao_irrigado
429,-2.0449675383396895,0.04517929117521569,0.11489975945034145,-0.00023107450312500038,-0.5112418845849224,nao_irrigado
718,2.0409463368808,0.045535316909882634,0.11553175447383444,0.0004651867312500252,0.5102365842202,irrigado
1195,-2.03813427949273,0.045844112144968654,0.11617806249945475,-4.353945000000001e-05,-0.5095335698731825,nao_irrigado
1155,-2.0339707136999228,0.04632279726392141,0.1170062872834699,-0.00015784971562500028,-0.5084926784249807,nao_irrigado
1194,-2.0329634768060396,0.046362461270242794,0.1170062872834699,-4.4758490624999985e-05,-0.5082408692015099,nao_irrigado
1193,-2.032766761896455,0.0463887188299285,0.1170062872834699,-4.624671250000002e-05,-0.5081916904741138,nao_irrigado
1201,-2.0289012742383337,0.04678069168814802,0.11785663122840574,-4.074624062499999e-05,-0.5072253185595834,nao_irrigado
384,-2.025100137373321,0.047447182805660036,0.11865155163213696,-0.0006363826187499996,-0.5062750343433302,nao_irrigado
1029,2.017841520049657,0.047940968114525924,0.11924206073856043,5.453302499999998e-05,0.5044603800124143,irrigado
1039,2.0193872060637683,0.04811885359121353,0.11930310169470787,5.9224865625e-05,0.5048468015159421,irrigado
515,-2.0437877689572956,0.04836032628943693,0.11973080782949304,-0.0008425734187499992,-0.5109469422393239,nao_irrigado
418,-2.0108065028701367,0.04877237447548001,0.12038975998569329,-0.0002512399593749999,-0.5027016257175342,nao_irrigado
1028,2.0100497957901147,0.04879454674152576,0.12038975998569329,5.8052865625000017e-05,0.5025124489475287,irrigado
1196,-2.007450728777071,0.04912179975914168,0.12105819688348105,-4.2762490625e-05,-0.5018626821942677,nao_irrigado
1116,-1.9954200745292012,0.05040141675384181,0.12350358563740713,-0.000157414075,-0.49885501863230025,nao_irrigado
1049,1.9931589791207445,0.05065065453282019,0.12369120067162566,5.439217812500001e-05,0.4982897447801861,irrigado
397,-1.9888250706644843,0.0511383613715312,0.12417665377109667,-0.0005882051281249998,-0.4972062676661212,nao_irrigado
453,-1.9887718215958636,0.051649228922401424,0.12527561281517005,-0.00011073785000000015,-0.49719295539896585,nao_irrigado
629,-1.9748979241382585,0.05306371789569857,0.12784072842808994,-3.844466875000004e-05,-0.4937244810345646,nao_irrigado
736,1.9939784643114042,0.053228232696803345,0.12795019246692438,0.0009465811781249958,0.4984946160778511,irrigado
705,-1.984754780857119,0.053290528390988495,0.12795681062819472,-0.0016907198343750068,-0.4961886952142798,nao_irrigado
1227,1.96429531528204,0.05408276492117031,0.1294252358748274,3.7440075000000047e-05,0.4910738288205099,irrigado
1308,1.9646928691319463,0.05443414708305389,0.12989407642523101,0.00014600475312500066,0.4911732172829866,irrigado
449,-1.953622094703743,0.05532395344442309,0.13151678755759427,-0.0001346778093750001,-0.48840552367593587,nao_irrigado
1112,-1.9402341677940673,0.056980098242186285,0.13456069354116298,-0.00013102473750000002,-0.48505854194851683,nao_irrigado
1402,-1.9371396156331104,0.057333292019089516,0.1350978558651572,-0.0003192578843749967,-0.4842849039082776,nao_irrigado
448,-1.9228674760480555,0.05936063769889321,0.1389607956589559,-0.00013637062812499974,-0.4807168690120139,nao_irrigado
463,-1.911177894656474,0.061187012113398956,0.1421523124666966,-0.00010025765312500013,-0.4777944736641185,nao_irrigado
649,1.9257811146136508,0.06135932412552842,0.14224507825864138,0.00013680105,0.4814452786534127,irrigado
468,-1.9082637710241972,0.06189694033403652,0.14318248092340632,-9.48059093750001e-05,-0.4770659427560493,nao_irrigado
398,-1.9002057802052104,0.06211268750957041,0.1435270596323299,-0.0005410095562499999,-0.4750514450513026,nao_irrigado
402,-1.8970332530132195,0.0626200463767424,0.14454401682451065,-0.0004369162562499998,-0.47425831325330486,nao_irrigado
1154,-1.8895905297728262,0.06360641171460356,0.14636864051265636,-0.00015441502812499992,-0.4723976324432066,nao_irrigado
516,-1.912672836178881,0.06374787565039573,0.14651784467668497,-0.0008334300874999999,-0.4781682090447202,nao_irrigado
737,1.906717590415698,0.06397314572290035,0.1468785151266163,0.0008694173718750003,0.47667939760392447,irrigado
679,-1.8841786725261027,0.06473359700360154,0.14814878066612064,-0.0002320819437499999,-0.47104466813152557,nao_irrigado
628,-1.8830901030832834,0.06480216557754928,0.14814878066612064,-3.735093437500002e-05,-0.47077252577082085,nao_irrigado
692,-1.8851563751331408,0.06564949368560791,0.14960844319233443,-0.0010298047812499975,-0.47128909378328526,nao_irrigado
442,-1.8744243125521007,0.06592233036142714,0.15007106774015563,-0.00016709579687499993,-0.4686060781380252,nao_irrigado
650,1.8827613338414537,0.06699596674229293,0.15203203012585798,0.0001285512687500001,0.47069033346036343,irrigado
404,-1.857165322372832,0.0681776130908309,0.15438745050810918,-0.00040596362499999974,-0.464291330593208,nao_irrigado
1117,-1.8541671976921,0.06847497594042588,0.15489760346944761,-0.000154086475,-0.463541799423025,nao_irrigado
648,1.868630459467179,0.06917033969985317,0.15630605679809093,0.00014033319374999985,0.46715761486679475,irrigado
1222,1.8477769636312549,0.06947731594862284,0.15683482350167066,3.6194725e-05,0.4619442409078137,irrigado
704,-1.835689530373475,0.07302030412283685,0.16380024379955782,-0.0016662742062499847,-0.4589223825933688,nao_irrigado
419,-1.8249524515906967,0.07298831922345388,0.16380024379955782,-0.00021686661249999996,-0.4562381128976742,nao_irrigado
738,1.836628507302884,0.07388914785177637,0.1655764116094551,0.0008009843468750021,0.459157126825721,irrigado
647,1.8348070319764196,0.07419007650578562,0.16607757751138885,0.000144998153125,0.4587017579941049,irrigado
646,1.830954946068298,0.07482652495732016,0.16729914968991524,0.000150864121875,0.4577387365170745,irrigado
1027,1.8117459488240868,0.07489147603615565,0.16729914968991524,5.890802812500001e-05,0.4529364872060217,irrigado
421,-1.8116801776815838,0.07497520561562974,0.1673122708909536,-0.00019841189687499951,-0.45292004442039596,nao_irrigado
1309,1.8075068569278052,0.07608054243083788,0.16925164149469007,0.00013562190000000014,0.4518767142319513,irrigado
985,-1.791379763113688,0.07826613492452454,0.17375405367025126,-4.336862812500002e-05,-0.447844940778422,nao_irrigado
