number,objective,datetime_start,datetime_complete,duration,params_rf_class_weight,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,user_attrs_accuracy,user_attrs_f1_macro,user_attrs_kappa,state,accuracy,f1_macro,kappa
220,0.945413328100325,2026-05-21 17:02:10.131167,2026-05-21 17:02:12.052968,0 days 00:00:01.921801,,22,1.0,5,7,350,0.9444444444444443,0.9443799947669916,0.888888888888889,COMPLETE,0.9444444444444443,0.9443799947669916,0.888888888888889
26,0.9384444628064598,2026-05-21 16:41:09.004827,2026-05-21 16:41:15.494434,0 days 00:00:06.489607,balanced_subsample,5,0.8,5,11,850,0.9374999999999999,0.9374194628064597,0.875,COMPLETE,0.9374999999999999,0.9374194628064597,0.875
42,0.9384444628064598,2026-05-21 16:42:50.758354,2026-05-21 16:42:55.788609,0 days 00:00:05.030255,balanced_subsample,7,,2,20,650,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
31,0.9384444628064598,2026-05-21 16:41:45.102898,2026-05-21 16:41:55.273351,0 days 00:00:10.170453,balanced_subsample,11,1.0,4,19,1300,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
89,0.9384444628064598,2026-05-21 16:47:25.009848,2026-05-21 16:47:32.472932,0 days 00:00:07.463084,balanced_subsample,3,,2,10,900,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
119,0.9384444628064598,2026-05-21 16:50:42.631072,2026-05-21 16:50:48.752168,0 days 00:00:06.121096,balanced_subsample,30,1.0,2,8,700,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
98,0.9384444628064598,2026-05-21 16:48:16.885813,2026-05-21 16:48:22.693868,0 days 00:00:05.808055,balanced_subsample,22,,2,8,700,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
100,0.9384444628064598,2026-05-21 16:48:29.207702,2026-05-21 16:48:33.419571,0 days 00:00:04.211869,balanced,14,,3,13,700,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
130,0.9384444628064598,2026-05-21 16:52:03.236294,2026-05-21 16:52:09.947163,0 days 00:00:06.710869,balanced,9,1.0,2,13,1150,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
106,0.9384444628064598,2026-05-21 16:49:00.069660,2026-05-21 16:49:06.252746,0 days 00:00:06.183086,,10,,2,14,1050,0.9375,0.9374194628064597,0.8750000000000001,COMPLETE,0.9375,0.9374194628064597,0.8750000000000001
237,0.9384444628064598,2026-05-21 17:03:39.823467,2026-05-21 17:03:44.906223,0 days 00:00:05.082756,balanced_subsample,30,,10,19,700,0.9374999999999999,0.9374194628064597,0.875,COMPLETE,0.9374999999999999,0.9374194628064597,0.875
13,0.938422913171907,2026-05-21 16:39:32.643468,2026-05-21 16:39:40.348411,0 days 00:00:07.704943,balanced_subsample,21,1.0,6,2,1000,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
23,0.938422913171907,2026-05-21 16:40:52.841938,2026-05-21 16:40:56.716683,0 days 00:00:03.874745,balanced_subsample,4,,6,12,400,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
6,0.938422913171907,2026-05-21 16:38:53.182818,2026-05-21 16:38:57.047023,0 days 00:00:03.864205,balanced,6,0.8,7,18,700,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
240,0.938422913171907,2026-05-21 17:03:49.319662,2026-05-21 17:03:59.723582,0 days 00:00:10.403920,balanced_subsample,27,0.8,7,5,1450,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
14,0.938422913171907,2026-05-21 16:39:40.348677,2026-05-21 16:39:49.730239,0 days 00:00:09.381562,balanced,27,1.0,7,6,1450,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
16,0.938422913171907,2026-05-21 16:39:54.502199,2026-05-21 16:39:57.225872,0 days 00:00:02.723673,balanced_subsample,7,1.0,7,12,300,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
22,0.938422913171907,2026-05-21 16:40:47.390334,2026-05-21 16:40:52.841706,0 days 00:00:05.451372,balanced,18,,6,7,850,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
33,0.938422913171907,2026-05-21 16:42:00.384850,2026-05-21 16:42:02.694715,0 days 00:00:02.309865,,7,0.8,7,16,400,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
24,0.938422913171907,2026-05-21 16:40:56.717026,2026-05-21 16:40:58.984870,0 days 00:00:02.267844,,29,1.0,7,17,300,0.9374999999999999,0.9373979131719069,0.875,COMPLETE,0.9374999999999999,0.9373979131719069,0.875
12,0.9314970475340444,2026-05-21 16:39:26.610441,2026-05-21 16:39:32.643228,0 days 00:00:06.032787,balanced,24,1.0,8,6,1100,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
233,0.9314970475340444,2026-05-21 17:03:18.532982,2026-05-21 17:03:22.490804,0 days 00:00:03.957822,balanced,11,0.8,10,10,750,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
4,0.9314970475340444,2026-05-21 16:38:38.038227,2026-05-21 16:38:45.885000,0 days 00:00:07.846773,balanced,28,0.8,10,13,1450,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
15,0.9314970475340444,2026-05-21 16:39:49.730482,2026-05-21 16:39:54.501779,0 days 00:00:04.771297,,23,0.8,9,19,700,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
28,0.9314970475340444,2026-05-21 16:41:23.177984,2026-05-21 16:41:31.238470,0 days 00:00:08.060486,,13,1.0,10,20,1450,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
8,0.9314970475340444,2026-05-21 16:39:03.355669,2026-05-21 16:39:14.028379,0 days 00:00:10.672710,balanced_subsample,9,0.8,8,9,1400,0.9305555555555555,0.9304803808673777,0.8611111111111112,COMPLETE,0.9305555555555555,0.9304803808673777,0.8611111111111112
166,0.9314540478780416,2026-05-21 16:56:33.346966,2026-05-21 16:56:40.479599,0 days 00:00:07.132633,,29,1.0,5,17,1200,0.9305555555555555,0.930437381211375,0.8611111111111112,COMPLETE,0.9305555555555555,0.930437381211375,0.8611111111111112
25,0.9314540478780416,2026-05-21 16:40:58.985190,2026-05-21 16:41:09.004579,0 days 00:00:10.019389,balanced_subsample,18,,5,13,1200,0.9305555555555555,0.930437381211375,0.8611111111111112,COMPLETE,0.9305555555555555,0.930437381211375,0.8611111111111112
35,0.9245281822401791,2026-05-21 16:42:09.333014,2026-05-21 16:42:14.531827,0 days 00:00:05.198813,,3,1.0,1,10,900,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
57,0.9245281822401791,2026-05-21 16:44:08.588565,2026-05-21 16:44:15.911724,0 days 00:00:07.323159,balanced,21,,1,9,1400,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
202,0.9245281822401791,2026-05-21 17:00:43.005354,2026-05-21 17:00:47.395406,0 days 00:00:04.390052,balanced_subsample,28,,1,3,600,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
111,0.9245281822401791,2026-05-21 16:49:31.871459,2026-05-21 16:49:43.216674,0 days 00:00:11.345215,balanced_subsample,22,,1,4,1350,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
90,0.9245281822401791,2026-05-21 16:47:32.473228,2026-05-21 16:47:37.276256,0 days 00:00:04.803028,,19,1.0,1,17,800,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
200,0.9245281822401791,2026-05-21 17:00:30.057390,2026-05-21 17:00:35.289387,0 days 00:00:05.231997,balanced,12,,1,14,1000,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
136,0.9245281822401791,2026-05-21 16:52:43.436074,2026-05-21 16:52:50.723377,0 days 00:00:07.287303,balanced,29,1.0,1,8,1250,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
188,0.9245281822401791,2026-05-21 16:59:10.702791,2026-05-21 16:59:18.593261,0 days 00:00:07.890470,balanced,20,1.0,1,14,1000,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
222,0.9245281822401791,2026-05-21 17:02:15.796563,2026-05-21 17:02:18.243963,0 days 00:00:02.447400,,8,,1,13,450,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
178,0.9245281822401791,2026-05-21 16:57:45.044988,2026-05-21 16:57:49.281822,0 days 00:00:04.236834,balanced_subsample,5,1.0,1,3,500,0.923611111111111,0.9235198489068458,0.8472222222222222,COMPLETE,0.923611111111111,0.9235198489068458,0.8472222222222222
63,0.9175807669677638,2026-05-21 16:44:49.791725,2026-05-21 16:44:55.784434,0 days 00:00:05.992709,balanced_subsample,9,1.0,1,16,800,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
167,0.9175807669677638,2026-05-21 16:56:40.479844,2026-05-21 16:56:46.323517,0 days 00:00:05.843673,balanced_subsample,12,,1,12,600,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
125,0.9175807669677638,2026-05-21 16:51:23.566281,2026-05-21 16:51:33.486992,0 days 00:00:09.920711,balanced_subsample,22,1.0,1,11,1150,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
148,0.9175807669677638,2026-05-21 16:54:23.465068,2026-05-21 16:54:33.260077,0 days 00:00:09.795009,balanced_subsample,17,,1,11,1000,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
212,0.9175807669677638,2026-05-21 17:01:40.881728,2026-05-21 17:01:45.606601,0 days 00:00:04.724873,balanced_subsample,18,1.0,1,11,650,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
201,0.9175807669677638,2026-05-21 17:00:35.289642,2026-05-21 17:00:43.005123,0 days 00:00:07.715481,balanced_subsample,8,,1,18,1050,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
189,0.9175807669677638,2026-05-21 16:59:18.593556,2026-05-21 16:59:29.766052,0 days 00:00:11.172496,balanced_subsample,20,1.0,1,20,1150,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
228,0.9175807669677638,2026-05-21 17:02:42.647938,2026-05-21 17:02:51.336938,0 days 00:00:08.689000,balanced_subsample,6,1.0,1,16,1200,0.9166666666666666,0.9165807669677638,0.8333333333333334,COMPLETE,0.9166666666666666,0.9165807669677638,0.8333333333333334
