sample_name,data_coleta,genotipo,condicao,y_true,y_pred_fit
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0424050059
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1157807795
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0497426743
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,-0.2991689773
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,-0.2071774740
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,0.0053657139
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1299120753
B4_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,0.9330356354
B4_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,0.9522051758
B4_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,1.1161123978
B4_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,0.8941358595
B4_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,0.9749872033
B4_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.0963131193
B4_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.0255198032
B4_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.0168969196
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,0.0846079663
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.1739522195
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.1397884801
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.0994535514
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.0694296680
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,0.0439255763
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,-0.1357559086
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,-0.1763185388
B4_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,1.0667397965
B4_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,1.1333329667
B4_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,1.0514877136
B4_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,1.1192089577
B4_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,1.1917368113
B4_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,1.0470530360
B4_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.9905016106
B4_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.8556624380
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,0.2832287883
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,0.2364700326
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.1222345598
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,0.3072127247
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,-0.0859577320
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,-0.0516545728
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.0720498224
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.0177294003
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,1.1170793020
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,1.2023754154
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,0.9598915790
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,0.9948554185
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,1.1394640076
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.8818495329
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.9427657137
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.8391396149
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,0.1029311790
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,0.0541108339
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,0.0731019642
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,0.1048359915
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,0.1669840710
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,0.0591615773
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,0.1403252746
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,0.1341473322
B1_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,0.9115251556
B1_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,0.9644333672
B1_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.0369580390
B1_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,0.9119117682
B1_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,0.8313313932
B1_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.0679704568
B1_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.0708731725
B1_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.1309223680
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,0.0544604970
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.0024191226
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,0.0366265021
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,0.1402525670
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,0.1030657424
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.0131341013
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,0.0637876244
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,0.0435748108
B1_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,1.1203079597
B1_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,1.0272279952
B1_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.9890091767
B1_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,0.8424998172
B1_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,1.1405662173
B1_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,1.0577154065
B1_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,1.0322890766
B1_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,0.8829937496
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,0.1471620748
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.0649715302
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.2023117326
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,0.2299997336
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,0.1002277299
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,0.1257983000
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,0.0398558060
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,0.0038693663
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,0.9571904591
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.0251024873
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,0.9885739287
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,0.9186189639
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,0.9985751943
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,1.0141787541
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,0.9880680241
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,1.1171393192
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.3171976282
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,0.1223211633
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0138708115
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.1163322015
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,0.0892038857
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.1728166326
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.0684472467
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0751961497
B2_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.1940599688
B2_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,1.0407149454
B2_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.0737385751
B2_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,1.1095215040
B2_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.1652813715
B2_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.0057902443
B2_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,0.9620372361
B2_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,0.9134661499
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.2980762476
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.3214270665
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.2085509667
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,-0.1635432723
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,0.0187978630
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.0978327581
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,0.0112993599
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,0.0543444671
B2_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,1.0799708575
B2_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,0.9960448739
B2_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.9458031673
B2_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,1.1955892105
B2_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,0.9981371863
B2_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,1.0909347913
B2_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,1.1535163943
B2_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,1.0498039504
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,0.0439568694
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.0200487624
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,-0.0684268951
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,-0.1046773589
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,0.0427740646
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,-0.0538244213
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,0.0515496844
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,-0.0961187628
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,1.0833197949
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.2580813912
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,1.1335981301
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,1.0389541497
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,0.7182409337
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,1.0066194809
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,0.8297908208
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,0.9765552959
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.4102326033
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,0.1340105633
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,0.1103745315
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.0197919803
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,0.1434025351
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.1218101354
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.1601187021
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,0.1554205319
B3_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.1385889685
B3_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,1.0194400057
B3_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.1260455487
B3_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,1.1511881271
B3_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.2608330903
B3_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.2437752907
B3_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.2251578177
B3_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.3089747273
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.1477441420
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.0298762820
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.1980329435
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,-0.1709510334
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,-0.1074697115
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.0866847002
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,-0.1350034561
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,-0.1972349577
B3_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,0.9361338890
B3_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,0.8351208537
B3_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.7413735221
B3_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,0.8447429022
B3_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,1.0374494165
B3_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,0.9047787187
B3_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,0.9220183933
B3_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,0.9491210873
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,-0.0236227327
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.2249386914
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.1625663326
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,0.1653998633
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,-0.2390186901
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,-0.2205264766
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,-0.2245213386
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,-0.3022310055
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,1.0027221178
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.0115090623
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,0.9793721112
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,0.8181661509
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,1.0704772198
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,1.0675685672
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,1.0705505460
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,0.8711984087
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.1879281186
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,0.1414014429
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0447581750
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.1625561255
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0142415027
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.1216768121
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.0188656724
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0881790602
B4_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.0628887419
B4_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,1.1461966505
B4_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.0395299105
B4_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,0.9916251759
B4_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.1560198351
B4_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.1592546805
B4_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.2055371265
B4_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.1732954055
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.2135434262
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.2303285829
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.1060488551
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,-0.3304536975
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,-0.1715340900
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.2196653874
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,-0.1846034817
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,-0.1914147458
B4_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,1.0989740534
B4_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,1.0912143844
B4_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,1.1962779933
B4_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,1.0835477995
B4_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,0.8998573996
B4_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,0.8639547586
B4_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,0.9540820912
B4_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,0.9377448948
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,0.1066305330
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.1921132096
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.1129591722
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,0.0888604408
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,0.1318232013
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,-0.0462594593
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,0.0042575735
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,0.0107346343
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,1.2190427850
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.0047531753
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,1.1202788977
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,1.1976138654
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,0.9630905871
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,0.9526605135
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,1.0496380060
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,1.0488357899
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.0064631972
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0692060536
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0820956315
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0528976558
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,0.0005397727
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.1048032229
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.0420802312
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0345208524
B1_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,1.2891301026
B1_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,1.2241286076
B1_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,1.3204227370
B1_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,0.9988603378
B1_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.9142313657
B1_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,0.8871523470
B1_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,0.9937509139
B1_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,0.7838645224
B1_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,0,-0.1444134471
B1_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,0,-0.0594727771
B1_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,0,-0.0343958424
B1_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,0,-0.0390404302
B1_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0,-0.2070090424
B1_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0,-0.2232792589
B1_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0,-0.4130643105
B1_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0,0.0016636019
B1_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,0.7007487356
B1_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,0.6850481172
B1_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,0.9338364331
B1_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,0.9327379745
B1_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,1.2813630936
B1_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,1.3214332824
B1_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,0.8427973425
B1_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,1.1051207420
B1_CD202_IRR_REP_RECUP00008.asd,2017-03-02,CD202,irrigado,1,0.9966474844
B1_CD202_IRR_REP_RECUP00009.asd,2017-03-02,CD202,irrigado,1,0.9080600906
B1_CD202_IRR_REP_RECUP00010.asd,2017-03-02,CD202,irrigado,1,1.3896482302
