wavelength,coefficient,abs_coefficient,vip,direction
2470,0.0037196510,0.0037196510,0.7990780466,irrigado
638,-0.0009529458,0.0009529458,0.7990455394,nao_irrigado
2364,-0.0016902153,0.0016902153,0.7987367691,nao_irrigado
2357,0.0067450863,0.0067450863,0.7986329803,irrigado
694,0.0008752265,0.0008752265,0.7986128940,irrigado
2471,0.0050474259,0.0050474259,0.7985963096,irrigado
1240,-0.0066797095,0.0066797095,0.7982842503,nao_irrigado
619,0.0084112010,0.0084112010,0.7979623189,irrigado
519,0.0001713871,0.0001713871,0.7976740197,irrigado
695,0.0006588624,0.0006588624,0.7976395562,irrigado
620,0.0079365949,0.0079365949,0.7976121346,irrigado
2389,-0.0068042092,0.0068042092,0.7975272412,nao_irrigado
564,-0.0073892313,0.0073892313,0.7970550699,nao_irrigado
1134,-0.0047579578,0.0047579578,0.7969471697,nao_irrigado
1107,0.0013714432,0.0013714432,0.7965804152,irrigado
2384,-0.0011822780,0.0011822780,0.7964183818,nao_irrigado
1161,-0.0007586654,0.0007586654,0.7964027572,nao_irrigado
1201,0.0023661609,0.0023661609,0.7958038822,irrigado
1334,0.0014678401,0.0014678401,0.7954928083,irrigado
618,0.0080204181,0.0080204181,0.7944664749,irrigado
608,0.0074250809,0.0074250809,0.7943456671,irrigado
1698,0.0052557148,0.0052557148,0.7942046034,irrigado
607,0.0074084842,0.0074084842,0.7941765360,irrigado
1153,0.0046414480,0.0046414480,0.7936000198,irrigado
609,0.0073194360,0.0073194360,0.7930679483,irrigado
770,-0.0006612828,0.0006612828,0.7929026247,nao_irrigado
1353,0.0045671649,0.0045671649,0.7928948660,irrigado
1133,-0.0056104022,0.0056104022,0.7928711335,nao_irrigado
610,0.0075376941,0.0075376941,0.7927271636,irrigado
2323,-0.0029252170,0.0029252170,0.7926694579,nao_irrigado
995,-0.0089539494,0.0089539494,0.7926324740,nao_irrigado
1202,0.0027225414,0.0027225414,0.7920563091,irrigado
2365,-0.0036835881,0.0036835881,0.7917032350,nao_irrigado
1335,0.0007091028,0.0007091028,0.7916474409,irrigado
616,0.0073188574,0.0073188574,0.7916083867,irrigado
2476,0.0019726598,0.0019726598,0.7914704591,irrigado
973,-0.0018739532,0.0018739532,0.7912708738,nao_irrigado
611,0.0073510784,0.0073510784,0.7911157992,irrigado
606,0.0068487824,0.0068487824,0.7909927954,irrigado
617,0.0073273683,0.0073273683,0.7907197228,irrigado
520,-0.0002911221,0.0002911221,0.7899209658,nao_irrigado
612,0.0071694803,0.0071694803,0.7896952837,irrigado
1209,-0.0056257154,0.0056257154,0.7893139525,nao_irrigado
1336,-0.0000124881,0.0000124881,0.7887356167,nao_irrigado
1132,-0.0062067945,0.0062067945,0.7886143454,nao_irrigado
613,0.0070620426,0.0070620426,0.7885300305,irrigado
1352,0.0048685279,0.0048685279,0.7884595131,irrigado
565,-0.0063600599,0.0063600599,0.7877086154,nao_irrigado
2356,0.0058433913,0.0058433913,0.7875273467,irrigado
2381,0.0005775531,0.0005775531,0.7875004952,irrigado
615,0.0065869335,0.0065869335,0.7873886420,irrigado
1679,-0.0084479862,0.0084479862,0.7867336205,nao_irrigado
605,0.0058138886,0.0058138886,0.7861687251,irrigado
637,-0.0014353381,0.0014353381,0.7861131289,nao_irrigado
972,-0.0028542117,0.0028542117,0.7858065398,nao_irrigado
1833,-0.0003811101,0.0003811101,0.7857983258,nao_irrigado
2349,0.0037704690,0.0037704690,0.7856748958,irrigado
677,0.0045279703,0.0045279703,0.7855284984,irrigado
614,0.0063453594,0.0063453594,0.7854387144,irrigado
2472,0.0008629534,0.0008629534,0.7853463987,irrigado
1337,-0.0001809958,0.0001809958,0.7853036698,nao_irrigado
1108,0.0040075588,0.0040075588,0.7852726915,irrigado
1351,0.0053638574,0.0053638574,0.7846449747,irrigado
1081,0.0032840240,0.0032840240,0.7837152328,irrigado
2320,0.0038465870,0.0038465870,0.7825328297,irrigado
521,-0.0008038009,0.0008038009,0.7823568427,nao_irrigado
745,-0.0010244561,0.0010244561,0.7822264818,nao_irrigado
769,-0.0011497215,0.0011497215,0.7816292818,nao_irrigado
2355,0.0055762332,0.0055762332,0.7807979784,irrigado
2388,-0.0023174277,0.0023174277,0.7807888223,nao_irrigado
1350,0.0054311883,0.0054311883,0.7807569777,irrigado
1338,0.0000708232,0.0000708232,0.7807560744,irrigado
2385,0.0029524479,0.0029524479,0.7807035196,irrigado
1013,-0.0088194143,0.0088194143,0.7804482165,nao_irrigado
604,0.0047563526,0.0047563526,0.7803913791,irrigado
683,0.0123964394,0.0123964394,0.7800567993,irrigado
369,0.0063993914,0.0063993914,0.7796726925,irrigado
2366,-0.0047561922,0.0047561922,0.7796272138,nao_irrigado
1160,-0.0000991521,0.0000991521,0.7794148719,nao_irrigado
2475,0.0003127203,0.0003127203,0.7787581902,irrigado
537,0.0029550985,0.0029550985,0.7786989177,irrigado
2386,0.0044957834,0.0044957834,0.7784566377,irrigado
2322,-0.0021300548,0.0021300548,0.7783676157,nao_irrigado
2473,-0.0027766300,0.0027766300,0.7781923920,nao_irrigado
1080,0.0024242971,0.0024242971,0.7779749389,irrigado
1832,-0.0004385853,0.0004385853,0.7776741042,nao_irrigado
629,0.0030293240,0.0030293240,0.7774134202,irrigado
1349,0.0057527016,0.0057527016,0.7771722261,irrigado
1339,0.0001993303,0.0001993303,0.7766144661,irrigado
1069,0.0044491480,0.0044491480,0.7761184074,irrigado
2378,-0.0060198985,0.0060198985,0.7760849584,nao_irrigado
1154,0.0026776612,0.0026776612,0.7755093912,irrigado
603,0.0038575751,0.0038575751,0.7753819312,irrigado
522,-0.0011009772,0.0011009772,0.7753347426,nao_irrigado
2354,0.0045732372,0.0045732372,0.7752780007,irrigado
1131,-0.0050014770,0.0050014770,0.7749439155,nao_irrigado
1159,-0.0019458810,0.0019458810,0.7749326767,nao_irrigado
2350,0.0040645636,0.0040645636,0.7745649559,irrigado
566,-0.0051139926,0.0051139926,0.7744555226,nao_irrigado
2367,-0.0055204163,0.0055204163,0.7744265390,nao_irrigado
2474,-0.0019562429,0.0019562429,0.7742978803,nao_irrigado
1207,0.0041063874,0.0041063874,0.7741185332,irrigado
2387,0.0018801044,0.0018801044,0.7740050033,irrigado
2480,-0.0012115505,0.0012115505,0.7738896050,nao_irrigado
1109,0.0062405268,0.0062405268,0.7738547509,irrigado
636,-0.0019382150,0.0019382150,0.7732489215,nao_irrigado
1348,0.0057312451,0.0057312451,0.7730725327,irrigado
1340,0.0004830546,0.0004830546,0.7730254926,irrigado
1831,-0.0004665982,0.0004665982,0.7726855747,nao_irrigado
1680,-0.0051275768,0.0051275768,0.7725950644,nao_irrigado
2353,0.0031324740,0.0031324740,0.7724875182,irrigado
2377,-0.0052106268,0.0052106268,0.7723477283,nao_irrigado
2321,0.0001938907,0.0001938907,0.7723256041,irrigado
602,0.0029365243,0.0029365243,0.7714867587,irrigado
2351,0.0030685103,0.0030685103,0.7714126693,irrigado
1158,-0.0032782520,0.0032782520,0.7705963343,nao_irrigado
2352,0.0023328205,0.0023328205,0.7704647380,irrigado
1208,-0.0028532164,0.0028532164,0.7703514895,nao_irrigado
1341,0.0010622426,0.0010622426,0.7693864641,irrigado
768,-0.0015484743,0.0015484743,0.7693382243,nao_irrigado
1830,-0.0005360539,0.0005360539,0.7692895148,nao_irrigado
1347,0.0049977265,0.0049977265,0.7692355222,irrigado
523,-0.0012156588,0.0012156588,0.7691625496,nao_irrigado
1346,0.0050926259,0.0050926259,0.7677453518,irrigado
2379,-0.0016978456,0.0016978456,0.7675267593,nao_irrigado
2380,0.0019768613,0.0019768613,0.7670120348,irrigado
1345,0.0051787404,0.0051787404,0.7668011355,irrigado
1342,0.0016969361,0.0016969361,0.7665185003,irrigado
360,-0.0022614173,0.0022614173,0.7664481707,nao_irrigado
1829,-0.0005970867,0.0005970867,0.7664411986,nao_irrigado
1691,-0.0113333006,0.0113333006,0.7658714093,nao_irrigado
601,0.0016152760,0.0016152760,0.7658508223,irrigado
746,-0.0001825263,0.0001825263,0.7655948074,nao_irrigado
1344,0.0043287484,0.0043287484,0.7654370060,irrigado
2376,-0.0035398096,0.0035398096,0.7653449871,nao_irrigado
1343,0.0027653610,0.0027653610,0.7650099892,irrigado
1012,-0.0076671916,0.0076671916,0.7648092351,nao_irrigado
1690,-0.0115246783,0.0115246783,0.7644655706,nao_irrigado
2368,-0.0042089129,0.0042089129,0.7643790595,nao_irrigado
567,-0.0041846751,0.0041846751,0.7641384328,nao_irrigado
524,-0.0010455009,0.0010455009,0.7640757669,nao_irrigado
1828,-0.0005583174,0.0005583174,0.7635572275,nao_irrigado
1079,0.0012467067,0.0012467067,0.7634298615,irrigado
1826,-0.0004608862,0.0004608862,0.7633909882,nao_irrigado
1155,0.0010127259,0.0010127259,0.7632591039,irrigado
1681,-0.0007467257,0.0007467257,0.7620614356,nao_irrigado
536,0.0024021066,0.0024021066,0.7614059806,irrigado
1157,-0.0020201866,0.0020201866,0.7613957740,nao_irrigado
1827,-0.0005583053,0.0005583053,0.7610547032,nao_irrigado
2375,-0.0004893448,0.0004893448,0.7605046723,nao_irrigado
1078,0.0014285521,0.0014285521,0.7603526692,irrigado
635,-0.0021591955,0.0021591955,0.7603362566,nao_irrigado
600,0.0005963935,0.0005963935,0.7597817062,irrigado
993,0.0017695805,0.0017695805,0.7593131586,irrigado
525,-0.0009902005,0.0009902005,0.7591368513,nao_irrigado
1130,-0.0032543515,0.0032543515,0.7580576294,nao_irrigado
2369,-0.0033907423,0.0033907423,0.7578879661,nao_irrigado
994,0.0016361519,0.0016361519,0.7577176735,irrigado
1692,-0.0100094859,0.0100094859,0.7575962847,nao_irrigado
678,0.0058770554,0.0058770554,0.7574901280,irrigado
1156,-0.0006254991,0.0006254991,0.7572965334,nao_irrigado
2374,0.0041177241,0.0041177241,0.7572810914,irrigado
568,-0.0033129416,0.0033129416,0.7566064838,nao_irrigado
767,-0.0013750950,0.0013750950,0.7561116029,nao_irrigado
2373,0.0034807388,0.0034807388,0.7558277945,irrigado
1682,0.0028233571,0.0028233571,0.7546856163,irrigado
1110,0.0069541173,0.0069541173,0.7541407394,irrigado
526,-0.0013358975,0.0013358975,0.7540161952,nao_irrigado
599,-0.0003615102,0.0003615102,0.7538401126,nao_irrigado
1697,0.0015009474,0.0015009474,0.7520997708,irrigado
2370,-0.0011998411,0.0011998411,0.7515735719,nao_irrigado
569,-0.0025619513,0.0025619513,0.7504698464,nao_irrigado
747,0.0002741906,0.0002741906,0.7504667438,irrigado
1689,-0.0101108635,0.0101108635,0.7500973911,nao_irrigado
527,-0.0019387216,0.0019387216,0.7495701142,nao_irrigado
1044,0.0007450767,0.0007450767,0.7488384208,irrigado
598,-0.0020148298,0.0020148298,0.7487315659,nao_irrigado
1045,-0.0003055908,0.0003055908,0.7484274537,nao_irrigado
535,0.0015388328,0.0015388328,0.7481797312,irrigado
2372,0.0015576055,0.0015576055,0.7480512730,irrigado
2371,0.0017895811,0.0017895811,0.7476425990,irrigado
630,0.0020593314,0.0020593314,0.7470260759,irrigado
634,-0.0021235948,0.0021235948,0.7467008760,nao_irrigado
766,0.0011169224,0.0011169224,0.7465689226,irrigado
1683,0.0035052804,0.0035052804,0.7462705182,irrigado
1077,0.0011616875,0.0011616875,0.7460815274,irrigado
528,-0.0021785221,0.0021785221,0.7451127933,nao_irrigado
1693,-0.0081081338,0.0081081338,0.7450571996,nao_irrigado
682,0.0122720465,0.0122720465,0.7448311243,irrigado
570,-0.0020696803,0.0020696803,0.7442770657,nao_irrigado
597,-0.0022933911,0.0022933911,0.7437245853,nao_irrigado
765,0.0039550765,0.0039550765,0.7413931932,irrigado
1129,-0.0018765529,0.0018765529,0.7413846825,nao_irrigado
596,-0.0024032611,0.0024032611,0.7405636540,nao_irrigado
1123,-0.0048858481,0.0048858481,0.7405456629,nao_irrigado
529,-0.0015681215,0.0015681215,0.7404649452,nao_irrigado
534,0.0006897197,0.0006897197,0.7401416887,irrigado
595,-0.0033127251,0.0033127251,0.7394802783,nao_irrigado
354,-0.0019414892,0.0019414892,0.7394380717,nao_irrigado
1124,-0.0040452763,0.0040452763,0.7383400141,nao_irrigado
571,-0.0015353771,0.0015353771,0.7380960848,nao_irrigado
1122,-0.0053593357,0.0053593357,0.7378073591,nao_irrigado
748,0.0003282843,0.0003282843,0.7368599005,irrigado
530,-0.0002924898,0.0002924898,0.7366970866,nao_irrigado
594,-0.0037777052,0.0037777052,0.7365039904,nao_irrigado
764,0.0055033835,0.0055033835,0.7361900975,irrigado
533,0.0003422551,0.0003422551,0.7361277599,irrigado
1688,-0.0086041307,0.0086041307,0.7351498572,nao_irrigado
531,0.0000670011,0.0000670011,0.7341488187,irrigado
572,-0.0009580218,0.0009580218,0.7338545177,nao_irrigado
532,0.0001084414,0.0001084414,0.7338251606,irrigado
1011,-0.0055969455,0.0055969455,0.7337959978,nao_irrigado
1121,-0.0056563884,0.0056563884,0.7329290390,nao_irrigado
1694,-0.0056644274,0.0056644274,0.7328260379,nao_irrigado
1061,0.0029659048,0.0029659048,0.7324925138,irrigado
1684,0.0020163432,0.0020163432,0.7322098204,irrigado
1696,-0.0015778555,0.0015778555,0.7317623833,nao_irrigado
633,-0.0023443831,0.0023443831,0.7317228588,nao_irrigado
1125,-0.0027166467,0.0027166467,0.7312021552,nao_irrigado
1076,-0.0002157467,0.0002157467,0.7310920328,nao_irrigado
679,0.0073271586,0.0073271586,0.7308073289,irrigado
593,-0.0028891422,0.0028891422,0.7307632544,nao_irrigado
573,-0.0002029242,0.0002029242,0.7303279719,nao_irrigado
763,0.0052505899,0.0052505899,0.7287005801,irrigado
1128,-0.0009408109,0.0009408109,0.7285387856,nao_irrigado
1695,-0.0038392994,0.0038392994,0.7284303750,nao_irrigado
1014,-0.0065612472,0.0065612472,0.7279980928,nao_irrigado
1111,0.0066777981,0.0066777981,0.7276852873,irrigado
361,-0.0062513391,0.0062513391,0.7258556885,nao_irrigado
368,-0.0016507994,0.0016507994,0.7257431259,nao_irrigado
1127,-0.0010540786,0.0010540786,0.7255965762,nao_irrigado
631,0.0001753955,0.0001753955,0.7252947600,irrigado
574,0.0009317919,0.0009317919,0.7251306219,irrigado
749,0.0005449363,0.0005449363,0.7251003018,irrigado
1126,-0.0015554706,0.0015554706,0.7246587376,nao_irrigado
762,0.0057011396,0.0057011396,0.7239461238,irrigado
592,-0.0021607843,0.0021607843,0.7239010074,nao_irrigado
575,0.0017175231,0.0017175231,0.7217015493,irrigado
681,0.0114606741,0.0114606741,0.7211824215,irrigado
1070,0.0012414075,0.0012414075,0.7211682206,irrigado
1687,-0.0063146543,0.0063146543,0.7211157334,nao_irrigado
1057,0.0055373613,0.0055373613,0.7207880124,irrigado
632,-0.0019655125,0.0019655125,0.7206219749,nao_irrigado
1120,-0.0048035142,0.0048035142,0.7198522800,nao_irrigado
576,0.0023271125,0.0023271125,0.7193032441,irrigado
1685,-0.0004963449,0.0004963449,0.7184003891,nao_irrigado
591,-0.0024882961,0.0024882961,0.7174824727,nao_irrigado
577,0.0029844619,0.0029844619,0.7171167659,irrigado
761,0.0059089427,0.0059089427,0.7168358382,irrigado
680,0.0096138148,0.0096138148,0.7160651939,irrigado
750,0.0009522121,0.0009522121,0.7151691316,irrigado
578,0.0030406522,0.0030406522,0.7144595415,irrigado
1686,-0.0033860549,0.0033860549,0.7142290091,nao_irrigado
1075,-0.0007415610,0.0007415610,0.7138260694,nao_irrigado
579,0.0031018998,0.0031018998,0.7116662321,irrigado
590,-0.0012673819,0.0012673819,0.7112006939,nao_irrigado
580,0.0036362593,0.0036362593,0.7092300476,irrigado
581,0.0045188677,0.0045188677,0.7078490902,irrigado
751,0.0015636989,0.0015636989,0.7076169783,irrigado
589,0.0006265250,0.0006265250,0.7072890576,irrigado
582,0.0045507718,0.0045507718,0.7062785787,irrigado
585,0.0047765811,0.0047765811,0.7060718319,irrigado
760,0.0053488472,0.0053488472,0.7060651209,irrigado
588,0.0021875313,0.0021875313,0.7059814435,irrigado
586,0.0042843796,0.0042843796,0.7057341815,irrigado
1119,-0.0029773783,0.0029773783,0.7054915304,nao_irrigado
1074,-0.0010211074,0.0010211074,0.7053190081,nao_irrigado
587,0.0031157789,0.0031157789,0.7049573379,irrigado
583,0.0042255381,0.0042255381,0.7047562200,irrigado
584,0.0043043574,0.0043043574,0.7046716224,irrigado
1056,0.0056506379,0.0056506379,0.7041365976,irrigado
752,0.0022535376,0.0022535376,0.7025582975,irrigado
1112,0.0064319784,0.0064319784,0.7023998469,irrigado
2481,0.0025423163,0.0025423163,0.7001530171,irrigado
753,0.0026720067,0.0026720067,0.6987942614,irrigado
1071,-0.0004343230,0.0004343230,0.6975601502,nao_irrigado
1058,0.0031879887,0.0031879887,0.6974124071,irrigado
759,0.0044950523,0.0044950523,0.6965470568,irrigado
1073,-0.0011352394,0.0011352394,0.6955407319,nao_irrigado
754,0.0025438472,0.0025438472,0.6940693124,irrigado
1072,-0.0013091026,0.0013091026,0.6938148066,nao_irrigado
1118,-0.0005798575,0.0005798575,0.6933883382,nao_irrigado
1043,-0.0003905569,0.0003905569,0.6926127024,nao_irrigado
1046,0.0000039213,0.0000039213,0.6924275020,irrigado
758,0.0039915711,0.0039915711,0.6913015398,irrigado
755,0.0020156286,0.0020156286,0.6884268396,irrigado
757,0.0029864499,0.0029864499,0.6867585750,irrigado
1117,0.0019274484,0.0019274484,0.6864901683,irrigado
756,0.0018137165,0.0018137165,0.6848134430,irrigado
1113,0.0059693666,0.0059693666,0.6832513979,irrigado
1116,0.0036570154,0.0036570154,0.6809852007,irrigado
1114,0.0058617824,0.0058617824,0.6794318323,irrigado
367,0.0013643183,0.0013643183,0.6786579556,irrigado
1010,-0.0027306742,0.0027306742,0.6786405567,nao_irrigado
1115,0.0054447483,0.0054447483,0.6777065559,irrigado
2482,0.0048038685,0.0048038685,0.6725008608,irrigado
1059,0.0020467584,0.0020467584,0.6709136060,irrigado
353,-0.0017377650,0.0017377650,0.6690225936,nao_irrigado
1015,-0.0048333273,0.0048333273,0.6648557897,nao_irrigado
1060,0.0015040811,0.0015040811,0.6615505792,irrigado
2483,0.0031829231,0.0031829231,0.6608510364,irrigado
1055,0.0045057476,0.0045057476,0.6570942734,irrigado
2484,-0.0011783901,0.0011783901,0.6530613045,nao_irrigado
2485,-0.0032289257,0.0032289257,0.6475329838,nao_irrigado
366,0.0052738247,0.0052738247,0.6439736412,irrigado
362,0.0072712374,0.0072712374,0.6422931132,irrigado
1042,-0.0006538015,0.0006538015,0.6412571820,nao_irrigado
2486,-0.0019571779,0.0019571779,0.6363937934,nao_irrigado
1009,-0.0002691291,0.0002691291,0.6359180455,nao_irrigado
352,0.0000782559,0.0000782559,0.6289453952,irrigado
1054,0.0015300187,0.0015300187,0.6243787298,irrigado
2487,-0.0006359182,0.0006359182,0.6242208256,nao_irrigado
363,0.0011059441,0.0011059441,0.6186966771,irrigado
364,-0.0050874349,0.0050874349,0.6176917523,nao_irrigado
1052,-0.0007199695,0.0007199695,0.6085294336,nao_irrigado
1016,-0.0045138286,0.0045138286,0.6034028375,nao_irrigado
1053,-0.0015641683,0.0015641683,0.6032270866,nao_irrigado
365,0.0009174106,0.0009174106,0.6000783733,irrigado
1041,0.0005853522,0.0005853522,0.5956668068,irrigado
2488,0.0012767334,0.0012767334,0.5947762878,irrigado
2490,-0.0036018777,0.0036018777,0.5918479996,nao_irrigado
1008,0.0010439509,0.0010439509,0.5851411265,irrigado
2489,-0.0015439046,0.0015439046,0.5839440200,nao_irrigado
1051,0.0008799358,0.0008799358,0.5821055702,irrigado
1047,0.0010558156,0.0010558156,0.5793515768,irrigado
2495,-0.0026551763,0.0026551763,0.5742688347,nao_irrigado
2496,-0.0024173722,0.0024173722,0.5599267087,nao_irrigado
2491,0.0023227283,0.0023227283,0.5590031863,irrigado
1035,-0.0018623013,0.0018623013,0.5577209610,nao_irrigado
1024,-0.0053006148,0.0053006148,0.5534804419,nao_irrigado
1029,0.0021864847,0.0021864847,0.5496478159,irrigado
2494,0.0009919280,0.0009919280,0.5452921943,irrigado
1025,-0.0049899740,0.0049899740,0.5416300031,nao_irrigado
1034,-0.0043441567,0.0043441567,0.5410995621,nao_irrigado
1036,0.0011504948,0.0011504948,0.5381827280,irrigado
1030,0.0016639636,0.0016639636,0.5378929883,irrigado
2492,0.0039104467,0.0039104467,0.5365211273,irrigado
1023,-0.0036083943,0.0036083943,0.5358954285,nao_irrigado
2497,-0.0023963920,0.0023963920,0.5320901956,nao_irrigado
1017,-0.0030448533,0.0030448533,0.5279965019,nao_irrigado
1040,0.0003870904,0.0003870904,0.5278423222,irrigado
1026,-0.0052004629,0.0052004629,0.5259911608,nao_irrigado
1028,0.0006088220,0.0006088220,0.5248094967,irrigado
2493,0.0016460290,0.0016460290,0.5208961606,irrigado
1022,-0.0006153005,0.0006153005,0.5173928205,nao_irrigado
1007,-0.0002111223,0.0002111223,0.5172969133,nao_irrigado
1050,0.0027077489,0.0027077489,0.5161503743,irrigado
1033,-0.0036371069,0.0036371069,0.5153821151,nao_irrigado
1031,-0.0006014796,0.0006014796,0.5136069331,nao_irrigado
351,0.0043668711,0.0043668711,0.5128921419,irrigado
1027,-0.0036112881,0.0036112881,0.5120037349,nao_irrigado
2499,0.0082234346,0.0082234346,0.4983686163,irrigado
1032,-0.0025434262,0.0025434262,0.4931931479,nao_irrigado
2498,-0.0009344600,0.0009344600,0.4896011591,nao_irrigado
1021,0.0006232785,0.0006232785,0.4890002612,irrigado
1037,0.0025511169,0.0025511169,0.4867287659,irrigado
1018,-0.0014002912,0.0014002912,0.4839595091,nao_irrigado
1020,0.0002974743,0.0002974743,0.4736213951,irrigado
1039,0.0016295819,0.0016295819,0.4686277311,irrigado
1006,-0.0026707432,0.0026707432,0.4672258953,nao_irrigado
1019,-0.0002394063,0.0002394063,0.4637393712,nao_irrigado
1048,0.0027672505,0.0027672505,0.4618169745,irrigado
1038,0.0030609371,0.0030609371,0.4396110732,irrigado
1049,0.0037225176,0.0037225176,0.4379032962,irrigado
2500,0.0000000000,0.0000000000,0.0000000000,irrigado
350,0.0000000000,0.0000000000,0.0000000000,irrigado
