cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9959682822227478,0.004031706135720015
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9970279932022095,0.0029720058664679527
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0020489096641540527,0.997951090335846
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005453824996948242,0.9945461750030518
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.002928614616394043,0.997071385383606
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0030167698860168457,0.9969832301139832
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9937568306922913,0.006243191193789244
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9906558394432068,0.009344164282083511
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9938664436340332,0.006133547052741051
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9969715476036072,0.003028459846973419
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.007496237754821777,0.9925037622451782
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.021652579307556152,0.9783474206924438
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0028263330459594727,0.9971736669540405
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9893198609352112,0.010680150240659714
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9945903420448303,0.005409649573266506
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9941087961196899,0.005891222041100264
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9969715476036072,0.003028459846973419
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.007034659385681152,0.9929653406143188
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.007874131202697754,0.9921258687973022
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.05943387746810913,0.9405661225318909
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9963533878326416,0.0036466384772211313
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9945903420448303,0.005409649573266506
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9958078861236572,0.004192091524600983
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9887521862983704,0.011247800663113594
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.08285844326019287,0.9171415567398071
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.028805851936340332,0.9711941480636597
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.005284488201141357,0.9947155117988586
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.0028263330459594727,0.9971736669540405
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9937568306922913,0.006243191193789244
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9892592430114746,0.010740755125880241
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.878041684627533,0.12195831537246704
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9933145046234131,0.006685493979603052
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.00827479362487793,0.9917252063751221
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.009690344333648682,0.9903096556663513
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.14356988668441772,0.8564301133155823
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9974730014801025,0.0025270069018006325
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.997441828250885,0.002558191539719701
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9738692045211792,0.02613082341849804
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9970269799232483,0.002972992369905114
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.018227040767669678,0.9817729592323303
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.003177046775817871,0.9968229532241821
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.027584433555603027,0.972415566444397
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9692507386207581,0.030749253928661346
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9554015398025513,0.04459843039512634
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9920374155044556,0.00796255562454462
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9967874884605408,0.003212488954886794
