wavelength,anova_f,anova_p,anova_q,mutual_info,rf_importance,lasso_coef,rfe_rank,pls_coef,vip,combined_score,direction
2040,761.9713585252069,2.7525360999801814e-139,4.2200321817942765e-139,0.23171782803462837,0.0001899557315254746,0.0,nan,-0.0015515863726323822,0.9363356344837721,-2.015938131046256,nao_irrigado
1896,314.0190331693932,1.0682136715560109e-64,1.1552175000085366e-64,0.1569552241415142,0.000595269829239398,0.0,nan,-0.07661686280214297,0.9056361664073348,-2.033164640479653,nao_irrigado
2014,693.1051148294024,9.591717934581434e-129,1.292718375769716e-128,0.217671738897395,0.0006014197344909813,0.0,nan,0.009553797801843842,0.9154681479220029,-2.042866114852399,irrigado
2300,699.4777740637903,9.858260321581864e-130,1.3395526185548065e-129,0.22978323611415052,0.00010837288385095808,0.0,nan,-0.008504810763140896,0.9384243826041004,-2.0580462654010865,nao_irrigado
632,279.8147003496493,2.451227011872722e-58,2.6127796345580894e-58,0.12457920265317401,0.0015496645165050706,0.0,nan,0.04928526645340224,0.9945810508797017,-2.0686870208137362,irrigado
2043,768.9086655126596,2.4775793544537267e-140,3.875835048312703e-140,0.22825002618260548,7.609674081200707e-06,0.0,nan,-0.004638611825404287,0.9386566857660116,-2.079212412758558,nao_irrigado
1403,707.9641091708155,4.808500343655951e-131,6.571209808897047e-131,0.19251442538319452,0.0004886509964198301,0.0,nan,0.007516295444817936,0.9722588428264076,-2.0823896230965757,irrigado
2039,759.6743326497663,6.1181911554213666e-139,9.320275619908895e-139,0.23227802334726788,9.408643819936822e-05,0.0,nan,-0.001898656518199631,0.9355802389266891,-2.093601208505023,nao_irrigado
2036,752.9709472724609,6.321047993810618e-138,9.442065440754609e-138,0.22646542465138486,9.07436008709241e-05,0.0,nan,-0.005859949894471923,0.9334474494706367,-2.096950009493083,nao_irrigado
2476,475.5833598782977,2.3832371204113654e-93,2.702342143386846e-93,0.15014995817432508,0.0004239021680098497,0.0,nan,0.08395582240483777,0.8406922791370637,-2.098411829953822,irrigado
2304,694.0218271070864,6.91189690910947e-129,9.333013340548946e-129,0.22421089155842377,4.237066284039111e-05,0.0,nan,-0.01240510358518181,0.9363547526073903,-2.1104382483365356,nao_irrigado
689,480.32715767444313,3.7014380274049495e-94,4.212588993094204e-94,0.17745644477878741,0.0001574503580212454,0.0,nan,0.030572919681899534,1.016112966853287,-2.1492664485786364,irrigado
2018,705.1520112984041,1.3067297355491786e-130,1.7823561580001795e-130,0.2310106877936522,0.00017298013120458112,0.0,nan,0.007223860809302567,0.9190025190195181,-2.19403656413591,irrigado
2299,700.9294786422589,5.875898281437519e-130,7.98929026761827e-130,0.2312040832185056,6.231985666436561e-06,0.0,nan,-0.006367058799722886,0.9388821289011012,-2.194967345920517,nao_irrigado
1894,327.6841711901272,3.294512760279944e-67,3.573624280061604e-67,0.15292599777609395,9.821793140416382e-05,0.0,nan,-0.08253329822160538,0.9131440700125107,-2.2077121446732333,nao_irrigado
2034,748.2160553036075,3.32531555697958e-137,4.778058625960639e-137,0.22625486279842022,4.1706096763069146e-05,0.0,nan,-0.0047323195818393116,0.9319533131528043,-2.218398716209812,nao_irrigado
2008,673.8606356361695,9.588032853496055e-126,1.2629429680263327e-125,0.21303384161086392,0.0006804188769361326,0.0,nan,0.008454899889904268,0.9096971827742887,-2.2214847554076216,irrigado
2303,695.1530487941776,4.6139706649608e-129,6.234077198700176e-129,0.2232133512886545,0.000100470866481176,0.0,nan,-0.008302410892295633,0.936939221384899,-2.2226418295108625,nao_irrigado
628,272.7091036872309,5.304652176548578e-57,5.643079540927789e-57,0.13417486740918028,0.0011090505086715087,0.0,nan,0.051841345477211156,0.9931478214549679,-2.2287749038547835,irrigado
634,288.2552689514082,6.449390281264683e-60,6.908684509462318e-60,0.1528274659861415,0.0007878634338272634,0.0,nan,0.04758188287673512,0.9985128636272461,-2.2297946708456102,irrigado
2026,727.7571162242014,4.367303081864791e-134,6.056782030361808e-134,0.2147631416503617,0.000460836750267479,0.0,nan,0.0029802698522808334,0.9257023050575777,-2.2518710923037637,irrigado
2473,478.95211319253707,6.347885042988826e-94,7.220677275234777e-94,0.16178768910485974,0.0007701901718053399,0.0,nan,0.06487843276956899,0.8422075536063919,-2.271738789776153,irrigado
2301,698.1216602648078,1.5990080213500084e-129,2.1686420264337126e-129,0.21791250037417687,2.7043400663170337e-05,0.0,nan,-0.0101935577079088,0.9379610401805506,-2.293707201421312,nao_irrigado
2029,735.7688725116342,2.6058830041443686e-135,3.639775546697751e-135,0.21882619178430662,0.00033796469819299057,0.0,nan,0.0011219993527287206,0.9281285941627151,-2.306488310076694,irrigado
2033,745.7825772607401,7.7873431996788825e-137,1.1144760627085348e-136,0.222928223169641,0.00011150959121192239,0.0,nan,-0.00256414537916073,0.9311942945753043,-2.314885142845578,nao_irrigado
2416,543.7005371046065,8.47914957117503e-105,1.0110116811306813e-104,0.18285632001156626,0.00014784830331301144,0.0,nan,-0.053999377074425564,0.8747390714917223,-2.3155235598934785,nao_irrigado
2464,485.26566152222335,5.348557759934163e-95,6.116293323561077e-95,0.15386253151015516,0.00036017289115474176,0.0,nan,0.07574241172443433,0.8453862153335128,-2.319675417067165,irrigado
2028,733.0172560296855,6.854442172207604e-135,9.542980655287091e-135,0.22548760345615637,0.00010112616767230769,0.0,nan,0.0033679322724679767,0.9272890689153628,-2.3288735240604064,irrigado
2010,680.3606642042106,9.24299150030531e-127,1.2249953615007223e-126,0.22205381435930538,0.0001972455744146599,0.0,nan,0.011507352677472759,0.911670108434294,-2.331216232668908,irrigado
2271,740.5096889105745,4.936303591937023e-136,6.94440093280349e-136,0.21918072268296185,3.0435487041781043e-05,0.0,nan,0.0008835696387123327,0.9515816304688195,-2.3413694824561957,irrigado
2302,696.4851727518965,2.867381702407921e-129,3.8839660213346584e-129,0.21795677316010043,7.303663105597468e-05,0.0,nan,-0.007815669112198557,0.9374939686639493,-2.3520494219664227,nao_irrigado
2016,699.3448822998141,1.033662747666946e-129,1.4036670266613642e-129,0.21816500170841047,0.00041052642601013264,0.0,nan,0.0044965375766147266,0.9172885451814415,-2.3570798902499517,irrigado
2025,725.2365574150656,1.0621929577713102e-133,1.4712022229015378e-133,0.22491488686196792,0.00026281290489625576,0.0,nan,0.0003045630257487988,0.9249549712253382,-2.3603458252192198,irrigado
2415,544.3547624450335,6.608119594654667e-105,7.883563642874203e-105,0.18055830341143464,0.00012340165264883098,0.0,nan,-0.05419509201449725,0.8754786638218801,-2.3627120340198036,nao_irrigado
2009,677.1916928417319,2.889082966036955e-126,3.81720974198126e-126,0.2195142472164784,0.000319797840340616,0.0,nan,0.009517551924767791,0.9107086539421823,-2.3638076265010577,irrigado
2013,689.975764721849,2.9380972394169016e-128,3.937599477872745e-128,0.2212591128797785,0.00010592504671686281,0.0,nan,0.010736474380740364,0.9145428092646379,-2.3955749966304363,irrigado
2430,527.4261569448322,4.284671124831167e-102,5.052811178460439e-102,0.1951073382275479,0.0004123639410377546,0.0,nan,-0.04357957124292095,0.8647414091037202,-2.4021308808641235,nao_irrigado
630,275.4422678995713,1.6235675728403938e-57,1.728858341178063e-57,0.13013614977254395,0.0011873885745713418,0.0,nan,0.0468041441298892,0.9935292836103834,-2.4104392329488,irrigado
691,327.84430707589246,3.079415460722759e-67,3.3436762524051764e-67,0.1329435743756182,0.0005640002705160835,-0.22116666660780035,nan,0.0725796754393771,0.9256591518451099,-2.4130896971140268,irrigado
2011,683.4920873746061,3.0017302594673617e-127,3.985630733403886e-127,0.21626880789026703,6.263090843576021e-05,0.0,nan,0.01416592504427029,0.9126158035385329,-2.4370100037268325,irrigado
2499,450.67943624969513,4.489591584917773e-89,5.0036847145897045e-89,0.14689534836577556,0.0004397712310662349,0.0,nan,0.08073314631475469,0.8311009706280539,-2.4452232034618673,irrigado
2019,708.245415463334,4.3511577635268104e-131,5.949993864810025e-131,0.22189878779751182,0.00010994878562335395,0.0,nan,0.005888028213357998,0.9199085393783837,-2.448667615717603,irrigado
2027,730.3466276171686,1.7541955141350367e-134,2.43909150026145e-134,0.2230348140514793,1.1982340266910874e-05,0.0,nan,0.003927063841161844,0.9264802354370966,-2.4495454778608505,irrigado
2345,640.3018056595819,1.866865765190544e-120,2.3916785353930078e-120,0.1956648225616182,1.1191941801902762e-05,0.0,nan,-0.027761701451105777,0.9171703829941699,-2.451809316168253,nao_irrigado
2403,558.3910160681392,3.195975435759249e-107,3.855604690027002e-107,0.19319577200511162,0.00011290608523662561,0.0,nan,-0.04198348273767425,0.8854650178231204,-2.45796272260018,nao_irrigado
2021,714.1985020707074,5.263047378310175e-132,7.22912829549501e-132,0.22439727905252904,3.005129589510495e-05,0.0,nan,0.005083932677544781,0.9216686865230008,-2.467146619822786,irrigado
2012,686.7521761721686,9.322615226258831e-128,1.2424377541315208e-127,0.2116314714802272,0.00011337623188373558,0.0,nan,0.013357552837094333,0.9135882507650978,-2.486539476951241,irrigado
2006,667.3606660766338,1.0009270571772078e-124,1.312001279700289e-124,0.2186471121128286,0.0004629657517491544,0.0,nan,0.004774525842552836,0.9077135693409145,-2.4944238358099717,irrigado
2341,646.7501962941194,1.7738954580126398e-121,2.2875594305666594e-121,0.19871510506423906,0.00023944178516375258,0.0,nan,-0.018766515797334418,0.9186666023340938,-2.495623508422688,nao_irrigado
2346,638.6119107174611,3.4630130353468894e-120,4.4286213073907005e-120,0.1869297586693004,0.00015122170338737948,0.0,nan,-0.02764564288812297,0.9168365491669965,-2.5001505395063797,nao_irrigado
2032,743.2685812679192,1.8774001738637357e-136,2.6690599960217415e-136,0.22039357209363253,1.780029574845747e-05,0.0,nan,-0.0012127268910138139,0.9304097927562132,-2.5127744065675763,nao_irrigado
