sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,y_true,y_pred
B1_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,0.9761482380821009
B1_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,0.9136569791265388
B1_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,0.9197649844933112
B1_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,0.8677692773433645
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.4543474030993466
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,0.4760319221487148
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.45384777509351565
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.4920552016887613
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.0807103195963072
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.08404801410865925
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.0765041602165103
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.11730586613076882
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.9579991825919195
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.8759389169729452
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.8844731192051594
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,0.9315362912485123
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.937443948161206
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.9124653138721132
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.9147311120440069
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.9265513333248065
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.252111848563248
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.3369191600153576
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.3280392257894642
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.29222564750176505
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,-0.040766521141890166
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,-0.00206880764970796
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,0.07169003053059442
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,0.02153886775103353
B2_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,0.6895001958247052
B2_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,0.6571655344790585
B2_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,0.6486421780472962
B2_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,0.681895146759912
B2_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,0.9795287230808235
B2_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,0.8811469515048329
B2_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,0.8769604048347663
B2_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,0.8680971006905369
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.2557826258359198
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.19085143074002936
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.28286779103770526
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.24236647490899305
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.1347512458801523
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.1382613709174073
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.1557169371850654
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.12834657519144832
B2_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,0.891364876049189
B2_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,0.9414676171712326
B2_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,0.8556058021500885
B2_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,0.851568674249357
B2_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,0.6010809941422302
B2_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,0.6223078075496076
B2_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,0.6020418060362707
B2_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,0.6121952569683247
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.2919626904225191
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,0.22983714898127694
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.3406933897878907
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.32884748872560304
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.35814573314252746
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.38454608581739624
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.4448209724245419
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.38296617703417873
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.7704953968761037
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.7763264440854367
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.8281830620294772
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,0.8808074678929635
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.9025592286892938
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.9268986815612448
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.894756468050673
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.9487915915987086
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.515492794363575
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.565482276958687
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.5906748125191055
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.5913096441442822
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,0.23446850352802795
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,0.25706385500754547
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,0.24053743900249785
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,0.18021282161505103
B3_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,0.9527422240285148
B3_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,0.8770698002413355
B3_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,0.909600308322349
B3_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,0.9689585271611678
B3_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,1.1179780652882991
B3_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,0.9764468674290889
B3_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,1.0203061147571142
B3_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,0.9554776721685114
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.4401490363926033
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.3593793386567706
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.2593020834067533
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.2749030462194323
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.23892073287812854
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.2518646968676337
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.20339905281717352
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.24286070424600725
B3_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,0.9542291681578243
B3_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,0.9369876629772623
B3_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,0.9534665176494864
B3_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,0.9468344974441482
B3_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,1.1564290622358215
B3_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,1.0764614027853907
B3_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,1.0595740350829046
B3_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,1.02215110566966
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.014083901009160349
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,-0.0021472058597409305
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,-0.02488095324169326
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.04379299047217944
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.18533749728790816
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.08703459955636872
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.17684660723371132
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.14591475863196218
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.9364608729538109
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.8310799159560933
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.8919651907500673
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,0.8150438436524271
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.9123378647948504
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.9562679001318736
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.8617577311369757
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.8751865898767327
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.19132146701910957
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.2618766753039946
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.26843644127278754
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.17220864008393522
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,-0.1374313541660086
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,-0.03314575549197929
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,-0.044343668581297346
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,-0.10991143027941408
B4_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,0.8814937396802887
B4_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,0.940424349315069
B4_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,0.8736655936914091
B4_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,0.9072903687047829
B4_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,1.0844520221446692
B4_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,1.07033673707476
B4_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,1.0374027653816333
B4_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,1.0555117620502752
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.35740097457154263
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.45484800652891294
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.3827376580229489
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.4638789843118733
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.20728773040739312
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.1659846964766868
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.1290663576076968
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.18085180274038704
B4_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,1.1570856462067969
B4_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,1.0347657347229133
B4_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,1.1020608725926546
B4_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,1.114879193818684
B4_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,0.9115825429292419
B4_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,0.9986497405142425
B4_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,1.0440260010436027
B4_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,0.9751052183812784
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.6622283808269953
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,0.48324087086609585
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.4449910189535047
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.5038757978910621
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.2501769628000887
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.2607809977866258
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.1943503390629886
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.16972454734274833
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,1.083216658037199
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.9445107290693685
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.9562011278534301
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,1.0059805189398965
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.8898002657017902
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.9190731823708732
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.9503575299922903
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.9499193031345041
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.2066071451412969
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.18004462600504018
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.12268824977276205
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.20399294453938854
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,0.20575907694839468
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,0.15655334583250835
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,0.31082979103912656
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,0.3227967507272943
B1_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,1.1168968505153007
B1_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,0.9947736774961324
B1_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,1.1324353952109352
B1_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,1.1302173875246773
B1_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.3059081724066797
B1_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.346972724062037
B1_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.2024525995378328
B1_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.2664604235714159
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,-0.08339139502543158
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.17362248346861076
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.14368070791255017
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.13220547106446612
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.10430898291584806
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,0.09954800927759111
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,0.006133370909048141
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,-0.019885095541376963
B1_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,1.0202533396185456
B1_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.9870805637844149
B1_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,1.0744946942395432
B1_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,1.0202013560871908
B1_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,0.8293591207046248
B1_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.8706932889544265
B1_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,1.0099496684863776
B1_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.9149738466680428
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,-0.07285280119912185
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,-0.049658885615943005
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.007336394623803921
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,-0.01866308246931525
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,-0.003550264970425432
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,-0.024706164353788584
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.020148191965989548
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.11086480365456375
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,1.0960509942785566
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,1.1301791124219993
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,1.0751223750425285
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,1.0846695754691789
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,0.6166097280273051
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.5867264191296744
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.5861618497939001
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.5918513606089626
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,-0.21541913170711469
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,-0.22434356201647365
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,-0.2340123346838412
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,-0.21125112066560392
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,0.21961148471440134
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,0.31146674873533997
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,0.29369688488974505
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,0.20944043006267887
B2_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,0.9496569233435516
B2_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,0.9729510800865435
B2_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,0.9468068071540721
B2_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,1.0471051750961347
B2_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.1042485185499276
B2_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.105932979462215
B2_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.1168251842771222
B2_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.0604077821092412
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,-0.05342440619312716
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.17839192492605305
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.09240002762807709
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.10256739443029383
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.012948795519978795
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,-0.06136928645005302
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,-0.018175564559697266
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,-0.08124140129390789
B2_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,0.7425357194380928
B2_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.748727503702128
B2_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,0.6989036965342432
B2_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,0.6799062961181142
B2_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,0.8016259413094668
B2_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.6948850174172332
B2_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.6637951433392163
B2_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.6448714549492028
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,0.09477437489850327
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,0.04602351800673776
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.1339189461898994
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,0.007989286155194675
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,-0.08591938878912464
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,-0.0834718012022605
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,-0.1274370102888146
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.16976891334326172
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,0.9474683845498035
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,0.9295851318984922
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,0.917774821268938
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,0.852051117074879
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,1.0126172254872352
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,1.0173397056293823
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.9067181360895212
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.8925508408145303
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,0.3984827020032552
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,0.32702166636591545
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,0.373971128031527
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,0.2819528046956541
