wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
626,irrigado,0.9807986413,0.0075398685,0.0075398685,1.1797947728
967,nao_irrigado,0.9229531159,-0.0085938463,0.0085938463,1.1780020932
1925,nao_irrigado,1.2977156898,-0.0017237289,0.0017237289,1.1768186819
833,nao_irrigado,1.2124857939,-0.0032822726,0.0032822726,1.1758968144
1063,irrigado,0.8704588885,0.0095348990,0.0095348990,1.1716462250
846,irrigado,1.1892725996,0.0036927055,0.0036927055,1.1713367737
2071,irrigado,0.9954542175,0.0072288796,0.0072288796,1.1667698027
837,irrigado,1.1936404131,0.0035927765,0.0035927765,1.1652333170
960,irrigado,0.8850660391,0.0092360156,0.0092360156,1.1620613448
713,irrigado,1.1168898137,0.0049834218,0.0049834218,1.1604648495
1800,nao_irrigado,1.1513671467,-0.0043485562,0.0043485562,1.1594881799
2149,nao_irrigado,1.2721098817,-0.0021096312,0.0021096312,1.1512937930
2169,nao_irrigado,1.2297790208,-0.0028840074,0.0028840074,1.1509277046
1921,irrigado,1.3474262140,0.0007232832,0.0007232832,1.1493218280
2230,nao_irrigado,1.3009118878,-0.0015685381,0.0015685381,1.1471866439
399,nao_irrigado,0.9962551314,-0.0071425549,0.0071425549,1.1447980882
1660,irrigado,1.3751038203,0.0001879941,0.0001879941,1.1406772236
1089,irrigado,0.9706254202,0.0075963181,0.0075963181,1.1399484982
1918,irrigado,1.2085069607,0.0032349132,0.0032349132,1.1390195744
396,nao_irrigado,1.0256124343,-0.0065811743,0.0065811743,1.1375895700
1922,nao_irrigado,1.3640679556,-0.0003561448,0.0003561448,1.1302375227
866,nao_irrigado,1.0748394490,-0.0056518545,0.0056518545,1.1291870421
1791,irrigado,1.1535551748,0.0042003695,0.0042003695,1.1263397098
2154,nao_irrigado,1.2063616186,-0.0032235904,0.0032235904,1.1234941829
563,nao_irrigado,0.9685869176,-0.0075331492,0.0075331492,1.1091247259
2155,nao_irrigado,1.1982618966,-0.0033221965,0.0033221965,1.1082248368
836,irrigado,1.2035942586,0.0032155676,0.0032155676,1.1054860350
431,nao_irrigado,1.1446566777,-0.0042567822,0.0042567822,1.0936439405
1654,irrigado,1.3096760801,0.0012328728,0.0012328728,1.0934948122
2381,nao_irrigado,1.0195759894,-0.0065439741,0.0065439741,1.0922673179
796,nao_irrigado,1.0478109254,-0.0060175688,0.0060175688,1.0894782018
2423,irrigado,0.9308728457,0.0081491322,0.0081491322,1.0861259059
716,irrigado,1.0516804467,0.0059266390,0.0059266390,1.0833347727
820,irrigado,1.1134432913,0.0047828035,0.0047828035,1.0795813708
