row_number,nomenclaura,bloco_normalizado,genotipo_normalizado,condicao_normalizada,data_coleta_raw,data_coleta_iso,turno
1028,B2_CD202_IRRIG_REPROD00002.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1029,B2_CD202_IRRIG_REPROD00003.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1030,B2_CD202_IRRIG_REPROD00004.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1031,B2_CD202_IRRIG_REPROD00005.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1032,B2_CD202_IRRIG_REPROD00006.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1033,B2_CD202_IRRIG_REPROD00007.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1034,B2_CD202_NIRRIG_REPROD00000.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1035,B2_CD202_NIRRIG_REPROD00001.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1036,B2_CD202_NIRRIG_REPROD00002.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1037,B2_CD202_NIRRIG_REPROD00003.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1038,B2_CD202_NIRRIG_REPROD00004.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1039,B2_CD202_NIRRIG_REPROD00005.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1040,B2_CD202_NIRRIG_REPROD00006.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1041,B2_CD202_NIRRIG_REPROD00007.asd,B2,CD202,nao_irrigado,20170226,2017-02-26,manha
1042,B2_EMB48_IRRIG_REPROD00000.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1043,B2_EMB48_IRRIG_REPROD00001.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1044,B2_EMB48_IRRIG_REPROD00002.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1045,B2_EMB48_IRRIG_REPROD00003.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1046,B2_EMB48_IRRIG_REPROD00004.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1047,B2_EMB48_IRRIG_REPROD00005.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1048,B2_EMB48_IRRIG_REPROD00006.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1049,B2_EMB48_IRRIG_REPROD00007.asd,B2,EMB48,irrigado,20170226,2017-02-26,manha
1050,B2_EMB48_NIRRIG_REPROD00000.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1051,B2_EMB48_NIRRIG_REPROD00001.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1052,B2_EMB48_NIRRIG_REPROD00002.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1053,B2_EMB48_NIRRIG_REPROD00003.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1054,B2_EMB48_NIRRIG_REPROD00004.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1055,B2_EMB48_NIRRIG_REPROD00005.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1056,B2_EMB48_NIRRIG_REPROD00006.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1057,B2_EMB48_NIRRIG_REPROD00007.asd,B2,EMB48,nao_irrigado,20170226,2017-02-26,manha
1058,B3_BR16_IRRIG_REPROD00000.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1059,B3_BR16_IRRIG_REPROD00001.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1060,B3_BR16_IRRIG_REPROD00002.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1061,B3_BR16_IRRIG_REPROD00003.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1062,B3_BR16_IRRIG_REPROD00004.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1063,B3_BR16_IRRIG_REPROD00005.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1064,B3_BR16_IRRIG_REPROD00006.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1065,B3_BR16_IRRIG_REPROD00007.asd,B3,BR16,irrigado,20170226,2017-02-26,manha
1066,B3_BR16_NIRRIG_REPROD00000.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1067,B3_BR16_NIRRIG_REPROD00001.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1068,B3_BR16_NIRRIG_REPROD00002.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1069,B3_BR16_NIRRIG_REPROD00003.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1070,B3_BR16_NIRRIG_REPROD00004.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1071,B3_BR16_NIRRIG_REPROD00005.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1072,B3_BR16_NIRRIG_REPROD00006.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1073,B3_BR16_NIRRIG_REPROD00007.asd,B3,BR16,nao_irrigado,20170226,2017-02-26,manha
1074,B3_CD202_IRRIG_REPROD00000.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1075,B3_CD202_IRRIG_REPROD00001.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1076,B3_CD202_IRRIG_REPROD00002.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1077,B3_CD202_IRRIG_REPROD00003.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1078,B3_CD202_IRRIG_REPROD00004.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1079,B3_CD202_IRRIG_REPROD00005.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1080,B3_CD202_IRRIG_REPROD00006.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1081,B3_CD202_IRRIG_REPROD00007.asd,B3,CD202,irrigado,20170226,2017-02-26,manha
1082,B3_CD202_NIRRIG_REPROD00000.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1083,B3_CD202_NIRRIG_REPROD00001.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1084,B3_CD202_NIRRIG_REPROD00002.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1085,B3_CD202_NIRRIG_REPROD00003.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1086,B3_CD202_NIRRIG_REPROD00004.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1087,B3_CD202_NIRRIG_REPROD00005.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1088,B3_CD202_NIRRIG_REPROD00006.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1089,B3_CD202_NIRRIG_REPROD00007.asd,B3,CD202,nao_irrigado,20170226,2017-02-26,manha
1090,B3_EMB48_IRRIG_REPROD00000.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1091,B3_EMB48_IRRIG_REPROD00001.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1092,B3_EMB48_IRRIG_REPROD00002.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1093,B3_EMB48_IRRIG_REPROD00003.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1094,B3_EMB48_IRRIG_REPROD00004.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1095,B3_EMB48_IRRIG_REPROD00005.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1096,B3_EMB48_IRRIG_REPROD00006.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1097,B3_EMB48_IRRIG_REPROD00007.asd,B3,EMB48,irrigado,20170226,2017-02-26,manha
1098,B3_EMB48_NIRRIG_REPROD00000.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1099,B3_EMB48_NIRRIG_REPROD00001.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1100,B3_EMB48_NIRRIG_REPROD00002.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1101,B3_EMB48_NIRRIG_REPROD00003.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1102,B3_EMB48_NIRRIG_REPROD00004.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1103,B3_EMB48_NIRRIG_REPROD00005.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1104,B3_EMB48_NIRRIG_REPROD00006.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1105,B3_EMB48_NIRRIG_REPROD00007.asd,B3,EMB48,nao_irrigado,20170226,2017-02-26,manha
1106,B4_BR16_IRRIG_REPROD00000.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1107,B4_BR16_IRRIG_REPROD00001.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1108,B4_BR16_IRRIG_REPROD00002.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1109,B4_BR16_IRRIG_REPROD00003.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1110,B4_BR16_IRRIG_REPROD00004.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1111,B4_BR16_IRRIG_REPROD00005.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1112,B4_BR16_IRRIG_REPROD00006.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1113,B4_BR16_IRRIG_REPROD00007.asd,B4,BR16,irrigado,20170226,2017-02-26,manha
1114,B4_BR16_NIRRIG_REPROD00000.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1115,B4_BR16_NIRRIG_REPROD00001.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1116,B4_BR16_NIRRIG_REPROD00002.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1117,B4_BR16_NIRRIG_REPROD00003.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1118,B4_BR16_NIRRIG_REPROD00004.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1119,B4_BR16_NIRRIG_REPROD00005.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1120,B4_BR16_NIRRIG_REPROD00006.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1121,B4_BR16_NIRRIG_REPROD00007.asd,B4,BR16,nao_irrigado,20170226,2017-02-26,manha
1122,B4_CD202_IRRIG_REPROD00000.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1123,B4_CD202_IRRIG_REPROD00001.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1124,B4_CD202_IRRIG_REPROD00002.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1125,B4_CD202_IRRIG_REPROD00003.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1126,B4_CD202_IRRIG_REPROD00004.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1127,B4_CD202_IRRIG_REPROD00005.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1128,B4_CD202_IRRIG_REPROD00006.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1129,B4_CD202_IRRIG_REPROD00007.asd,B4,CD202,irrigado,20170226,2017-02-26,manha
1130,B4_CD202_NIRRIG_REPROD00000.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1131,B4_CD202_NIRRIG_REPROD00001.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1132,B4_CD202_NIRRIG_REPROD00002.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1133,B4_CD202_NIRRIG_REPROD00003.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1134,B4_CD202_NIRRIG_REPROD00004.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1135,B4_CD202_NIRRIG_REPROD00005.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1136,B4_CD202_NIRRIG_REPROD00006.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1137,B4_CD202_NIRRIG_REPROD00007.asd,B4,CD202,nao_irrigado,20170226,2017-02-26,manha
1138,B4_EMB48_IRRIG_REPROD00000.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1139,B4_EMB48_IRRIG_REPROD00001.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1140,B4_EMB48_IRRIG_REPROD00002.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1141,B4_EMB48_IRRIG_REPROD00003.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1142,B4_EMB48_IRRIG_REPROD00004.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1143,B4_EMB48_IRRIG_REPROD00005.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1144,B4_EMB48_IRRIG_REPROD00006.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1145,B4_EMB48_IRRIG_REPROD00007.asd,B4,EMB48,irrigado,20170226,2017-02-26,manha
1146,B4_EMB48_NIRRIG_REPROD00000.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1147,B4_EMB48_NIRRIG_REPROD00001.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1148,B4_EMB48_NIRRIG_REPROD00002.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1149,B4_EMB48_NIRRIG_REPROD00003.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1150,B4_EMB48_NIRRIG_REPROD00004.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1151,B4_EMB48_NIRRIG_REPROD00005.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1152,B4_EMB48_NIRRIG_REPROD00006.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1153,B4_EMB48_NIRRIG_REPROD00007.asd,B4,EMB48,nao_irrigado,20170226,2017-02-26,manha
1154,B1_BR16_IRRIG_REPROD00000.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1155,B1_BR16_IRRIG_REPROD00001.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1156,B1_BR16_IRRIG_REPROD00002.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1157,B1_BR16_IRRIG_REPROD00003.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1158,B1_BR16_IRRIG_REPROD00004.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1159,B1_BR16_IRRIG_REPROD00005.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1160,B1_BR16_IRRIG_REPROD00006.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1161,B1_BR16_IRRIG_REPROD00007.asd,B1,BR16,irrigado,20170227,2017-02-27,manha
1162,B1_BR16_NIRRIG_REPROD00000.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1163,B1_BR16_NIRRIG_REPROD00001.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1164,B1_BR16_NIRRIG_REPROD00002.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1165,B1_BR16_NIRRIG_REPROD00003.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1166,B1_BR16_NIRRIG_REPROD00004.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1167,B1_BR16_NIRRIG_REPROD00005.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1168,B1_BR16_NIRRIG_REPROD00006.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1169,B1_BR16_NIRRIG_REPROD00007.asd,B1,BR16,nao_irrigado,20170227,2017-02-27,manha
1170,B1_CD202_IRRIG_REPROD00000.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1171,B1_CD202_IRRIG_REPROD00001.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1172,B1_CD202_IRRIG_REPROD00002.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1173,B1_CD202_IRRIG_REPROD00003.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1174,B1_CD202_IRRIG_REPROD00004.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1175,B1_CD202_IRRIG_REPROD00005.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1176,B1_CD202_IRRIG_REPROD00006.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1177,B1_CD202_IRRIG_REPROD00007.asd,B1,CD202,irrigado,20170227,2017-02-27,manha
1178,B1_CD202_NIRRIG_REPROD00000.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1179,B1_CD202_NIRRIG_REPROD00001.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1180,B1_CD202_NIRRIG_REPROD00002.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1181,B1_CD202_NIRRIG_REPROD00003.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1182,B1_CD202_NIRRIG_REPROD00004.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1183,B1_CD202_NIRRIG_REPROD00005.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1184,B1_CD202_NIRRIG_REPROD00006.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1185,B1_CD202_NIRRIG_REPROD00007.asd,B1,CD202,nao_irrigado,20170227,2017-02-27,manha
1186,B1_EMB48_IRRIG_REPROD00000.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1187,B1_EMB48_IRRIG_REPROD00001.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1188,B1_EMB48_IRRIG_REPROD00002.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1189,B1_EMB48_IRRIG_REPROD00003.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1190,B1_EMB48_IRRIG_REPROD00004.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1191,B1_EMB48_IRRIG_REPROD00005.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1192,B1_EMB48_IRRIG_REPROD00006.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1193,B1_EMB48_IRRIG_REPROD00007.asd,B1,EMB48,irrigado,20170227,2017-02-27,manha
1194,B1_EMB48_NIRRIG_REPROD00000.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1195,B1_EMB48_NIRRIG_REPROD00001.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1196,B1_EMB48_NIRRIG_REPROD00002.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1197,B1_EMB48_NIRRIG_REPROD00003.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1198,B1_EMB48_NIRRIG_REPROD00004.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1199,B1_EMB48_NIRRIG_REPROD00005.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1200,B1_EMB48_NIRRIG_REPROD00006.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1201,B1_EMB48_NIRRIG_REPROD00007.asd,B1,EMB48,nao_irrigado,20170227,2017-02-27,manha
1202,B2_BR16_IRRIG_REPROD00000.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1203,B2_BR16_IRRIG_REPROD00001.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1204,B2_BR16_IRRIG_REPROD00002.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1205,B2_BR16_IRRIG_REPROD00003.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1206,B2_BR16_IRRIG_REPROD00004.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1207,B2_BR16_IRRIG_REPROD00005.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1208,B2_BR16_IRRIG_REPROD00006.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1209,B2_BR16_IRRIG_REPROD00007.asd,B2,BR16,irrigado,20170227,2017-02-27,manha
1210,B2_BR16_NIRRIG_REPROD00000.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1211,B2_BR16_NIRRIG_REPROD00001.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1212,B2_BR16_NIRRIG_REPROD00002.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1213,B2_BR16_NIRRIG_REPROD00003.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1214,B2_BR16_NIRRIG_REPROD00004.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1215,B2_BR16_NIRRIG_REPROD00005.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1216,B2_BR16_NIRRIG_REPROD00006.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1217,B2_BR16_NIRRIG_REPROD00007.asd,B2,BR16,nao_irrigado,20170227,2017-02-27,manha
1218,B2_CD202_IRRIG_REPROD00000.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1219,B2_CD202_IRRIG_REPROD00001.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1220,B2_CD202_IRRIG_REPROD00002.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1221,B2_CD202_IRRIG_REPROD00003.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1222,B2_CD202_IRRIG_REPROD00004.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1223,B2_CD202_IRRIG_REPROD00005.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1224,B2_CD202_IRRIG_REPROD00006.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1225,B2_CD202_IRRIG_REPROD00007.asd,B2,CD202,irrigado,20170227,2017-02-27,manha
1226,B2_CD202_NIRRIG_REPROD00000.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1227,B2_CD202_NIRRIG_REPROD00001.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1228,B2_CD202_NIRRIG_REPROD00002.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1229,B2_CD202_NIRRIG_REPROD00003.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1230,B2_CD202_NIRRIG_REPROD00004.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1231,B2_CD202_NIRRIG_REPROD00005.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1232,B2_CD202_NIRRIG_REPROD00006.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1233,B2_CD202_NIRRIG_REPROD00007.asd,B2,CD202,nao_irrigado,20170227,2017-02-27,manha
1234,B2_EMB48_IRRIG_REPROD00000.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1235,B2_EMB48_IRRIG_REPROD00001.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1236,B2_EMB48_IRRIG_REPROD00002.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1237,B2_EMB48_IRRIG_REPROD00003.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1238,B2_EMB48_IRRIG_REPROD00004.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1239,B2_EMB48_IRRIG_REPROD00005.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1240,B2_EMB48_IRRIG_REPROD00006.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1241,B2_EMB48_IRRIG_REPROD00007.asd,B2,EMB48,irrigado,20170227,2017-02-27,manha
1242,B2_EMB48_NIRRIG_REPROD00000.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1243,B2_EMB48_NIRRIG_REPROD00001.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1244,B2_EMB48_NIRRIG_REPROD00002.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1245,B2_EMB48_NIRRIG_REPROD00003.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1246,B2_EMB48_NIRRIG_REPROD00004.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1247,B2_EMB48_NIRRIG_REPROD00005.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1248,B2_EMB48_NIRRIG_REPROD00006.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1249,B2_EMB48_NIRRIG_REPROD00007.asd,B2,EMB48,nao_irrigado,20170227,2017-02-27,manha
1250,B3_BR16_IRRIG_REPROD00000.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1251,B3_BR16_IRRIG_REPROD00001.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1252,B3_BR16_IRRIG_REPROD00002.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1253,B3_BR16_IRRIG_REPROD00003.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1254,B3_BR16_IRRIG_REPROD00004.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1255,B3_BR16_IRRIG_REPROD00005.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1256,B3_BR16_IRRIG_REPROD00006.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1257,B3_BR16_IRRIG_REPROD00007.asd,B3,BR16,irrigado,20170227,2017-02-27,manha
1258,B3_BR16_NIRRIG_REPROD00000.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1259,B3_BR16_NIRRIG_REPROD00001.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1260,B3_BR16_NIRRIG_REPROD00002.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1261,B3_BR16_NIRRIG_REPROD00003.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1262,B3_BR16_NIRRIG_REPROD00004.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1263,B3_BR16_NIRRIG_REPROD00005.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1264,B3_BR16_NIRRIG_REPROD00006.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1265,B3_BR16_NIRRIG_REPROD00007.asd,B3,BR16,nao_irrigado,20170227,2017-02-27,manha
1266,B3_CD202_IRRIG_REPROD00000.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1267,B3_CD202_IRRIG_REPROD00001.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1268,B3_CD202_IRRIG_REPROD00002.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1269,B3_CD202_IRRIG_REPROD00003.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1270,B3_CD202_IRRIG_REPROD00004.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1271,B3_CD202_IRRIG_REPROD00005.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1272,B3_CD202_IRRIG_REPROD00006.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1273,B3_CD202_IRRIG_REPROD00007.asd,B3,CD202,irrigado,20170227,2017-02-27,manha
1274,B3_CD202_NIRRIG_REPROD00000.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1275,B3_CD202_NIRRIG_REPROD00001.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1276,B3_CD202_NIRRIG_REPROD00002.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1277,B3_CD202_NIRRIG_REPROD00003.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1278,B3_CD202_NIRRIG_REPROD00004.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1279,B3_CD202_NIRRIG_REPROD00005.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1280,B3_CD202_NIRRIG_REPROD00006.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1281,B3_CD202_NIRRIG_REPROD00007.asd,B3,CD202,nao_irrigado,20170227,2017-02-27,manha
1282,B3_EMB48_IRRIG_REPROD00000.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
