condicao,banda,comprimento_onda_nm,media_reflectancia,desvio_padrao,n
IRR,band_1235,1235,0.42317955196554385,0.021338776221976496,72
IRR,band_1236,1236,0.42321694111611635,0.021343001522089955,72
IRR,band_1237,1237,0.42325342910157093,0.02134670249861944,72
IRR,band_1238,1238,0.4232890255577371,0.021350498157929398,72
IRR,band_1239,1239,0.4233246450837366,0.021354969971255914,72
IRR,band_1240,1240,0.4233596077785505,0.02135992623529775,72
IRR,band_1241,1241,0.42339317699511436,0.021364911177422705,72
IRR,band_1242,1242,0.42342622029317506,0.021370119176706878,72
IRR,band_1243,1243,0.4234584419356322,0.02137532904080622,72
IRR,band_1244,1244,0.4234891707535654,0.021379918655001134,72
IRR,band_1245,1245,0.4235183503738626,0.021383836478427773,72
IRR,band_1246,1246,0.42354545102300006,0.021386630568884863,72
IRR,band_1247,1247,0.4235700826641853,0.021388270542757788,72
IRR,band_1248,1248,0.42359195631456276,0.021389552662093875,72
IRR,band_1249,1249,0.4236116296093821,0.02139041170459478,72
IRR,band_1250,1250,0.4236295907945526,0.021391020267918205,72
IRR,band_1251,1251,0.42364539352572134,0.021391645201340674,72
IRR,band_1252,1252,0.4236596899713904,0.021392373662869012,72
IRR,band_1253,1253,0.4236715383474364,0.021393263794212834,72
IRR,band_1254,1254,0.4236798227054426,0.02139385622242928,72
IRR,band_1255,1255,0.4236850662142777,0.021393787496560193,72
IRR,band_1256,1256,0.42368638219199534,0.021392985843728018,72
IRR,band_1257,1257,0.4236837637015116,0.021392016572427543,72
IRR,band_1258,1258,0.4236780940388939,0.021391387169637933,72
IRR,band_1259,1259,0.42366910400166874,0.02139118068513541,72
IRR,band_1260,1260,0.42365659133719524,0.021391515685470094,72
IRR,band_1261,1261,0.4236409594871345,0.021391970314344005,72
IRR,band_1262,1262,0.42362236234356937,0.02139208466191044,72
IRR,band_1263,1263,0.42359979943612774,0.021392043489639332,72
IRR,band_1264,1264,0.4235733975230109,0.021391257963951023,72
IRR,band_1265,1265,0.4235435827432336,0.021389310416915764,72
IRR,band_1266,1266,0.4235094924393411,0.021386663846938176,72
IRR,band_1267,1267,0.42347195504692675,0.021383677619475946,72
IRR,band_1268,1268,0.4234314435465048,0.021380525812045546,72
IRR,band_1269,1269,0.42338706663098424,0.0213770369405468,72
IRR,band_1270,1270,0.4233386631910874,0.021373130927288105,72
IRR,band_1271,1271,0.42328741334866327,0.02136871566490042,72
IRR,band_1272,1272,0.42323268943981174,0.02136413575440999,72
IRR,band_1273,1273,0.42317319754619853,0.021359544048258773,72
IRR,band_1274,1274,0.4231092018212924,0.021354427965099704,72
IRR,band_1275,1275,0.4230402686815194,0.021348366357508884,72
IRR,band_1276,1276,0.4229659469484474,0.021341038026465038,72
IRR,band_1277,1277,0.4228867642116298,0.021332465961296086,72
IRR,band_1278,1278,0.4228023285165039,0.02132322431824699,72
IRR,band_1279,1279,0.42271251114180425,0.021313489600022162,72
IRR,band_1280,1280,0.42261701118879164,0.021303092532241625,72
IRR,band_1281,1281,0.42251633726451804,0.021292246535069583,72
IRR,band_1282,1282,0.4224103629050819,0.021281201183177976,72
IRR,band_1283,1283,0.42229863174393123,0.02126941243474622,72
IRR,band_1284,1284,0.4221811283191891,0.02125704098414986,72
IRR,band_1285,1285,0.422057582989419,0.02124416560186383,72
IRR,band_1286,1286,0.42192862739147696,0.021229952388845376,72
IRR,band_1287,1287,0.4217943742488984,0.02121477646336049,72
IRR,band_1288,1288,0.42165375494280444,0.021199497577795955,72
IRR,band_1289,1289,0.4215069371358717,0.0211837174430289,72
IRR,band_1290,1290,0.42135323812129166,0.0211672364425233,72
IRR,band_1291,1291,0.42119259062904296,0.02115042285100853,72
IRR,band_1292,1292,0.4210248309661941,0.021132846394192523,72
IRR,band_1293,1293,0.42085091317558315,0.0211140591991876,72
IRR,band_1294,1294,0.4206706785560798,0.021095380385502065,72
IRR,band_1295,1295,0.42048460821100353,0.021076445072171737,72
IRR,band_1296,1296,0.42029428092468707,0.021056210074476927,72
IRR,band_1297,1297,0.4200991405380195,0.02103545941428917,72
IRR,band_1298,1298,0.41989858094394666,0.02101399190980741,72
IRR,band_1299,1299,0.41969269597353703,0.020991119159032942,72
IRR,band_1300,1300,0.4194797210773021,0.02096777787324216,72
IRR,band_1301,1301,0.41925927356052556,0.02094392440237968,72
IRR,band_1302,1302,0.4190308934226732,0.020918526635014836,72
IRR,band_1303,1303,0.4187952809094379,0.02089200469794378,72
IRR,band_1304,1304,0.41855202342579445,0.02086584357995876,72
IRR,band_1305,1305,0.41830113056443374,0.020839292905772373,72
IRR,band_1306,1306,0.4180430556577305,0.020811691534978624,72
IRR,band_1307,1307,0.41777617279462387,0.020783614076349752,72
IRR,band_1308,1308,0.4174997593774993,0.020754297040578004,72
IRR,band_1309,1309,0.4172133124055095,0.020723799017217333,72
IRR,band_1310,1310,0.4169150916030066,0.020692727349687863,72
IRR,band_1311,1311,0.41660515742034043,0.020661055520061738,72
IRR,band_1312,1312,0.4162830829330489,0.020628665335768598,72
IRR,band_1313,1313,0.415948515082766,0.02059628635727598,72
IRR,band_1314,1314,0.4156007340895276,0.020564332041517832,72
IRR,band_1315,1315,0.41524068611020176,0.020531856109775128,72
IRR,band_1316,1316,0.4148679889209866,0.020498582054647108,72
IRR,band_1317,1317,0.41448046195919613,0.020465623375631018,72
IRR,band_1318,1318,0.4140784234617895,0.02043234801432925,72
IRR,band_1319,1319,0.4136613019255424,0.020399282660637303,72
IRR,band_1320,1320,0.413228829326002,0.02036705637018399,72
IRR,band_1321,1321,0.41278237690028186,0.02033469162062449,72
IRR,band_1322,1322,0.4123215442014508,0.020301940021400185,72
IRR,band_1323,1323,0.4118471952042807,0.020268983591890277,72
IRR,band_1324,1324,0.4113587000351326,0.02023530211564465,72
IRR,band_1325,1325,0.4108566750190775,0.020201303192295173,72
IRR,band_1326,1326,0.41034133576340115,0.020167442204055783,72
IRR,band_1327,1327,0.40981243845045406,0.020133739365226312,72
IRR,band_1328,1328,0.40927213668582235,0.020099771233482416,72
IRR,band_1329,1329,0.4087200293915182,0.020065675561194908,72
IRR,band_1330,1330,0.4081564875087652,0.02003119452590693,72
IRR,band_1331,1331,0.40758241249864113,0.01999551557795006,72
IRR,band_1332,1332,0.4069968183241826,0.019959201923426657,72
IRR,band_1333,1333,0.4064009063982755,0.01992254839357848,72
IRR,band_1334,1334,0.40579609755481055,0.01988506383715598,72
IRR,band_1335,1335,0.4051839954878607,0.019847202329822157,72
IRR,band_1336,1336,0.40456811175879587,0.019809119857195287,72
IRR,band_1337,1337,0.40395078129706413,0.019770343107472207,72
IRR,band_1338,1338,0.4033336659981912,0.01973115848968832,72
IRR,band_1339,1339,0.40271691176551283,0.019691435093516327,72
IRR,band_1340,1340,0.4020998452440802,0.019651049527000492,72
IRR,band_1341,1341,0.4014821850060468,0.01961046324437379,72
IRR,band_1342,1342,0.400861939871797,0.01956972870013791,72
IRR,band_1343,1343,0.40023996909913073,0.019529322456500315,72
IRR,band_1344,1344,0.3996167702412952,0.0194886824655058,72
IRR,band_1345,1345,0.3989934891030304,0.019447758768545435,72
IRR,band_1346,1346,0.3983717913982995,0.019407418355905186,72
IRR,band_1347,1347,0.39775187513566856,0.019367337019838195,72
IRR,band_1348,1348,0.39713429680673606,0.0193276627035405,72
IRR,band_1349,1349,0.39651794391431877,0.01928867324223511,72
IRR,band_1350,1350,0.395900851914734,0.01924932221294463,72
IRR,band_1351,1351,0.3952826696775835,0.019209403017015778,72
IRR,band_1352,1352,0.39466079907600005,0.019169445141385254,72
IRR,band_1353,1353,0.39403459233914867,0.01912947730541268,72
IRR,band_1354,1354,0.3934026729507818,0.019088762608345033,72
IRR,band_1355,1355,0.39276295007997386,0.019047605845565557,72
IRR,band_1356,1356,0.3921135313859747,0.019006265226520817,72
IRR,band_1357,1357,0.3914509260132429,0.018964219865250445,72
IRR,band_1358,1358,0.39077160670370387,0.01892145503898907,72
IRR,band_1359,1359,0.3900708983696194,0.01887743655984986,72
IRR,band_1360,1360,0.3893442360786559,0.018831074644950273,72
IRR,band_1361,1361,0.3885887657965752,0.018782721498597506,72
IRR,band_1362,1362,0.3877991425771554,0.018732534922581784,72
IRR,band_1363,1363,0.38697027282629803,0.01867963955134471,72
IRR,band_1364,1364,0.3860987190510581,0.018623744813411235,72
IRR,band_1365,1365,0.3851778668246993,0.018564630467081126,72
IRR,band_1366,1366,0.3841987807710703,0.018501589821029965,72
IRR,band_1367,1367,0.38315817807953567,0.018434117373992157,72
IRR,band_1368,1368,0.38204599929197214,0.018361727498240242,72
IRR,band_1369,1369,0.38086009989809966,0.018284475000672807,72
IRR,band_1370,1370,0.3795908206354881,0.01820191080562276,72
IRR,band_1371,1371,0.3782329372136696,0.01811447251103699,72
IRR,band_1372,1372,0.3767760272588825,0.01802193671507843,72
IRR,band_1373,1373,0.37521268645472705,0.01792377927414271,72
IRR,band_1374,1374,0.37353180401981334,0.017818978219664067,72
IRR,band_1375,1375,0.3717185972779568,0.017706468992523025,72
IRR,band_1376,1376,0.3697622615928067,0.017585970178287506,72
IRR,band_1377,1377,0.3676530088403138,0.017457189235317153,72
IRR,band_1378,1378,0.365380876798034,0.017320091229297962,72
IRR,band_1379,1379,0.3629452571801981,0.017175377816142704,72
IRR,band_1380,1380,0.36033469833109477,0.01702288016409649,72
IRR,band_1381,1381,0.3575513499186078,0.016863662232466988,72
IRR,band_1382,1382,0.3545914783749205,0.01669850784815136,72
IRR,band_1383,1383,0.3514551308541487,0.01652793902912112,72
IRR,band_1384,1384,0.3481474669672009,0.016352276393653824,72
IRR,band_1385,1385,0.3446706863571207,0.016172153894793727,72
IRR,band_1386,1386,0.3410378168513023,0.01598892375526446,72
IRR,band_1387,1387,0.3372586260731245,0.015803042186241956,72
IRR,band_1388,1388,0.33334357104632584,0.015614902115780257,72
IRR,band_1389,1389,0.32931094454150156,0.015425835128104828,72
IRR,band_1390,1390,0.3251691299685895,0.015236523536097354,72
IRR,band_1391,1391,0.3209283622344479,0.01504757648275498,72
IRR,band_1392,1392,0.31660438032921173,0.014860229172844219,72
IRR,band_1393,1393,0.31220895266143267,0.014675032133160563,72
IRR,band_1394,1394,0.3077676712475545,0.014492578574669557,72
IRR,band_1395,1395,0.3033113208307944,0.014314139134484583,72
IRR,band_1396,1396,0.2988617115549238,0.014140454392184507,72
IRR,band_1397,1397,0.2944496556448383,0.013972212689733601,72
IRR,band_1398,1398,0.29008639994007246,0.013809348932236573,72
IRR,band_1399,1399,0.2858007569021807,0.013653061529916157,72
IRR,band_1400,1400,0.28160397471102594,0.01350309294499465,72
IRR,band_1401,1401,0.27751123793947063,0.01335966271475897,72
IRR,band_1402,1402,0.27354458971824236,0.013223229767388099,72
IRR,band_1403,1403,0.26971219423190923,0.013093409282424301,72
IRR,band_1404,1404,0.2660317507970336,0.012970471232992184,72
IRR,band_1405,1405,0.2625163057567535,0.01285466617315998,72
IRR,band_1406,1406,0.25916413443499864,0.012745650220755418,72
IRR,band_1407,1407,0.25598652186969045,0.01264365515144052,72
IRR,band_1408,1408,0.2529791878937469,0.012548001464714565,72
IRR,band_1409,1409,0.2501488078975974,0.012458462464235815,72
IRR,band_1410,1410,0.24748982647608753,0.012374576434231935,72
IRR,band_1411,1411,0.24500427797720536,0.012296338530141941,72
IRR,band_1412,1412,0.2426899361015942,0.01222333749656168,72
IRR,band_1413,1413,0.240541374422145,0.012155709799118309,72
IRR,band_1414,1414,0.23855622473262933,0.012093472229092586,72
IRR,band_1415,1415,0.2367220320203859,0.012036096173104888,72
IRR,band_1416,1416,0.23503077529184097,0.01198360881819281,72
IRR,band_1417,1417,0.23347671290009053,0.011935959943783075,72
IRR,band_1418,1418,0.23205154415415624,0.011892619474993486,72
IRR,band_1419,1419,0.23074879720201022,0.011853486082916538,72
IRR,band_1420,1420,0.2295600623874109,0.01181851025107126,72
IRR,band_1421,1421,0.22847832117380426,0.011787299326470123,72
IRR,band_1422,1422,0.22749762614032665,0.011759858074840075,72
IRR,band_1423,1423,0.22661273363729187,0.011736284776436469,72
IRR,band_1424,1424,0.2258190768608092,0.011716195534122124,72
IRR,band_1425,1425,0.22510925886084795,0.011699139131838083,72
IRR,band_1426,1426,0.22447690583337307,0.011684812171743024,72
IRR,band_1427,1427,0.22391736747320548,0.011672808499824026,72
IRR,band_1428,1428,0.22342520121552154,0.01166299872561602,72
IRR,band_1429,1429,0.22299844193381763,0.011655724158790818,72
IRR,band_1430,1430,0.22263383113064825,0.011651021374236467,72
IRR,band_1431,1431,0.22232677075181317,0.011648752735824476,72
IRR,band_1432,1432,0.22207433855904032,0.01164882403204328,72
IRR,band_1433,1433,0.2218723623133136,0.011650983098536839,72
IRR,band_1434,1434,0.22171599780724285,0.011654908190671767,72
IRR,band_1435,1435,0.22160463917054793,0.0116606816012335,72
IRR,band_1436,1436,0.22153417712823145,0.011667836097397187,72
IRR,band_1437,1437,0.2215030757284623,0.011676337978064938,72
IRR,band_1438,1438,0.22150832307075832,0.011686181130675146,72
IRR,band_1439,1439,0.22154651252433333,0.01169708768772912,72
IRR,band_1440,1440,0.22161480248245694,0.01170901246543315,72
IRR,band_1441,1441,0.2217107609716685,0.011721668635303314,72
IRR,band_1442,1442,0.22183184441173118,0.011734679933425802,72
IRR,band_1443,1443,0.22197622773996808,0.011748269703050707,72
IRR,band_1444,1444,0.22214069643098766,0.011762314831774916,72
IRR,band_1445,1445,0.22232382897065614,0.01177669418626162,72
IRR,band_1446,1446,0.22252315163871852,0.011791213006767958,72
IRR,band_1447,1447,0.22273791770080584,0.011805920745564255,72
IRR,band_1448,1448,0.22296668696169064,0.011820768683292775,72
IRR,band_1449,1449,0.22320980494818038,0.011835636825850142,72
IRR,band_1450,1450,0.223467136762278,0.01185055410518923,72
IRR,band_1451,1451,0.22373947084151968,0.011865548156008161,72
IRR,band_1452,1452,0.2240286566003207,0.011880654561029444,72
IRR,band_1453,1453,0.2243370614390673,0.011896146730177666,72
IRR,band_1454,1454,0.22466735424543588,0.011912183595184212,72
IRR,band_1455,1455,0.22502266098034193,0.011928746097828818,72
IRR,band_1456,1456,0.2254067715110084,0.011945906109901986,72
IRR,band_1457,1457,0.22582270598928902,0.011963862376864802,72
IRR,band_1458,1458,0.22627480280374565,0.011982886962696237,72
IRR,band_1459,1459,0.2267683645193993,0.012003128154928145,72
IRR,band_1460,1460,0.22730588617006653,0.01202488352298334,72
IRR,band_1461,1461,0.22789071273283412,0.01204840928059958,72
IRR,band_1462,1462,0.22852521367623752,0.01207347232473544,72
IRR,band_1463,1463,0.22920813701783516,0.012100096444757421,72
IRR,band_1464,1464,0.22994157903938936,0.012128541322390137,72
IRR,band_1465,1465,0.23072703968058278,0.012158673734706952,72
IRR,band_1466,1466,0.2315631057444691,0.012190639963618272,72
IRR,band_1467,1467,0.2324505967925981,0.012224466280713827,72
IRR,band_1468,1468,0.23338643057719238,0.01225951735821036,72
IRR,band_1469,1469,0.2343661016174067,0.01229586572475941,72
IRR,band_1470,1470,0.23538754641160903,0.012333788019648568,72
IRR,band_1471,1471,0.23644712484932898,0.012372852661187886,72
IRR,band_1472,1472,0.23754172699063356,0.012413085051700874,72
IRR,band_1473,1473,0.23866863349018055,0.012454453719084569,72
IRR,band_1474,1474,0.23982485793983285,0.0124961890460717,72
IRR,band_1475,1475,0.2410073957969676,0.012538601717777717,72
IRR,band_1476,1476,0.24221277594502805,0.01258236509240787,72
IRR,band_1477,1477,0.243439096191416,0.012626612190221695,72
IRR,band_1478,1478,0.2446823047317651,0.012671069686183398,72
IRR,band_1479,1479,0.24593768595295495,0.012716150128559837,72
IRR,band_1480,1480,0.24720511468006975,0.012761420060798537,72
IRR,band_1481,1481,0.24848174576516613,0.012806494816282814,72
IRR,band_1482,1482,0.2497671269901537,0.012852043002836898,72
IRR,band_1483,1483,0.25106063839803394,0.012897825703474452,72
IRR,band_1484,1484,0.2523599200760595,0.012943251432127153,72
IRR,band_1485,1485,0.2536633041926451,0.012988826255750187,72
IRR,band_1486,1486,0.2549698638635264,0.013034693034180757,72
IRR,band_1487,1487,0.25627877908274344,0.013080432210236014,72
IRR,band_1488,1488,0.25758714286319706,0.013126442498141013,72
IRR,band_1489,1489,0.25889522117393704,0.013172695859172644,72
IRR,band_1490,1490,0.26020419601642125,0.013218854627182898,72
IRR,band_1491,1491,0.26151262460730657,0.013264739830819819,72
IRR,band_1492,1492,0.2628225797121267,0.013310576052567117,72
IRR,band_1493,1493,0.2641316881788903,0.013356462254716426,72
IRR,band_1494,1494,0.26543740201315114,0.013402268160432473,72
IRR,band_1495,1495,0.26673983087554465,0.013447985430715584,72
IRR,band_1496,1496,0.2680377939850452,0.013493715101539176,72
IRR,band_1497,1497,0.26933155947400345,0.013539226829903089,72
IRR,band_1498,1498,0.2706205670125221,0.013584610116325196,72
IRR,band_1499,1499,0.2719052863962085,0.013630260423675829,72
IRR,band_1500,1500,0.2731853414333842,0.013676060758713037,72
IRR,band_1501,1501,0.2744597443275833,0.013721842266385807,72
IRR,band_1502,1502,0.275729684987291,0.013767515524788453,72
IRR,band_1503,1503,0.2769925409826419,0.013812817147069573,72
