dia,condicao,banda,comprimento_onda_nm,media_reflectancia,desvio_padrao,n
dia9,NIRR,band_514,514,0.06380782496665542,0.0037701104823390156,12
dia9,NIRR,band_515,515,0.0656619253440279,0.004069846503634483,12
dia9,NIRR,band_516,516,0.06766531747092759,0.004390969857403767,12
dia9,NIRR,band_517,517,0.06980757409475288,0.004738569248307182,12
dia9,NIRR,band_518,518,0.07207849330736936,0.005103454144169406,12
dia9,NIRR,band_519,519,0.074469287679217,0.00547974291663769,12
dia9,NIRR,band_520,520,0.07695617288002933,0.005873882709207319,12
dia9,NIRR,band_521,521,0.07950480119280824,0.006272307600803672,12
dia9,NIRR,band_522,522,0.08207549517615077,0.0066626190444091645,12
dia9,NIRR,band_523,523,0.08463053188078185,0.007036253594155903,12
dia9,NIRR,band_524,524,0.08714986908731719,0.007384540690610366,12
dia9,NIRR,band_525,525,0.08960146017695368,0.007708646606973148,12
dia9,NIRR,band_526,526,0.09195292916692056,0.00801360063366096,12
dia9,NIRR,band_527,527,0.09418119971194143,0.008300810015888872,12
dia9,NIRR,band_528,528,0.09625901954459616,0.0085622320804208,12
dia9,NIRR,band_529,529,0.09817969122983809,0.008801349797210985,12
dia9,NIRR,band_530,530,0.09994131184293015,0.009021776609266549,12
dia9,NIRR,band_531,531,0.10152766275851229,0.009217152434732069,12
dia9,NIRR,band_532,532,0.10294504809821471,0.009386672753017394,12
dia9,NIRR,band_533,533,0.10419602418718932,0.009531474353121346,12
dia9,NIRR,band_534,534,0.10528500460541962,0.009653671944186286,12
dia9,NIRR,band_535,535,0.10623032826615926,0.009757047860927496,12
dia9,NIRR,band_536,536,0.10704566086970783,0.009847861841230652,12
dia9,NIRR,band_537,537,0.10774622123311832,0.009929308559719834,12
dia9,NIRR,band_538,538,0.10835202534685529,0.009998666233747067,12
dia9,NIRR,band_539,539,0.10888237088859605,0.010060737046869744,12
dia9,NIRR,band_540,540,0.1093523399139219,0.010116325700392703,12
dia9,NIRR,band_541,541,0.10977774086200992,0.010164675194956976,12
dia9,NIRR,band_542,542,0.11018240885690896,0.010210541872480652,12
dia9,NIRR,band_543,543,0.11056940868579111,0.010254720744982055,12
dia9,NIRR,band_544,544,0.11093982613986508,0.010296668027282588,12
dia9,NIRR,band_545,545,0.11129848202295085,0.01033480033159749,12
dia9,NIRR,band_546,546,0.1116382305026513,0.010368263550131913,12
dia9,NIRR,band_547,547,0.11195364957692651,0.010396946411118435,12
dia9,NIRR,band_548,548,0.1122281166625112,0.010421476189363848,12
dia9,NIRR,band_549,549,0.11243200222241556,0.010442480006905513,12
dia9,NIRR,band_550,550,0.1125464609652545,0.010458100823330561,12
dia9,NIRR,band_551,551,0.11255330106858641,0.01046490771326681,12
dia9,NIRR,band_552,552,0.11243392750682803,0.010460207601178646,12
dia9,NIRR,band_553,553,0.11216645198837936,0.010442565093587406,12
dia9,NIRR,band_554,554,0.11173806575561405,0.010406846959708746,12
dia9,NIRR,band_555,555,0.11114716745180374,0.010350187152085253,12
dia9,NIRR,band_556,556,0.11039952124212711,0.01027303721316277,12
dia9,NIRR,band_557,557,0.1094973292259912,0.010179968483199854,12
dia9,NIRR,band_558,558,0.10844406431733267,0.010073207340505017,12
dia9,NIRR,band_559,559,0.10724658651908647,0.009953494462204834,12
dia9,NIRR,band_560,560,0.10592423073818197,0.009819999673143082,12
dia9,NIRR,band_561,561,0.10449009290759959,0.009671274280675215,12
dia9,NIRR,band_562,562,0.10295184125108758,0.009507281680938218,12
dia9,NIRR,band_563,563,0.10131756236050589,0.009330010606851367,12
dia9,NIRR,band_564,564,0.09960658920197006,0.009138048681246066,12
dia9,NIRR,band_565,565,0.09783627973953869,0.008933443933717432,12
dia9,NIRR,band_566,566,0.09601931597264153,0.00872075272106517,12
dia9,NIRR,band_567,567,0.0941618437278867,0.008504464257492543,12
dia9,NIRR,band_568,568,0.09228031096160559,0.008286276651691063,12
dia9,NIRR,band_569,569,0.09040062016971233,0.008066188377073425,12
dia9,NIRR,band_570,570,0.08854833700445298,0.007844290638668863,12
dia9,NIRR,band_571,571,0.08674131211792452,0.007621278033246296,12
dia9,NIRR,band_572,572,0.08499902740163645,0.007402266806338803,12
dia9,NIRR,band_573,573,0.08333803611055761,0.007189770700721965,12
dia9,NIRR,band_574,574,0.08177105211316803,0.006984611034339345,12
dia9,NIRR,band_575,575,0.0802985968036463,0.006788303930036323,12
dia9,NIRR,band_576,576,0.07892197134503753,0.006603077967320103,12
dia9,NIRR,band_577,577,0.0776379920447638,0.006429577482643329,12
dia9,NIRR,band_578,578,0.0764373194510798,0.006265300615939146,12
dia9,NIRR,band_579,579,0.075323035697923,0.006108570165561604,12
dia9,NIRR,band_580,580,0.07429036732189294,0.005959981652807529,12
dia9,NIRR,band_581,581,0.07332891009166624,0.005821088320336677,12
dia9,NIRR,band_582,582,0.07243993503189355,0.0056927154599498144,12
dia9,NIRR,band_583,583,0.07161492861972847,0.005572958730988349,12
dia9,NIRR,band_584,584,0.07084592140777705,0.005460494047325795,12
dia9,NIRR,band_585,585,0.07012938536568916,0.005357134347171861,12
dia9,NIRR,band_586,586,0.06946220840479385,0.005261224381790005,12
dia9,NIRR,band_587,587,0.06884166352661622,0.005170593234830354,12
dia9,NIRR,band_588,588,0.06826273008690747,0.005083526456116676,12
dia9,NIRR,band_589,589,0.06772156126043706,0.005001433537425099,12
dia9,NIRR,band_590,590,0.06721982700949534,0.004925291524721353,12
dia9,NIRR,band_591,591,0.06675821669957736,0.004855610456493171,12
dia9,NIRR,band_592,592,0.06633712288381653,0.004791559050469226,12
dia9,NIRR,band_593,593,0.06595320777388085,0.004733735170156457,12
dia9,NIRR,band_594,594,0.06560087316275057,0.004680492493405895,12
dia9,NIRR,band_595,595,0.0652729810861422,0.004630638386328668,12
dia9,NIRR,band_596,596,0.06495945575765291,0.004584075212421614,12
dia9,NIRR,band_597,597,0.06465701794117308,0.0045405373240859455,12
dia9,NIRR,band_598,598,0.06435207642587519,0.004497959462960511,12
dia9,NIRR,band_599,599,0.06402746298428214,0.004452830779383043,12
dia9,NIRR,band_600,600,0.06367941966009753,0.004401785169209588,12
dia9,NIRR,band_601,601,0.06330258338418447,0.004345631859142021,12
dia9,NIRR,band_602,602,0.06289239707483558,0.004283858655181916,12
dia9,NIRR,band_603,603,0.062447275913501216,0.004213795976629606,12
dia9,NIRR,band_604,604,0.06196272339823412,0.004134735531909319,12
dia9,NIRR,band_605,605,0.06144042485805276,0.004049324296880159,12
dia9,NIRR,band_606,606,0.06088665787530246,0.003961309186069905,12
dia9,NIRR,band_607,607,0.060309521795518274,0.003871807616521631,12
dia9,NIRR,band_608,608,0.05971685241111458,0.003780182764221217,12
dia9,NIRR,band_609,609,0.05911530623889979,0.0036870205991764993,12
dia9,NIRR,band_610,610,0.05851285007991969,0.003594220392737005,12
dia9,NIRR,band_611,611,0.05791756257482215,0.003504446885199834,12
dia9,NIRR,band_612,612,0.05733764468448597,0.003416762260797847,12
dia9,NIRR,band_613,613,0.05677928204423408,0.00333046418227166,12
dia9,NIRR,band_614,614,0.05624651207445893,0.003247244770793726,12
dia9,NIRR,band_615,615,0.05573912758409822,0.003170246190321738,12
dia9,NIRR,band_616,616,0.055261044488801155,0.0030996119697640286,12
dia9,NIRR,band_617,617,0.05481783161462237,0.0030341694560457365,12
dia9,NIRR,band_618,618,0.0544161073356782,0.0029735763377237603,12
dia9,NIRR,band_619,619,0.05405386509239795,0.0029202977854697575,12
dia9,NIRR,band_620,620,0.05373176109597851,0.00287379105657268,12
dia9,NIRR,band_621,621,0.053452521375103,0.0028321108589930083,12
dia9,NIRR,band_622,622,0.053212867565415635,0.0027970107869829666,12
dia9,NIRR,band_623,623,0.05301124043614889,0.002767664027490274,12
dia9,NIRR,band_624,624,0.052843908705699084,0.002743870216364681,12
dia9,NIRR,band_625,625,0.05270348074550931,0.002726448922490138,12
dia9,NIRR,band_626,626,0.052586102544280276,0.0027126353913137194,12
dia9,NIRR,band_627,627,0.052488633881602076,0.002700274143990355,12
dia9,NIRR,band_628,628,0.05240465908673513,0.0026890389547529667,12
dia9,NIRR,band_629,629,0.05232453661616343,0.0026800077883491523,12
dia9,NIRR,band_630,630,0.05224137841302328,0.0026694899476940037,12
dia9,NIRR,band_631,631,0.05214574051075747,0.0026553109664424483,12
dia9,NIRR,band_632,632,0.05202289366851096,0.00263948233580504,12
dia9,NIRR,band_633,633,0.05186543274947127,0.0026189673373273633,12
dia9,NIRR,band_634,634,0.051666562275175465,0.0025909762814015948,12
dia9,NIRR,band_635,635,0.051420675511977786,0.002554831162938929,12
dia9,NIRR,band_636,636,0.05112484721398188,0.0025111062637429562,12
dia9,NIRR,band_637,637,0.050781846487239955,0.0024625232058218434,12
dia9,NIRR,band_638,638,0.050396435016563663,0.002408853224019339,12
dia9,NIRR,band_639,639,0.04997512019974402,0.0023502270636762976,12
dia9,NIRR,band_640,640,0.049529612372038095,0.002291117361256084,12
dia9,NIRR,band_641,641,0.049073145583804656,0.002233695916416768,12
dia9,NIRR,band_642,642,0.04861708893260455,0.002178629571674327,12
dia9,NIRR,band_643,643,0.048170178815704644,0.0021244489980654212,12
dia9,NIRR,band_644,644,0.047743233359213454,0.0020719956771258056,12
dia9,NIRR,band_645,645,0.047342570606230434,0.002024972311054118,12
dia9,NIRR,band_646,646,0.04697317170690949,0.001985633130573227,12
dia9,NIRR,band_647,647,0.04664082142696948,0.00195006918269689,12
dia9,NIRR,band_648,648,0.046342781347924994,0.0019165101512336818,12
dia9,NIRR,band_649,649,0.04607886093856586,0.0018872437202485947,12
dia9,NIRR,band_650,650,0.04585102603507771,0.0018657007530601595,12
dia9,NIRR,band_651,651,0.0456565963423542,0.0018457645509208135,12
dia9,NIRR,band_652,652,0.04548372772291221,0.0018260335987412798,12
dia9,NIRR,band_653,653,0.04532210575786089,0.0018067902662525532,12
dia9,NIRR,band_654,654,0.04516784010887063,0.0017898874731898456,12
dia9,NIRR,band_655,655,0.04501083154902438,0.0017745884144542848,12
dia9,NIRR,band_656,656,0.044848959891643454,0.0017584634742226887,12
dia9,NIRR,band_657,657,0.044684459501518836,0.0017391591051312142,12
dia9,NIRR,band_658,658,0.04451334611425312,0.0017202856074314996,12
dia9,NIRR,band_659,659,0.04434204535634326,0.0017046948762204776,12
dia9,NIRR,band_660,660,0.04418124518724881,0.0016910056305247342,12
dia9,NIRR,band_661,661,0.04403963980556375,0.0016756523007160423,12
dia9,NIRR,band_662,662,0.043918996098680475,0.0016600443774214882,12
dia9,NIRR,band_663,663,0.04382340491575636,0.0016457273392749489,12
dia9,NIRR,band_664,664,0.043758593860480886,0.0016326468451780098,12
dia9,NIRR,band_665,665,0.04372664945460889,0.001618771809525042,12
dia9,NIRR,band_666,666,0.043729110641493006,0.0016045222336667662,12
dia9,NIRR,band_667,667,0.043765820998363486,0.0015913487285484896,12
dia9,NIRR,band_668,668,0.04383536501546905,0.001580226579878941,12
dia9,NIRR,band_669,669,0.043939787010567256,0.0015716412159005014,12
dia9,NIRR,band_670,670,0.04407761496520025,0.0015646728810087447,12
dia9,NIRR,band_671,671,0.044245388608154475,0.001557411988012612,12
dia9,NIRR,band_672,672,0.044439008124173236,0.001548929948461125,12
dia9,NIRR,band_673,673,0.04466018156184739,0.0015403876718695906,12
dia9,NIRR,band_674,674,0.044910312900372285,0.0015311661718698996,12
dia9,NIRR,band_675,675,0.045189741912622185,0.0015214770645332273,12
dia9,NIRR,band_676,676,0.045495494701552903,0.00151358474490541,12
dia9,NIRR,band_677,677,0.04582882158669376,0.0015056226196211873,12
dia9,NIRR,band_678,678,0.046192019243768874,0.0014976998654536511,12
dia9,NIRR,band_679,679,0.04658536350326875,0.001491189630736647,12
dia9,NIRR,band_680,680,0.04700348511023944,0.001487381017123235,12
dia9,NIRR,band_681,681,0.047445363045492454,0.0014877413968583607,12
dia9,NIRR,band_682,682,0.047914159896482296,0.001493312913073844,12
dia9,NIRR,band_683,683,0.04841734225194969,0.001505250677440392,12
dia9,NIRR,band_684,684,0.04895961727257762,0.0015267237217062852,12
dia9,NIRR,band_685,685,0.049556907260455065,0.001560940244412939,12
dia9,NIRR,band_686,686,0.050238050574928445,0.0016129738791284662,12
dia9,NIRR,band_687,687,0.05104518913720248,0.0016897937414952257,12
dia9,NIRR,band_688,688,0.0520297745722016,0.0018029013632450798,12
dia9,NIRR,band_689,689,0.05326377293338028,0.001970645601925281,12
dia9,NIRR,band_690,690,0.054834980951738686,0.002215767416355317,12
dia9,NIRR,band_691,691,0.056839497735607425,0.0025578164025834376,12
dia9,NIRR,band_692,692,0.059379608322964794,0.003011297295598839,12
dia9,NIRR,band_693,693,0.06255728581800483,0.0035870843744405037,12
dia9,NIRR,band_694,694,0.06646582456796603,0.004288747826177433,12
dia9,NIRR,band_695,695,0.07119104060706977,0.005105992544043405,12
dia9,NIRR,band_696,696,0.07679596221275559,0.006021868124766803,12
dia9,NIRR,band_697,697,0.08331240181154982,0.007013333886080691,12
dia9,NIRR,band_698,698,0.09073630005958555,0.008052435057098307,12
dia9,NIRR,band_699,699,0.09903553134983335,0.009114058234084422,12
dia9,NIRR,band_700,700,0.10814464574772072,0.010170162955362683,12
dia9,NIRR,band_701,701,0.11796864254436311,0.011192148406760756,12
dia9,NIRR,band_702,702,0.12840021375833952,0.012155155231908694,12
dia9,NIRR,band_703,703,0.1393248622282574,0.013041404196602439,12
dia9,NIRR,band_704,704,0.15062857713839495,0.013838006499916785,12
dia9,NIRR,band_705,705,0.1622098314560754,0.014534415793057726,12
dia9,NIRR,band_706,706,0.17398151760577227,0.015125174020933035,12
dia9,NIRR,band_707,707,0.18587087815386658,0.01561035166347674,12
dia9,NIRR,band_708,708,0.19781611740082142,0.01599186689352425,12
dia9,NIRR,band_709,709,0.20976479499357645,0.016273209868588236,12
dia9,NIRR,band_710,710,0.221674501192524,0.016461172548925023,12
dia9,NIRR,band_711,711,0.2335098549632083,0.016558298902823315,12
dia9,NIRR,band_712,712,0.24523737915692415,0.01656828720022923,12
dia9,NIRR,band_713,713,0.2568219697638197,0.016500432069660433,12
dia9,NIRR,band_714,714,0.2682324427399418,0.016359982926298203,12
dia9,NIRR,band_715,715,0.27944390134550107,0.01615265865293628,12
dia9,NIRR,band_716,716,0.29043572617198815,0.015885067240438276,12
dia9,NIRR,band_717,717,0.30118367708840155,0.015564136217912602,12
dia9,NIRR,band_718,718,0.3116661877274368,0.015196726755083835,12
dia9,NIRR,band_719,719,0.3218669713301338,0.01478831333543605,12
dia9,NIRR,band_720,720,0.33177122214151605,0.014346231630632776,12
dia9,NIRR,band_721,721,0.34135973138184356,0.013877052392621103,12
dia9,NIRR,band_722,722,0.35061323887191725,0.0133874976274761,12
dia9,NIRR,band_723,723,0.35951703954805736,0.012887405035513399,12
dia9,NIRR,band_724,724,0.368065435414819,0.012382137697402576,12
dia9,NIRR,band_725,725,0.37625181284257825,0.011879832695969936,12
dia9,NIRR,band_726,726,0.38407184497546737,0.011387395752346619,12
dia9,NIRR,band_727,727,0.3915223860281727,0.01090883021934104,12
dia9,NIRR,band_728,728,0.398608282617307,0.010448359083116355,12
dia9,NIRR,band_729,729,0.4053352255275571,0.010011569795561118,12
dia9,NIRR,band_730,730,0.4117052040532354,0.009603420574533866,12
dia9,NIRR,band_731,731,0.41771755345874473,0.00922967778884553,12
dia9,NIRR,band_732,732,0.42338552956217734,0.008892501636136346,12
dia9,NIRR,band_733,733,0.428718578949216,0.008592957347690977,12
dia9,NIRR,band_734,734,0.4337282441661327,0.008333402595627737,12
dia9,NIRR,band_735,735,0.4384308737775406,0.008115217916983336,12
dia9,NIRR,band_736,736,0.44283393309764535,0.007933078355205502,12
dia9,NIRR,band_737,737,0.44695856498935677,0.007782651353965889,12
dia9,NIRR,band_738,738,0.4508270655177588,0.0076624207448900685,12
dia9,NIRR,band_739,739,0.4544419364313772,0.00757350869016443,12
dia9,NIRR,band_740,740,0.45780704938251887,0.00751335723703585,12
dia9,NIRR,band_741,741,0.46092797576773337,0.007478886155526451,12
dia9,NIRR,band_742,742,0.46381488356125816,0.007469790043923818,12
dia9,NIRR,band_743,743,0.466468319908026,0.007482059044906988,12
dia9,NIRR,band_744,744,0.4689013012275676,0.007511319455901533,12
dia9,NIRR,band_745,745,0.4711365000198873,0.007552413484558919,12
dia9,NIRR,band_746,746,0.47318837209219206,0.007600401201773011,12
dia9,NIRR,band_747,747,0.4750766796240715,0.00765451216821373,12
dia9,NIRR,band_748,748,0.47681067450548653,0.007713671388950186,12
dia9,NIRR,band_749,749,0.4783868627464766,0.007776404999518032,12
dia9,NIRR,band_750,750,0.47981274342466995,0.007843251345889804,12
dia9,NIRR,band_751,751,0.4810941292280946,0.007913157363353804,12
dia9,NIRR,band_752,752,0.48223861039007815,0.007984336099186884,12
dia9,NIRR,band_753,753,0.4832566407669618,0.008054381486028689,12
dia9,NIRR,band_754,754,0.4841627579334716,0.00812142092444931,12
dia9,NIRR,band_755,755,0.4849774561746496,0.008185139755795136,12
dia9,NIRR,band_756,756,0.48571203160008075,0.008245124894720644,12
dia9,NIRR,band_757,757,0.48636195581408087,0.00830061484363086,12
dia9,NIRR,band_758,758,0.4869313724505,0.008353443817899393,12
dia9,NIRR,band_759,759,0.48743163507119397,0.008402319395222563,12
dia9,NIRR,band_760,760,0.4878736548381237,0.008447371155995862,12
dia9,NIRR,band_761,761,0.48825998939386217,0.00849117313736764,12
dia9,NIRR,band_762,762,0.4885960368572461,0.008529955549401388,12
dia9,NIRR,band_763,763,0.4888800446869022,0.008564106461592325,12
dia9,NIRR,band_764,764,0.48910870755367547,0.008595865666382001,12
dia9,NIRR,band_765,765,0.4892913108034745,0.008625856393149535,12
dia9,NIRR,band_766,766,0.4894361214578784,0.008653854050231915,12
dia9,NIRR,band_767,767,0.4895463440229297,0.008678806553581022,12
dia9,NIRR,band_768,768,0.48963117857248956,0.00870134160466407,12
dia9,NIRR,band_769,769,0.4897031815250977,0.00872004568510038,12
dia9,NIRR,band_770,770,0.4897678111350921,0.008736463764431117,12
dia9,NIRR,band_771,771,0.4898224892981105,0.008753190337486784,12
dia9,NIRR,band_772,772,0.48986358139143843,0.008766221449603,12
dia9,NIRR,band_773,773,0.4898850484641102,0.008776363904931018,12
dia9,NIRR,band_774,774,0.4898810701244767,0.00878709978108752,12
dia9,NIRR,band_775,775,0.4898563467966221,0.008799941392110974,12
dia9,NIRR,band_776,776,0.4898220587597528,0.008815767740903684,12
dia9,NIRR,band_777,777,0.48978129865778713,0.008829400605109852,12
dia9,NIRR,band_778,778,0.4897369139897359,0.008839417712665162,12
dia9,NIRR,band_779,779,0.48969439001446874,0.008848331566760789,12
dia9,NIRR,band_780,780,0.4896517623262718,0.008855759703951102,12
dia9,NIRR,band_781,781,0.4896091051198444,0.00886157449903984,12
dia9,NIRR,band_782,782,0.4895678452934334,0.008865709592268312,12
dia9,NIRR,band_783,783,0.489529115162082,0.008867503572915103,12
dia9,NIRR,band_784,784,0.4894808973593976,0.008867670319741717,12
dia9,NIRR,band_785,785,0.48942492204003685,0.008867842364914153,12
dia9,NIRR,band_786,786,0.4893673045321683,0.00886857751444981,12
dia9,NIRR,band_787,787,0.4893077668327576,0.008868452069853103,12
dia9,NIRR,band_788,788,0.48924780512397753,0.008868004239040307,12
dia9,NIRR,band_789,789,0.48918501057884417,0.008869254228877152,12
dia9,NIRR,band_790,790,0.48911744179390393,0.008871895722257675,12
dia9,NIRR,band_791,791,0.4890528932919224,0.008875209336904118,12
dia9,NIRR,band_792,792,0.4889893455876814,0.008877293716063623,12
dia9,NIRR,band_793,793,0.4889275481736239,0.008878045715170845,12
dia9,NIRR,band_794,794,0.4888667314162191,0.008876900152292635,12
dia9,NIRR,band_795,795,0.4888101743964894,0.008873252868313652,12
dia9,NIRR,band_796,796,0.48876138920730067,0.008868183369861237,12
dia9,NIRR,band_797,797,0.48871802335494086,0.008862872211148932,12
dia9,NIRR,band_798,798,0.4886753905008858,0.0088572524571531,12
dia9,NIRR,band_799,799,0.48862366693511716,0.008853538113049822,12
dia9,NIRR,band_800,800,0.4885625361490955,0.008852908680141679,12
dia9,NIRR,band_801,801,0.4884988595150666,0.00885359795816939,12
dia9,NIRR,band_802,802,0.48843469839017134,0.008852955111130878,12
dia9,NIRR,band_803,803,0.48837338140321673,0.00885194135277501,12
dia9,NIRR,band_804,804,0.488314407089044,0.008852169501853722,12
dia9,NIRR,band_805,805,0.4882544740313777,0.008852317887876474,12
dia9,NIRR,band_806,806,0.48819867216626506,0.00885131808255395,12
dia9,NIRR,band_807,807,0.48814627602548294,0.008848368678724822,12
dia9,NIRR,band_808,808,0.4880935169106276,0.00884514660341632,12
dia9,NIRR,band_809,809,0.4880353954657364,0.00884360885936617,12
dia9,NIRR,band_810,810,0.48797343886588584,0.008844200706891072,12
dia9,NIRR,band_811,811,0.48791779721143386,0.008844370861831333,12
dia9,NIRR,band_812,812,0.4878741665951343,0.008842487909346775,12
dia9,NIRR,band_813,813,0.4878366408573778,0.00883995910821125,12
dia9,NIRR,band_814,814,0.48779715392158307,0.00884001349123896,12
dia9,NIRR,band_815,815,0.48775373552491,0.008838954349978103,12
dia9,NIRR,band_816,816,0.4877096791559803,0.00883518835974743,12
dia9,NIRR,band_817,817,0.4876692441325427,0.008831127614471409,12
dia9,NIRR,band_818,818,0.48763544149747506,0.008828743393559121,12
dia9,NIRR,band_819,819,0.4876077478833485,0.008828921476644203,12
dia9,NIRR,band_820,820,0.48758537741855656,0.008831076993218237,12
dia9,NIRR,band_821,821,0.48757154122877844,0.00883412399460142,12
dia9,NIRR,band_822,822,0.4875616484713472,0.008837753128412918,12
dia9,NIRR,band_823,823,0.4875499850406732,0.008842201245554931,12
dia9,NIRR,band_824,824,0.4875306632724532,0.008847016370481745,12
dia9,NIRR,band_825,825,0.48750386385491645,0.00884871756394751,12
dia9,NIRR,band_826,826,0.48747960211499136,0.008851245029444527,12
dia9,NIRR,band_827,827,0.4874601607406231,0.008854609494164358,12
dia9,NIRR,band_828,828,0.4874443081569881,0.008856160893210936,12
dia9,NIRR,band_829,829,0.4874338924755919,0.008858038467726233,12
dia9,NIRR,band_830,830,0.48742912301878344,0.008862819588944406,12
dia9,NIRR,band_831,831,0.48742994922070726,0.008869081807823281,12
dia9,NIRR,band_832,832,0.4874330930998596,0.008874338543084712,12
dia9,NIRR,band_833,833,0.4874349099518968,0.008879812600101905,12
dia9,NIRR,band_834,834,0.4874401756985642,0.008882942936975174,12
dia9,NIRR,band_835,835,0.4874519708070923,0.008884157019788333,12
dia9,NIRR,band_836,836,0.4874728570085447,0.00888650241663854,12
dia9,NIRR,band_837,837,0.4874936293104903,0.008888848202342372,12
dia9,NIRR,band_838,838,0.4875174656051759,0.008891851172623522,12
dia9,NIRR,band_839,839,0.487544640120819,0.008898225102332182,12
dia9,NIRR,band_840,840,0.48756921423027566,0.008907522779350271,12
dia9,NIRR,band_841,841,0.48759780827504334,0.008914750079139975,12
dia9,NIRR,band_842,842,0.4876266110079834,0.008919246096716472,12
dia9,NIRR,band_843,843,0.4876533620527819,0.008922477166540321,12
dia9,NIRR,band_844,844,0.4876852208318765,0.008921942041676451,12
dia9,NIRR,band_845,845,0.48771454377643453,0.00892077168106955,12
dia9,NIRR,band_846,846,0.4877426627603491,0.008922160684345051,12
dia9,NIRR,band_847,847,0.48776735216627465,0.008927032616871949,12
dia9,NIRR,band_848,848,0.4877844672562787,0.008934369889214889,12
dia9,NIRR,band_849,849,0.48778689867507324,0.008942782938795968,12
dia9,NIRR,band_850,850,0.4877848503424312,0.008949067479665208,12
dia9,NIRR,band_851,851,0.48779510710682494,0.008950561129572281,12
dia9,NIRR,band_852,852,0.48781175604483984,0.008949335515538615,12
dia9,NIRR,band_853,853,0.48782953710294313,0.008950601255544206,12
dia9,NIRR,band_854,854,0.4878473653233885,0.008953227448500451,12
dia9,NIRR,band_855,855,0.48786314978978473,0.008957084768623143,12
dia9,NIRR,band_856,856,0.4878855437842146,0.008965295788078642,12
dia9,NIRR,band_857,857,0.487903656023359,0.008973476850887384,12
dia9,NIRR,band_858,858,0.4879081635599936,0.00897959631921386,12
dia9,NIRR,band_859,859,0.48790405218978133,0.008983508778913298,12
dia9,NIRR,band_860,860,0.4879030073574231,0.008983673846410974,12
dia9,NIRR,band_861,861,0.48790983819128414,0.008981238922228586,12
dia9,NIRR,band_862,862,0.4879150945848029,0.008980237361143837,12
dia9,NIRR,band_863,863,0.48791172831126856,0.008984418737655995,12
dia9,NIRR,band_864,864,0.48790586300875544,0.008987869437522434,12
dia9,NIRR,band_865,865,0.4879027544634178,0.008988460296987971,12
dia9,NIRR,band_866,866,0.4879021840008158,0.008990392909402808,12
dia9,NIRR,band_867,867,0.48789690931581814,0.008991837203372072,12
dia9,NIRR,band_868,868,0.4878885843221206,0.008990759032954414,12
dia9,NIRR,band_869,869,0.487878740108954,0.008990853335730385,12
dia9,NIRR,band_870,870,0.48786389869542335,0.008992475902276758,12
dia9,NIRR,band_871,871,0.48784260997119455,0.008994714078687079,12
dia9,NIRR,band_872,872,0.4878132475745067,0.00899705490381997,12
dia9,NIRR,band_873,873,0.4877780335270068,0.008999963284953104,12
dia9,NIRR,band_874,874,0.4877458040889289,0.009000799229890789,12
dia9,NIRR,band_875,875,0.4877196846601453,0.008998133751932827,12
dia9,NIRR,band_876,876,0.4876959630641429,0.008994991601382151,12
dia9,NIRR,band_877,877,0.48767190055869564,0.008992159722264343,12
dia9,NIRR,band_878,878,0.4876486611925668,0.008989107632436136,12
dia9,NIRR,band_879,879,0.4876269207522552,0.008990828880159656,12
dia9,NIRR,band_880,880,0.4875999137224933,0.008990323805339324,12
dia9,NIRR,band_881,881,0.48756409516326477,0.008988492356788988,12
dia9,NIRR,band_882,882,0.48752330894122614,0.008988023633329689,12
dia9,NIRR,band_883,883,0.48748239204433547,0.008989709161311686,12
dia9,NIRR,band_884,884,0.48744465823694205,0.008989861869648369,12
dia9,NIRR,band_885,885,0.4874178538099336,0.008986414422229144,12
dia9,NIRR,band_886,886,0.4873969703567554,0.008982515647400033,12
dia9,NIRR,band_887,887,0.4873712577382823,0.008982016575485748,12
dia9,NIRR,band_888,888,0.4873440355116636,0.00898165955369301,12
dia9,NIRR,band_889,889,0.4873178238326214,0.008981740133464951,12
dia9,NIRR,band_890,890,0.48728679943445763,0.008979416785432,12
dia9,NIRR,band_891,891,0.4872452578526049,0.008979150193382203,12
dia9,NIRR,band_892,892,0.4871952789346751,0.008980032270518771,12
dia9,NIRR,band_893,893,0.4871411905069451,0.008978021997359609,12
dia9,NIRR,band_894,894,0.487084275089053,0.008972664898427416,12
dia9,NIRR,band_895,895,0.48702793587387777,0.008968586722420535,12
dia9,NIRR,band_896,896,0.4869669702489394,0.008965263602774044,12
dia9,NIRR,band_897,897,0.4869014203190873,0.008964343602313001,12
dia9,NIRR,band_898,898,0.48684321219452964,0.008962661281748125,12
dia9,NIRR,band_899,899,0.4867948443506771,0.008963026810995013,12
dia9,NIRR,band_900,900,0.48675825480537566,0.008962846734890732,12
dia9,NIRR,band_901,901,0.4867257131403944,0.008960023861762655,12
dia9,NIRR,band_902,902,0.4866939687985428,0.008955672682167907,12
dia9,NIRR,band_903,903,0.48666230552344647,0.00895251309570764,12
dia9,NIRR,band_904,904,0.48662921287612365,0.008950322399235532,12
dia9,NIRR,band_905,905,0.4865898096803049,0.008947894645053625,12
dia9,NIRR,band_906,906,0.48654392478046393,0.008941200592885978,12
dia9,NIRR,band_907,907,0.4864972670532473,0.008935398498908812,12
dia9,NIRR,band_908,908,0.4864554411510135,0.008933761782541065,12
dia9,NIRR,band_909,909,0.48641500835053525,0.008933534257020575,12
dia9,NIRR,band_910,910,0.48637503392361453,0.008930522295005182,12
