dia,comprimento_onda_nm,ratio_media,ratio_std,n_pares
dia3,1721,1.0906825299435152,0.05291739167876612,12
dia3,1722,1.090747020841529,0.052956171985271965,12
dia3,1723,1.090815252680022,0.052997700479380995,12
dia3,1724,1.0908894945294694,0.05303976946663595,12
dia3,1725,1.0909695674709405,0.05308228245224967,12
dia3,1726,1.0910576710384914,0.053123912766970885,12
dia3,1727,1.0911535650457667,0.05316459056763631,12
dia3,1728,1.0912577691849448,0.053206749312902216,12
dia3,1729,1.0913699290174936,0.05325149119393376,12
dia3,1730,1.0914899146060288,0.05330287935014576,12
dia3,1731,1.0916178749542567,0.05336180251585631,12
dia3,1732,1.0917503302361629,0.05342495504511795,12
dia3,1733,1.0918860643842063,0.05349140954787164,12
dia3,1734,1.0920255680818467,0.05355908742806091,12
dia3,1735,1.0921664712589578,0.05362723807246031,12
dia3,1736,1.0923131252102438,0.053697336022225664,12
dia3,1737,1.0924663526383824,0.05377083134969564,12
dia3,1738,1.0926223908505623,0.05384724041895228,12
dia3,1739,1.0927805159088744,0.05392528651585854,12
dia3,1740,1.0929389315291445,0.054009234576835326,12
dia3,1741,1.0930944949008488,0.05409799473893322,12
dia3,1742,1.0932481274638113,0.054186684832374106,12
dia3,1743,1.0934007077673857,0.054276841958712636,12
dia3,1744,1.0935540225014286,0.0543669383139628,12
dia3,1745,1.0937088212093424,0.05445535496854538,12
dia3,1746,1.0938652283546577,0.05454669826027793,12
dia3,1747,1.0940209531546607,0.05464075905931343,12
dia3,1748,1.094172803400249,0.05473534764694178,12
dia3,1749,1.0943206913494803,0.054831930223538744,12
dia3,1750,1.0944652935797086,0.05493159577004944,12
dia3,1751,1.0946087381344478,0.05503316557127468,12
dia3,1752,1.0947545278541213,0.05513594337751983,12
dia3,1753,1.0949021140745574,0.05523957981638616,12
dia3,1754,1.0950494293958368,0.055343484165744895,12
dia3,1755,1.0951958111971545,0.05544849957371098,12
dia3,1756,1.0953398633008016,0.055556793366812865,12
dia3,1757,1.0954829446009555,0.05566747294746286,12
dia3,1758,1.0956282238846635,0.05578074941189316,12
dia3,1759,1.0957771491826316,0.05589538893554843,12
dia3,1760,1.095928632879301,0.05600550986188693,12
dia3,1761,1.0960842897662657,0.05611423548824115,12
dia3,1762,1.0962416945400109,0.05622042846735059,12
dia3,1763,1.0964007725698752,0.05632659674527524,12
dia3,1764,1.0965579000758483,0.05643709919282669,12
dia3,1765,1.0967134654392787,0.05654631825432736,12
dia3,1766,1.0968678761757222,0.05665261848650563,12
dia3,1767,1.0970177083903476,0.05675540154915861,12
dia3,1768,1.0971641727514438,0.05685326498248469,12
dia3,1769,1.0973021711534376,0.056948327706451134,12
dia3,1770,1.097425505971694,0.05703931342767654,12
dia3,1771,1.0975431750920681,0.05713113198924484,12
dia3,1772,1.0976540453736245,0.0572238518977583,12
dia3,1773,1.097761253344174,0.057318193390348986,12
dia3,1774,1.0978665506216456,0.05741337347488592,12
dia3,1775,1.0979614680553118,0.057502923800854235,12
dia3,1776,1.0980428983293617,0.057585497624660566,12
dia3,1777,1.0981104875034804,0.05766451225245476,12
dia3,1778,1.098162692185786,0.05774002558788026,12
dia3,1779,1.098198149538743,0.05781250632956135,12
dia3,1780,1.098220282311347,0.05788210850526039,12
dia3,1781,1.098232014688257,0.057944168583697636,12
dia3,1782,1.0982330485331437,0.05799659085120916,12
dia3,1783,1.0982296563754894,0.05804153212688977,12
dia3,1784,1.0982223849999917,0.05808037052735523,12
dia3,1785,1.0982060209338529,0.058113255563339114,12
dia3,1786,1.0981835347495013,0.05814266210761788,12
dia3,1787,1.0981550957265058,0.0581717663921144,12
dia3,1788,1.0981202741450238,0.05819891641427318,12
dia3,1789,1.0980794987499596,0.058224755005229646,12
dia3,1790,1.0980325615632038,0.05824987753682474,12
dia3,1791,1.0979773095795586,0.05826922268900944,12
dia3,1792,1.0979157972575737,0.058284176375107764,12
dia3,1793,1.0978493571351045,0.05829658624393354,12
dia3,1794,1.0977793010890695,0.058304898484251265,12
dia3,1795,1.097707432462515,0.05830902539213322,12
dia3,1796,1.0976349612554546,0.05830966382214926,12
dia3,1797,1.097562197583092,0.05830578398697231,12
dia3,1798,1.0974925560082345,0.058300295899165515,12
dia3,1799,1.0974257062982795,0.05829710505916924,12
dia3,1800,1.0973602162746212,0.058296222172380015,12
dia3,1801,1.0972976650010986,0.05830018813668064,12
dia3,1802,1.0972346863513744,0.058308475037014036,12
dia3,1803,1.0971684859630428,0.05831869911697438,12
dia3,1804,1.0970989726212463,0.05832899518208784,12
dia3,1805,1.0970258230135383,0.05833838598843623,12
dia3,1806,1.096951431193518,0.05834559403576005,12
dia3,1807,1.0968774082135446,0.058350032385056,12
