cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,7.962877446760183e-12,0.999999999992037
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.017546511563712456,0.9824534884362877
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9994871770750573,0.0005128229249426896
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9979615493034669,0.002038450696533009
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9766436573558595,0.023356342644140486
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9982798562911595,0.0017201437088405444
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,1.5683659338887378e-10,0.9999999998431635
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.006386764392431294,0.9936132356075686
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,1.2975036605459924e-09,0.9999999987024963
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.007213706634190718,0.9927862933658091
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999814951255314,1.8504874468775126e-05
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9998035484986904,0.00019645150130960187
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9997352515464103,0.0002647484535897408
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999829794481435,1.702055185635331e-05
