target,top_n_requested,n_features_after_pruning,variant,model,fold,inner_f1_macro,best_params,train_samples_real,train_samples_after_augmentation,test_samples
condicao_genotipo_turno,10,6,mixup,SVM (RBF),1,0.25936770201476084,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,mixup,SVM (RBF),2,0.3322959992077639,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,mixup,SVM (RBF),3,0.27925523550523546,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,mixup,SVM (RBF),4,0.2786944536944537,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,mixup,LDA,1,0.2625709938209938,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,10,6,mixup,LDA,2,0.3474860515301692,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,10,6,mixup,LDA,3,0.24383880008880007,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,10,6,mixup,LDA,4,0.29528018278018275,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,10,6,mixup,XGBoost,1,0.23160658785658783,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,mixup,XGBoost,2,0.30189723130899604,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,mixup,XGBoost,3,0.2609247234247234,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,mixup,XGBoost,4,0.27297563547563547,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,baseline,Random Forest,1,0.18599386724386727,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,15,7,baseline,Random Forest,2,0.3171145983645984,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,15,7,baseline,Random Forest,3,0.26235569985569984,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,15,7,baseline,Random Forest,4,0.30355245244951123,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,15,7,baseline,SVM (RBF),1,0.254020054020054,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,15,7,baseline,SVM (RBF),2,0.3149363368113368,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,15,7,baseline,SVM (RBF),3,0.3092954499204499,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,15,7,baseline,SVM (RBF),4,0.253497890997891,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,15,7,baseline,LDA,1,0.22792785917785918,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,15,7,baseline,LDA,2,0.30743428684605156,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,15,7,baseline,LDA,3,0.2086790524290524,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,15,7,baseline,LDA,4,0.27171717171717175,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,15,7,baseline,XGBoost,1,0.20379088504088505,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,15,7,baseline,XGBoost,2,0.29945170570170565,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,15,7,baseline,XGBoost,3,0.2595293595293595,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,15,7,baseline,XGBoost,4,0.21193619976514713,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,15,7,jitter,Random Forest,1,0.21532171532171535,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,jitter,Random Forest,2,0.24710046897546897,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,jitter,Random Forest,3,0.2849236411736412,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,jitter,Random Forest,4,0.23732239982239983,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,jitter,SVM (RBF),1,0.2348422410922411,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,jitter,SVM (RBF),2,0.31641333203833205,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,jitter,SVM (RBF),3,0.3118550431050431,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,jitter,SVM (RBF),4,0.2617845117845118,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,jitter,LDA,1,0.25932932807932807,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,15,7,jitter,LDA,2,0.30721275055640385,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,15,7,jitter,LDA,3,0.21182752432752433,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,15,7,jitter,LDA,4,0.30325970325970325,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,15,7,jitter,XGBoost,1,0.1461044266191325,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,jitter,XGBoost,2,0.2687680375180375,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,jitter,XGBoost,3,0.25180074555074555,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,jitter,XGBoost,4,0.2506491193991194,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,mixup,Random Forest,1,0.19248471435971437,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,mixup,Random Forest,2,0.3274408461908462,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,mixup,Random Forest,3,0.2756583694083694,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,mixup,Random Forest,4,0.2715125152625153,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,15,7,mixup,SVM (RBF),1,0.21037307599807598,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,mixup,SVM (RBF),2,0.3034667402314461,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,mixup,SVM (RBF),3,0.275479612979613,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,mixup,SVM (RBF),4,0.2876454563954564,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,15,7,mixup,LDA,1,0.26475468975468974,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,15,7,mixup,LDA,2,0.33756541660953426,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,15,7,mixup,LDA,3,0.2624838124838125,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,15,7,mixup,LDA,4,0.3017082454582454,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,15,7,mixup,XGBoost,1,0.18573926073926075,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,mixup,XGBoost,2,0.32500130230393387,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,mixup,XGBoost,3,0.28058446183446184,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,15,7,mixup,XGBoost,4,0.27448870573870576,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,baseline,Random Forest,1,0.18599386724386727,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,20,7,baseline,Random Forest,2,0.3171145983645984,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,20,7,baseline,Random Forest,3,0.26235569985569984,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,20,7,baseline,Random Forest,4,0.30355245244951123,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,20,7,baseline,SVM (RBF),1,0.254020054020054,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,20,7,baseline,SVM (RBF),2,0.3149363368113368,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,20,7,baseline,SVM (RBF),3,0.3092954499204499,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,20,7,baseline,SVM (RBF),4,0.253497890997891,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,20,7,baseline,LDA,1,0.22792785917785918,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,20,7,baseline,LDA,2,0.30743428684605156,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,20,7,baseline,LDA,3,0.2086790524290524,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,20,7,baseline,LDA,4,0.27171717171717175,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,20,7,baseline,XGBoost,1,0.20379088504088505,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,20,7,baseline,XGBoost,2,0.29945170570170565,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,20,7,baseline,XGBoost,3,0.2595293595293595,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,20,7,baseline,XGBoost,4,0.21193619976514713,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,20,7,jitter,Random Forest,1,0.21532171532171535,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,jitter,Random Forest,2,0.24710046897546897,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,jitter,Random Forest,3,0.2849236411736412,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,jitter,Random Forest,4,0.23732239982239983,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,jitter,SVM (RBF),1,0.2348422410922411,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,jitter,SVM (RBF),2,0.31641333203833205,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,jitter,SVM (RBF),3,0.3118550431050431,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,jitter,SVM (RBF),4,0.2617845117845118,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,jitter,LDA,1,0.25932932807932807,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,20,7,jitter,LDA,2,0.30721275055640385,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,20,7,jitter,LDA,3,0.21182752432752433,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,20,7,jitter,LDA,4,0.30325970325970325,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,20,7,jitter,XGBoost,1,0.1461044266191325,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,jitter,XGBoost,2,0.2687680375180375,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,jitter,XGBoost,3,0.25180074555074555,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,jitter,XGBoost,4,0.2506491193991194,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,mixup,Random Forest,1,0.19248471435971437,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,mixup,Random Forest,2,0.3274408461908462,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,mixup,Random Forest,3,0.2756583694083694,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,mixup,Random Forest,4,0.2715125152625153,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,20,7,mixup,SVM (RBF),1,0.21037307599807598,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,mixup,SVM (RBF),2,0.3034667402314461,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,mixup,SVM (RBF),3,0.275479612979613,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,mixup,SVM (RBF),4,0.2876454563954564,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,20,7,mixup,LDA,1,0.26475468975468974,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,20,7,mixup,LDA,2,0.33756541660953426,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,20,7,mixup,LDA,3,0.2624838124838125,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,20,7,mixup,LDA,4,0.3017082454582454,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,20,7,mixup,XGBoost,1,0.18573926073926075,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,mixup,XGBoost,2,0.32500130230393387,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,mixup,XGBoost,3,0.28058446183446184,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,20,7,mixup,XGBoost,4,0.27448870573870576,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
