cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.007998266257345676,0.00523727061226964,0.012442522682249546,0.05136208236217499,0.08433353900909424,0.8211802840232849,0.0020074413623660803,0.001858514384366572,0.004247975070029497,0.0039783138781785965,0.00256254686973989,0.002791251055896282
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,11,9,NIRR|EMB48|unico,NIRR|CD202|unico,False,0.0006077964208088815,0.0006314600468613207,0.0033257335890084505,0.0016773334937170148,0.0016712003853172064,0.0019738031551241875,0.0024533262476325035,0.013709384948015213,0.12292063236236572,0.4057287871837616,0.3850056827068329,0.060294900089502335
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.025938447564840317,0.019388603046536446,0.07783200591802597,0.01564656011760235,0.05032902583479881,0.021291527897119522,0.03415040299296379,0.16709738969802856,0.3560108244419098,0.16218028962612152,0.05010175332427025,0.020033223554491997
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0020289819221943617,0.0010358209256082773,0.14446507394313812,0.003980589564889669,0.028778400272130966,0.010024460963904858,0.004838414490222931,0.015612977556884289,0.004906761460006237,0.023964161053299904,0.7082775235176086,0.05208686739206314
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0009033805108629167,0.0008727976237423718,0.0010489255655556917,0.0012199126649647951,0.006675492040812969,0.0009493964607827365,0.002731690648943186,0.016293929889798164,0.05569838732481003,0.06745502352714539,0.8429162502288818,0.003234792035073042
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,1,5,IRR|BR16|unico,IRR|EMB48|unico,False,0.00024671212304383516,0.011109773069620132,0.0005703067290596664,0.008190575055778027,0.0006000087014399469,0.9782546758651733,5.6821765610948205e-05,4.098756835446693e-05,0.0001182820342364721,0.00015423765580635518,0.0005498863174580038,0.00010775485134217888
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,1,0,IRR|BR16|unico,IRR|BR16|manha + tarde,False,0.8111252784729004,0.00820039864629507,0.009672134183347225,0.0030502367299050093,0.1459120512008667,0.001488267444074154,0.014759373851120472,0.0023361851926892996,0.0006372100906446576,0.0008198381401598454,0.000934225507080555,0.0010648559546098113
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,1,0,IRR|BR16|unico,IRR|BR16|manha + tarde,False,0.5244067311286926,0.14697347581386566,0.1880294382572174,0.004571950063109398,0.04981837049126625,0.004422553349286318,0.04820234701037407,0.012526564300060272,0.005431042052805424,0.004810349550098181,0.006575736682862043,0.0042314608581364155
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,1,3,IRR|BR16|unico,IRR|CD202|unico,False,0.005296188872307539,0.04297836869955063,0.3075922131538391,0.5535340905189514,0.0485934354364872,0.027425413951277733,0.0015642624348402023,0.002868776209652424,0.0013516038889065385,0.005387192592024803,0.001908741076476872,0.0014997032703831792
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.013716461136937141,0.005875390954315662,0.009247633628547192,0.0020035968627780676,0.002615386852994561,0.0020978020038455725,0.750117838382721,0.01923733577132225,0.041606731712818146,0.014883498661220074,0.002330798888579011,0.1362675130367279
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.0029381304048001766,0.0009069825755432248,0.0003940032620448619,0.00021342547552194446,0.0003287747094873339,0.0002012678887695074,0.019438326358795166,0.9600073099136353,0.0010908115655183792,0.00880662351846695,0.0038490022998303175,0.0018253290327265859
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,7,10,NIRR|BR16|unico,NIRR|EMB48|manha + tarde,False,0.007660971488803625,0.01410300750285387,0.00712603097781539,0.004330629017204046,0.00788943748921156,0.004957487341016531,0.11461971700191498,0.0694810003042221,0.04379623755812645,0.1018490418791771,0.5649805665016174,0.05920591950416565
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,7,8,NIRR|BR16|unico,NIRR|CD202|manha + tarde,False,0.0004964535473845899,0.00037875535781495273,0.00040958961471915245,0.0003730195458047092,0.0011437814682722092,0.00039737194310873747,0.003026125719770789,0.0014377633342519403,0.8687447309494019,0.0027826447039842606,0.12023857235908508,0.0005712183774448931
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,3,3,IRR|CD202|unico,IRR|CD202|unico,True,0.006960070226341486,0.007648101542145014,0.06634728610515594,0.5310852527618408,0.046199895441532135,0.31401610374450684,0.002958870492875576,0.00270811072550714,0.005829582456499338,0.007947524078190327,0.003828789107501507,0.0044704400934278965
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,3,3,IRR|CD202|unico,IRR|CD202|unico,True,0.0067603373900055885,0.08587834239006042,0.10163433849811554,0.7599518299102783,0.007613801397383213,0.027207983657717705,0.002187406877055764,0.0014030124293640256,0.0018154693534597754,0.0010652205673977733,0.0023148679174482822,0.002167425351217389
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.03455391153693199,0.140856072306633,0.1430201381444931,0.10560428351163864,0.0048571862280368805,0.4954741299152374,0.003658522153273225,0.0024073063395917416,0.004569994285702705,0.00478365970775485,0.05392814800143242,0.006286634597927332
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.0017404337413609028,0.06514284759759903,0.0037883520126342773,0.019948244094848633,0.004647241905331612,0.901971161365509,0.00041037058690562844,0.00028718484099954367,0.0009014843381009996,0.00044967563007958233,0.00035571304033510387,0.0003572485293261707
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,0.0014086392475292087,0.0010266968747600913,0.004988057538866997,0.0012816214002668858,0.003247249173000455,0.0014585027238354087,0.0040036351419985294,0.01668803207576275,0.012304246425628662,0.015336968004703522,0.08815054595470428,0.8501058220863342
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.00041795565630309284,0.0004996405332349241,0.0018323175609111786,0.0005136803956702352,0.0023377605248242617,0.0004595914506353438,0.002119719050824642,0.001771727460436523,0.9501570463180542,0.017598465085029602,0.004210570361465216,0.01808149740099907
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,0.0016507282853126526,0.0009908247739076614,0.0071157547645270824,0.003695177147164941,0.0039027356542646885,0.007615424692630768,0.02661498636007309,0.002461607800796628,0.020789939910173416,0.059961698949337006,0.00653571542352438,0.858665406703949
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.015279688872396946,0.012501182034611702,0.21848085522651672,0.025148380547761917,0.0364864245057106,0.06158170849084854,0.017346790060400963,0.13728079199790955,0.2528340816497803,0.08714757114648819,0.09683261811733246,0.03907991573214531
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,5,4,IRR|EMB48|unico,IRR|EMB48|manha + tarde,False,0.017808379605412483,0.028402425348758698,0.03599381074309349,0.0017735001165419817,0.9021053314208984,0.0032271374948322773,0.0020664159674197435,0.0009786615846678615,0.002189491642639041,0.0008221531752496958,0.0016354009276255965,0.0029973401688039303
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.0026291515678167343,0.0019418103620409966,0.00910517480224371,0.009599123150110245,0.00599279860034585,0.9673931002616882,0.0005455355276353657,0.0003935140557587147,0.0008459921809844673,0.0006009152275510132,0.0004874146543443203,0.0004654494987335056
